mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,4.199999999999818,208,321,59,114,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6555535585909416,0.8277767792954708,0.402597497574243,0.6610169491525424,0.7982456140350878,0.6290322580645161,0.7514450867052023,0.5498144546177511,0.3898305084745763,0.9824561403508771,0.92,0.7803468208092486
2,7.289999999999964,208,321,59,114,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6942547328061348,0.8471273664030674,0.364682772209026,0.7796610169491526,0.7017543859649122,0.575,0.7283236994219653,0.5891671344440482,0.3220338983050847,0.9824561403508771,0.9047619047619048,0.7572254335260116
3,3.880000000000109,208,321,59,114,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9012251377905585,0.9506125688952792,0.395725825875288,0.7457627118644068,0.868421052631579,0.7457627118644068,0.8265895953757225,0.6279716673520925,0.4915254237288136,0.9824561403508771,0.9354838709677419,0.815028901734104
4,9.460000000000036,208,321,59,114,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9418733525041938,0.9709366762520969,0.396802169488839,0.7796610169491526,0.8596491228070176,0.7419354838709677,0.8323699421965318,0.6487630228492904,0.5254237288135594,0.9824561403508771,0.9393939393939394,0.8265895953757225
5,6.110000000000582,208,321,59,114,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.64913217125944,0.711864406779661,0.9824561403508771,0.9545454545454546,0.8901734104046243,0.6491321712594397,0.711864406779661,0.9824561403508771,0.9545454545454546,0.8901734104046243
6,13.890000000000327,208,321,59,114,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.657572606854881,0.7627118644067796,0.956140350877193,0.9,0.8901734104046243,0.7446729589595975,0.6779661016949152,0.9824561403508771,0.9523809523809523,0.8786127167630058
7,8.450000000000728,208,321,59,114,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.298543128012128,0.8813559322033898,0.8596491228070176,0.7647058823529411,0.8670520231213873,0.7755402267037766,0.6271186440677966,0.9824561403508771,0.9487179487179487,0.861271676300578
8,19.19000000000051,208,321,59,114,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.268636272822349,0.8813559322033898,0.868421052631579,0.7761194029850746,0.8728323699421965,0.8470016933309471,0.6440677966101694,0.9824561403508771,0.95,0.8670520231213873
9,3.5799999999999272,208,321,59,114,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.45679067816918284,0.7283953390845914,0.362822473922087,0.847457627118644,0.45614035087719296,0.44642857142857145,0.5895953757225434,0.4899616170191247,0.1016949152542373,0.9912280701754386,0.8571428571428571,0.6878612716763006
10,7.900000000000546,208,321,59,114,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5477474239156483,0.7738737119578242,0.374679690423055,0.6610169491525424,0.7543859649122807,0.582089552238806,0.7225433526011561,0.5031537531339266,0.2542372881355932,0.9824561403508771,0.8823529411764706,0.7341040462427746
