ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ADC,2021.2,39.07,14.05,1.62,0,NA
ADC,2020.4,37.9,13.63,1.57,0,0.54
ADC,2020.3,33.93,13.18,1.53,0,0.57
ADC,2020.2,32.92,13.57,1.57,0,0.42
ADC,2020.1,31.05,12.64,1.59,0,0.66
ADC,2019.4,34.51,14.56,1.8,0,0.58
ADC,2019.3,38.66,15.4,1.97,0,0.69
ADC,2019.2,33.78,13.63,1.72,0,0.57
ADC,2019.1,37.08,14.72,1.92,0,0.67
ADC,2018.4,30.49,12.62,1.65,0,0.64
ADC,2018.3,24.66,11.79,1.57,0,0.64
ADC,2018.2,25,11.57,1.63,0,0.77
ADC,2018.1,20.89,10.43,1.46,0,0.67
ADC,2017.4,21.81,11.12,1.55,0,0.64
ADC,2017.3,21.11,10.15,1.53,0,0.66
ADC,2017.2,17.87,9.46,1.43,0,0.62
ADC,2017.1,19.17,9.98,1.57,0,0.69
ADC,2016.4,20.08,9.56,1.49,0,0.67
ADC,2016.3,22.36,10.26,1.73,0,0.81
ADC,2016.2,19.51,10.01,1.7,0,0.74
ADC,2016.1,14.69,7.9,1.46,0,0.83
ADC,2015.4,12.77,7.05,1.26,0,0.74
ADC,2015.3,11.32,6.27,1.13,0,0.88
ADC,2015.2,14.07,6.12,1.12,0,0.9
ADC,2015.1,20.71,7.01,1.28,0,0.85
ADC,2014.4,19.26,6.61,1.18,0,0.67
ADC,2014.3,16.2,5.85,1.08,0,0.82
ADC,2014.2,17.34,6.48,1.18,0,0.68
ADC,2014.1,15.31,6.54,1.15,0,0.6
ADC,2013.4,14.02,6.29,1.07,0,0.58
ADC,2013.3,14.28,6.72,1.17,0,0.83
ADC,2013.2,13.78,6.57,1.13,0,0.68
ADC,2013.1,13,6.7,1.14,0,0.56
ADC,2012.4,11.26,5.88,1.06,0,0.87
ADC,2012.3,11.17,6,1,0,0.68
ADC,2012.2,14.7,5.17,0.85,0,0.59
ADC,2012.1,15.84,4.98,0.85,0,0.47
ADC,2011.4,16.11,4.99,0.95,0,0.81
ADC,2011.3,41.61,5.03,0.83,0,0.73
ADC,2011.2,14.11,4.85,0.81,0,0.67
ADC,2011.1,12.76,4.7,0.8,0,0.67
ADC,2010.4,8.79,5.13,0.91,0,0.71
ADC,2010.3,5.61,4.14,0.82,10.17,0.57
ADC,2010.2,4.91,3.54,0.74,6.25,0.54
ADC,2010.1,4.63,3.23,0.73,6.72,0.84
ADC,2009.4,6.08,3.18,0.75,6.89,0.87
ADC,2009.3,6,2.96,0.73,8.98,0.87
ADC,2009.2,4.81,2.29,0.57,0,0.88
ADC,2009.1,4.14,1.9,0.46,21.64,0.86
ADC,2008.4,4.81,2.13,0.51,147.24,0.86
ADC,2008.3,6.94,2.96,0.81,0,0.92
ADC,2008.2,5.34,2.28,0.62,8,0.88
ADC,2008.1,6.43,2.8,0.75,35.09,0.84
ADC,2007.4,6.79,3.05,0.8,29.02,0.82
ADC,2007.3,7.36,3.19,0.83,19.23,0.77
ADC,2007.2,7.34,3.16,0.82,17.59,0.74
ADC,2007.1,7.98,3.42,0.88,12.63,0.72
ADC,2006.4,8.18,3.41,0.87,10.2,0.71
ADC,2006.3,NA,NA,0.82,NA,0.68
ADC,2006.2,NA,NA,0.83,NA,0.66
ADC,2006.1,NA,NA,0.77,NA,0.66
ADC,2005.4,NA,NA,NA,NA,0.71
ADC,2005.3,NA,NA,NA,NA,0.68
ADC,2005.2,NA,NA,NA,NA,0.69
ADC,2005.1,NA,NA,NA,NA,0.68
AKR,2021.2,0,6.7,0.83,33.71,NA
AKR,2020.4,0,4.77,NA,NA,1.04
AKR,2020.3,40.07,3.39,0.44,17.74,1.07
AKR,2020.2,26.83,3.85,0.53,96.91,1.07
AKR,2020.1,33.23,3.57,0.53,0,1.14
AKR,2019.4,40.55,7.13,1,0,0.97
AKR,2019.3,58.3,8,1.06,0,0.94
AKR,2019.2,56.49,7.72,1.04,0,1.01
AKR,2019.1,58.24,7.75,1.01,169.38,0.92
AKR,2018.4,58.17,7,0.87,151.71,0.9
AKR,2018.3,47.74,8.3,0.99,11.09,0.85
AKR,2018.2,42.97,8.17,0.96,9.81,0.84
AKR,2018.1,35.21,7.43,0.84,13.58,0.82
AKR,2017.4,33.9,8.22,0.92,11.68,0.79
AKR,2017.3,35.61,8.68,0.98,0,0.89
AKR,2017.2,38.03,8.95,0.93,0,0.86
AKR,2017.1,35.24,9.99,0.99,0,0.83
AKR,2016.4,29.27,11.04,1.08,0,0.84
AKR,2016.3,36.2,13,1.24,0,0.78
AKR,2016.2,30.88,11.38,1.27,14.43,0.84
AKR,2016.1,26.5,10.5,1.29,9.2,0.93
AKR,2015.4,29,9.52,1.27,0,0.99
AKR,2015.3,25.39,7.75,1.12,0,0.96
AKR,2015.2,19.07,7.5,1.07,14.85,0.96
AKR,2015.1,26.77,8.69,1.34,249,0.99
AKR,2014.4,21.54,7.77,1.22,32,0.9
AKR,2014.3,17.23,6.61,1.09,4.44,1.04
AKR,2014.2,22.85,6.79,1.09,14.77,0.99
AKR,2014.1,21.97,6.56,1.03,16.68,1.08
AKR,2013.4,26.11,6.2,0.95,21.07,1.02
AKR,2013.3,20.19,6.25,0.94,4.35,1.11
AKR,2013.2,20.24,6.47,0.93,3.85,1.07
AKR,2013.1,22.82,7.23,1.04,5.21,1.11
AKR,2012.4,22.7,6.71,0.91,3.98,0.78
AKR,2012.3,31,6.71,0.93,0,1.05
AKR,2012.2,32,5.67,0.86,0,1.06
AKR,2012.1,14.61,5.14,0.87,0,1.1
AKR,2011.4,11.42,4.21,0.8,49.44,1.15
AKR,2011.3,10.68,4.6,0.82,47.33,1.47
AKR,2011.2,11.23,4.87,0.88,28.1,1.47
AKR,2011.1,15.47,4.56,0.89,11.88,1.63
AKR,2010.4,16.75,4.35,0.86,12.22,1.6
AKR,2010.3,17.5,3.8,0.91,14.45,1.6
AKR,2010.2,14.38,3.29,0.79,2.94,1.54
AKR,2010.1,18.36,3.43,0.89,12.72,1.53
