mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.3086173513437391,10,0.0410915330969262,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.36648843254640373,10,0.06080670779219629,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.4234085559159975,10,0.10845087740888915,Preprocessor1_Model01
5,1,0.1,mae,standard,0.30036338039918953,10,0.041807024081308354,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.3628000658630411,10,0.06161006928349394,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.3862346095953318,10,0.10716638164613486,Preprocessor1_Model02
7,1,0.1,mae,standard,0.2992444525547705,10,0.042593202110480795,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.3640061236384717,10,0.0609740662742924,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.36194634253858177,10,0.10069311007753616,Preprocessor1_Model03
10,1,0.1,mae,standard,0.29751939735891364,10,0.04209614019643867,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.3614958007609409,10,0.06028142390853911,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.3561446326966281,10,0.09928666567355363,Preprocessor1_Model04
3,3,0.1,mae,standard,0.32124013351837094,10,0.04426547496502185,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.3701688207612792,10,0.060709013899158545,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.40241383011289955,10,0.09367810531518428,Preprocessor1_Model05
5,3,0.1,mae,standard,0.33231891543583636,10,0.04924949791228272,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.38921204263064524,10,0.06542679634131812,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.3613383323526371,10,0.09131157407655294,Preprocessor1_Model06
7,3,0.1,mae,standard,0.33356088290762986,10,0.05351022811206015,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.3922313217931619,10,0.06960279839233864,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.4031519212263575,10,0.09186303669162817,Preprocessor1_Model07
10,3,0.1,mae,standard,0.33380588587885274,10,0.057359390317885756,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.39644013135252104,10,0.07475431396960651,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.4877416741044763,10,0.09211974931053653,Preprocessor1_Model08
3,5,0.1,mae,standard,0.3201475940012008,10,0.04770904903790226,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.3711051093337671,10,0.06095843561238525,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.3604710172087654,10,0.08980808922455605,Preprocessor1_Model09
5,5,0.1,mae,standard,0.32277358378573323,10,0.05039612313446404,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.37257154344554505,10,0.06416302477822969,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.3934524521434642,10,0.06554835156814148,Preprocessor1_Model10
7,5,0.1,mae,standard,0.32631065890767047,10,0.05236603774579326,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.3848724673264999,10,0.0680967204864384,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.37912389214704395,10,0.10025291888716202,Preprocessor1_Model11
10,5,0.1,mae,standard,0.3383192205846419,10,0.05457965216794373,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.40179917972952806,10,0.07048180116695128,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.35306660756473324,10,0.07582715115129385,Preprocessor1_Model12
3,7,0.1,mae,standard,0.3299345622067632,10,0.04617670996491134,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.3826531788856226,10,0.0607460381856374,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.4343562299365772,10,0.07052268016260288,Preprocessor1_Model13
5,7,0.1,mae,standard,0.3208296095500817,10,0.0513131767836355,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.3728999652784104,10,0.06636414677228242,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.39516915626506244,10,0.07715427558844001,Preprocessor1_Model14
7,7,0.1,mae,standard,0.3205856349290233,10,0.05115875275560069,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.3754334308435455,10,0.06525392410986676,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.3063470241177214,10,0.07280990823552151,Preprocessor1_Model15
10,7,0.1,mae,standard,0.35903555699722306,10,0.05673693435739486,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.41372431392994735,10,0.06952066805518425,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.3844134078759057,10,0.08661654966623149,Preprocessor1_Model16
3,1,0.01,mae,standard,0.28063106542911515,10,0.04447399380259166,Preprocessor1_Model17
3,1,0.01,rmse,standard,0.3211583552236197,10,0.057456107867168975,Preprocessor1_Model17
3,1,0.01,rsq,standard,0.4873286526904069,10,0.11083217461667867,Preprocessor1_Model17
5,1,0.01,mae,standard,0.28177554194423265,10,0.04461354143621451,Preprocessor1_Model18
5,1,0.01,rmse,standard,0.3229427562259023,10,0.058181389769916006,Preprocessor1_Model18
5,1,0.01,rsq,standard,0.4533033984648937,10,0.12309009584215873,Preprocessor1_Model18
7,1,0.01,mae,standard,0.2834692218099928,10,0.04469685089895911,Preprocessor1_Model19
