mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.15980929020184223,10,0.01601777373260468,Model01
3,1,rmse,standard,0.2239956709634264,10,0.02088553690229498,Model01
3,1,rsq,standard,0.7635512032224505,10,0.028021080615401404,Model01
5,1,mae,standard,0.15883204867578335,10,0.015938706503720153,Model02
5,1,rmse,standard,0.2305021520545078,10,0.023100044464639456,Model02
5,1,rsq,standard,0.7239428476586423,10,0.03721574253671806,Model02
7,1,mae,standard,0.16286074599847225,10,0.016534291301728943,Model03
7,1,rmse,standard,0.23931944630957022,10,0.02560190515836813,Model03
7,1,rsq,standard,0.6877956101525116,10,0.048559309432551774,Model03
10,1,mae,standard,0.1662398958183292,10,0.01829255192006898,Model04
10,1,rmse,standard,0.2525587351301065,10,0.029063942383947976,Model04
10,1,rsq,standard,0.6499447691075528,10,0.051964534288792386,Model04
3,3,mae,standard,0.1594822545711912,10,0.015034683321463212,Model05
3,3,rmse,standard,0.2262017775290378,10,0.02042519945195391,Model05
3,3,rsq,standard,0.7495331181415662,10,0.03293641590492909,Model05
5,3,mae,standard,0.16036737863233302,10,0.016192968508166487,Model06
5,3,rmse,standard,0.23148627369376543,10,0.022794833580268976,Model06
5,3,rsq,standard,0.7227519536225494,10,0.03991938893114628,Model06
7,3,mae,standard,0.16018119414370502,10,0.016096941770228072,Model07
7,3,rmse,standard,0.23955847774872385,10,0.02428843742166961,Model07
7,3,rsq,standard,0.6894350743228249,10,0.04328541460901886,Model07
10,3,mae,standard,0.16498055959064628,10,0.0171163553309528,Model08
10,3,rmse,standard,0.25415776138911605,10,0.028059109292220018,Model08
10,3,rsq,standard,0.6419961669008207,10,0.054503499433829296,Model08
3,5,mae,standard,0.1605253228204532,10,0.016481512455125746,Model09
3,5,rmse,standard,0.22576435251658825,10,0.02123504399140671,Model09
3,5,rsq,standard,0.7592078537851724,10,0.031766573231967674,Model09
5,5,mae,standard,0.16019150582954855,10,0.016827086801471405,Model10
5,5,rmse,standard,0.2312399953007232,10,0.023217191630079088,Model10
5,5,rsq,standard,0.7218159813592959,10,0.038372891244162106,Model10
7,5,mae,standard,0.16542826809880748,10,0.016974972849192194,Model11
7,5,rmse,standard,0.24427666663911746,10,0.025586873092157278,Model11
7,5,rsq,standard,0.6779653395612584,10,0.04646130476516215,Model11
10,5,mae,standard,0.1676257753342611,10,0.018345850634364325,Model12
10,5,rmse,standard,0.25650432970091974,10,0.028990815369708586,Model12
10,5,rsq,standard,0.6405832340389341,10,0.05484528032742815,Model12
3,7,mae,standard,0.1642779008840957,10,0.015837570686980145,Model13
3,7,rmse,standard,0.22807144854646333,10,0.0207559859868296,Model13
3,7,rsq,standard,0.7535025998665381,10,0.030490022375356786,Model13
5,7,mae,standard,0.16487861530930073,10,0.014523863211106977,Model14
5,7,rmse,standard,0.23649175767258213,10,0.021031815949790197,Model14
5,7,rsq,standard,0.708349105933989,10,0.03923852932543632,Model14
7,7,mae,standard,0.1656229072922968,10,0.017512201112241093,Model15
7,7,rmse,standard,0.2421293523864891,10,0.025488216377620363,Model15
7,7,rsq,standard,0.6853578319148727,10,0.04409877288588198,Model15
10,7,mae,standard,0.17141161837293842,10,0.01772808866351594,Model16
10,7,rmse,standard,0.2593368735818294,10,0.028548967605935206,Model16
10,7,rsq,standard,0.6301496570587777,10,0.054574657203125224,Model16
