mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.21953478699610174,10,0.011589296518766065,Preprocessor1_Model01
3,1,rmse,standard,0.31391592047875316,10,0.02718642254692074,Preprocessor1_Model01
3,1,rsq,standard,0.7182685462318092,10,0.06126418613567637,Preprocessor1_Model01
5,1,mae,standard,0.22236881704264758,10,0.010342323225593768,Preprocessor1_Model02
5,1,rmse,standard,0.3187090636912927,10,0.025415095929462148,Preprocessor1_Model02
5,1,rsq,standard,0.6993682324735253,10,0.06079961872623713,Preprocessor1_Model02
7,1,mae,standard,0.23016264556673408,10,0.010520973478259747,Preprocessor1_Model03
7,1,rmse,standard,0.3315992806628535,10,0.02633281554749612,Preprocessor1_Model03
7,1,rsq,standard,0.6736404450896325,10,0.056414812367173446,Preprocessor1_Model03
10,1,mae,standard,0.2374287959363633,10,0.010929603450708907,Preprocessor1_Model04
10,1,rmse,standard,0.34316671907003465,10,0.027259836013678058,Preprocessor1_Model04
10,1,rsq,standard,0.649925027483852,10,0.05125338547618233,Preprocessor1_Model04
3,3,mae,standard,0.21793985576635952,10,0.011229547522930814,Preprocessor1_Model05
3,3,rmse,standard,0.3110062696577333,10,0.025291876631200624,Preprocessor1_Model05
3,3,rsq,standard,0.7204559955616858,10,0.06516285849785736,Preprocessor1_Model05
5,3,mae,standard,0.2228164800394298,10,0.010889443939824408,Preprocessor1_Model06
5,3,rmse,standard,0.31698166866365285,10,0.025714079374313865,Preprocessor1_Model06
5,3,rsq,standard,0.7041904536081094,10,0.057380489611752586,Preprocessor1_Model06
7,3,mae,standard,0.22691553793891728,10,0.011964251104729956,Preprocessor1_Model07
7,3,rmse,standard,0.32773895246609547,10,0.028130817330588503,Preprocessor1_Model07
7,3,rsq,standard,0.6812834192174332,10,0.05753971540134604,Preprocessor1_Model07
10,3,mae,standard,0.23732078219467434,10,0.011487733143694981,Preprocessor1_Model08
10,3,rmse,standard,0.34571544555288924,10,0.027442446720387582,Preprocessor1_Model08
10,3,rsq,standard,0.6432921713718475,10,0.056865515489230606,Preprocessor1_Model08
3,5,mae,standard,0.22550681761737207,10,0.011915831234686083,Preprocessor1_Model09
3,5,rmse,standard,0.3192194412035854,10,0.025793481484583096,Preprocessor1_Model09
3,5,rsq,standard,0.708708025769738,10,0.06381690590792613,Preprocessor1_Model09
5,5,mae,standard,0.22551716279968176,10,0.0109011685180451,Preprocessor1_Model10
5,5,rmse,standard,0.31776716477568134,10,0.02536904055728267,Preprocessor1_Model10
5,5,rsq,standard,0.701831074953618,10,0.06110305970860049,Preprocessor1_Model10
7,5,mae,standard,0.2353533624355121,10,0.011455819827928959,Preprocessor1_Model11
7,5,rmse,standard,0.33956708444592126,10,0.027668113635524363,Preprocessor1_Model11
7,5,rsq,standard,0.6602327183292498,10,0.05867224689690544,Preprocessor1_Model11
10,5,mae,standard,0.2463640031299677,10,0.011784512804696494,Preprocessor1_Model12
10,5,rmse,standard,0.3549640077712417,10,0.028218517242931253,Preprocessor1_Model12
10,5,rsq,standard,0.6248127988143978,10,0.057099781021513814,Preprocessor1_Model12
3,7,mae,standard,0.22976832990204704,10,0.011701797480441313,Preprocessor1_Model13
3,7,rmse,standard,0.3269028393018025,10,0.026973239909753925,Preprocessor1_Model13
3,7,rsq,standard,0.7001970049247419,10,0.06428336657998529,Preprocessor1_Model13
5,7,mae,standard,0.2275574459870849,10,0.011940501724998505,Preprocessor1_Model14
5,7,rmse,standard,0.32438276652349085,10,0.02619526635103868,Preprocessor1_Model14
5,7,rsq,standard,0.6957354907982135,10,0.05992010743096121,Preprocessor1_Model14
7,7,mae,standard,0.23503895063221786,10,0.013087421485338225,Preprocessor1_Model15
7,7,rmse,standard,0.335961608217899,10,0.02822216471043326,Preprocessor1_Model15
7,7,rsq,standard,0.6676757331430893,10,0.05775896264771037,Preprocessor1_Model15
10,7,mae,standard,0.2455125982852414,10,0.011164342902955872,Preprocessor1_Model16
10,7,rmse,standard,0.35436460136084,10,0.027575602667784214,Preprocessor1_Model16
10,7,rsq,standard,0.6234634754914112,10,0.056116387038298285,Preprocessor1_Model16
