mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.2870368963271818,10,0.00773166612299665,Model01
3,1,rmse,standard,0.43096948859565465,10,0.013038480455242979,Model01
3,1,rsq,standard,0.6774744697089735,10,0.015999668966569652,Model01
5,1,mae,standard,0.2797430399867128,10,0.0075438248439882,Model02
5,1,rmse,standard,0.42642161297562114,10,0.014097109507366012,Model02
5,1,rsq,standard,0.6744842998295216,10,0.01574029621061702,Model02
7,1,mae,standard,0.27755636965362185,10,0.007146278568264056,Model03
7,1,rmse,standard,0.4252193318808278,10,0.01371540363615101,Model03
7,1,rsq,standard,0.6726217384002577,10,0.019203560997275482,Model03
10,1,mae,standard,0.2795353350521068,10,0.00714587249573256,Model04
10,1,rmse,standard,0.4305224023940698,10,0.01334942506649493,Model04
10,1,rsq,standard,0.6594469086086394,10,0.018657885936812765,Model04
3,3,mae,standard,0.2922297821071569,10,0.00777792690255036,Model05
3,3,rmse,standard,0.43899342867811475,10,0.01404183814020084,Model05
3,3,rsq,standard,0.6612650621629894,10,0.018809413710974065,Model05
5,3,mae,standard,0.28122609167872037,10,0.0064056945039850524,Model06
5,3,rmse,standard,0.4281116244265676,10,0.01307487694242244,Model06
5,3,rsq,standard,0.6713486338886868,10,0.016010477756701856,Model06
7,3,mae,standard,0.27853736076452446,10,0.007137632239699881,Model07
7,3,rmse,standard,0.4269177580385572,10,0.014012128867572417,Model07
7,3,rsq,standard,0.6684473680906542,10,0.018499920732617026,Model07
10,3,mae,standard,0.2775151694542741,10,0.008071855490557703,Model08
10,3,rmse,standard,0.4265476811545666,10,0.015029451570272474,Model08
10,3,rsq,standard,0.6653608523755745,10,0.020211980747414187,Model08
3,5,mae,standard,0.2933633238580954,10,0.007933277188819764,Model09
3,5,rmse,standard,0.44027137555731966,10,0.013844416588619813,Model09
3,5,rsq,standard,0.6607722940968689,10,0.018060802679314553,Model09
5,5,mae,standard,0.28141149304781804,10,0.007355973375898626,Model10
5,5,rmse,standard,0.4283956085252876,10,0.013800288799938287,Model10
5,5,rsq,standard,0.6699891478996477,10,0.018679104512668854,Model10
7,5,mae,standard,0.28023250893561347,10,0.007416899681338901,Model11
7,5,rmse,standard,0.4293622707669363,10,0.014187900493682293,Model11
7,5,rsq,standard,0.6647245385827892,10,0.019959578267228682,Model11
10,5,mae,standard,0.2781832304541591,10,0.008090591572115778,Model12
10,5,rmse,standard,0.4276251846670741,10,0.015444005188520314,Model12
10,5,rsq,standard,0.6653085710834492,10,0.020473902695299407,Model12
3,7,mae,standard,0.2971500254103675,10,0.0075966910796603304,Model13
3,7,rmse,standard,0.4452088457288627,10,0.01334964608632021,Model13
3,7,rsq,standard,0.6533884525236,10,0.01946347187029317,Model13
5,7,mae,standard,0.28648131359277496,10,0.0071967641886709005,Model14
5,7,rmse,standard,0.4322454719545051,10,0.013178116028952818,Model14
5,7,rsq,standard,0.666055309862837,10,0.018645371185651315,Model14
7,7,mae,standard,0.283371549612646,10,0.007661197791546241,Model15
7,7,rmse,standard,0.43267903061141744,10,0.014745927093302656,Model15
7,7,rsq,standard,0.6595772257755486,10,0.018844349166167843,Model15
10,7,mae,standard,0.282421450629195,10,0.007801166650191559,Model16
10,7,rmse,standard,0.4344363501579627,10,0.015126556166559222,Model16
10,7,rsq,standard,0.6519318522766449,10,0.021670910056614392,Model16
