ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
BGS,2021.2,14.73,NA,NA,NA,NA
BGS,2020.4,13.33,0.89,2.11,6.91,3.53
BGS,2020.3,13.32,0.9,2.05,7.05,2.89
BGS,2020.2,13.05,0.82,1.82,6.18,2.98
BGS,2020.1,12.43,0.65,1.36,72.95,3.17
BGS,2019.4,13.81,0.64,1.28,252.62,2.97
BGS,2019.3,6.15,0.67,1.27,2.48,3.24
BGS,2019.2,6.6,0.71,1.35,2.38,2.65
BGS,2019.1,8.05,0.81,1.53,2.43,2.51
BGS,2018.4,9.17,0.93,1.75,2.7,2.4
BGS,2018.3,7.82,0.87,1.77,11.7,3.12
BGS,2018.2,8.35,0.94,1.91,21.87,3.06
BGS,2018.1,6.08,0.75,1.43,22.87,2.94
BGS,2017.4,8.35,1.1,2.06,0,3.04
BGS,2017.3,16.13,1.02,2.05,30.91,3.08
BGS,2017.2,17.64,1.18,2.26,33.08,2.97
BGS,2017.1,17.93,1.35,2.52,16.89,2.88
BGS,2016.4,18.52,1.47,2.72,8.26,2.87
BGS,2016.3,20.69,1.64,2.95,11.02,2.51
BGS,2016.2,22.15,1.69,3.5,8.61,3.11
BGS,2016.1,17.53,1.3,2.52,7.57,3.1
BGS,2015.4,20.28,1.44,3.13,12.76,4.56
BGS,2015.3,20.57,1.64,3.17,13.48,2.78
BGS,2015.2,24.11,1.25,2.46,10.52,2.72
BGS,2015.1,25.52,1.25,3.19,12.49,3.88
BGS,2014.4,26.65,1.28,3.22,13.59,3.88
BGS,2014.3,20.5,1.2,2.8,11.4,3.81
BGS,2014.2,17.03,1.46,3.09,12.87,3.55
BGS,2014.1,20.97,1.4,2.81,9.77,2.94
BGS,2013.4,22.4,1.61,3.1,11.64,2.92
BGS,2013.3,27.35,1.68,3.36,11.01,3.08
BGS,2013.2,24.86,1.67,3.28,12.25,3.03
BGS,2013.1,15.61,1.48,2.79,10.55,2.25
BGS,2012.4,14.6,1.36,2.57,9.74,2.3
BGS,2012.3,14.62,1.49,3.67,12.17,3.64
BGS,2012.2,13.8,1.34,3.26,10.45,3.73
BGS,2012.1,12.29,1.16,2.79,9.37,3.75
BGS,2011.4,14,1.29,2.92,11.38,3.81
BGS,2011.3,9.25,0.9,1.99,7.19,2.72
BGS,2011.2,11.96,1.11,2.44,8.2,2.71
BGS,2011.1,11.7,1.02,2.23,6.73,2.71
BGS,2010.4,11.75,0.74,1.63,4.32,2.78
BGS,2010.3,15.09,0.56,1.33,3.55,2.89
BGS,2010.2,18.23,0.51,1.31,3.34,2.92
BGS,2010.1,18,0.45,1.26,3.81,2.89
BGS,2009.4,10.55,0.37,1.04,3.74,2.62
BGS,2009.3,10.6,0.32,0.9,4.35,3
BGS,2009.2,8.58,0.32,1.09,4.14,4.77
BGS,2009.1,6.03,0.2,0.66,2.9,4.7
BGS,2008.4,6.66,0.2,0.67,3.27,4.7
BGS,2008.3,6,0.25,0.78,4.12,4.18
BGS,2008.2,8.86,0.32,0.95,8.5,3.98
BGS,2008.1,8.93,0.35,1.1,6.9,4
BGS,2021.2,NA,0.97,2.3,7.53,NA
BGS,2007.4,NA,NA,0.96,NA,3.85
BGS,2007.3,NA,NA,1.15,NA,3.75
BGS,2007.2,NA,NA,1.14,NA,3.58
BGS,2007.1,NA,NA,NA,NA,10.12
BGS,2006.4,NA,NA,NA,NA,7.16
BGS,2006.3,NA,NA,NA,NA,6.85
BGS,2006.2,NA,NA,NA,NA,6.75
BGS,2006.1,NA,NA,NA,NA,6.6
BGS,2005.4,NA,NA,NA,NA,6.14
BGS,2005.3,NA,NA,NA,NA,5.98
BGS,2005.2,NA,NA,NA,NA,5.82
BGS,2005.1,NA,NA,NA,NA,5.46
BRBR,2021.2,37.49,0.94,0,6.68,NA
BRBR,2020.4,37.4,0.94,-0.38,6.67,-1.27
BRBR,2020.3,34.57,0.83,-0.37,8.61,-1.3
BRBR,2020.2,NA,NA,-0.37,NA,-1.31
BRBR,2020.1,NA,NA,-0.36,NA,-1.39
BRBR,2019.4,NA,NA,-0.37,NA,-1.29
BRBR,2019.3,NA,NA,NA,NA,0.22
BRBR,2019.2,NA,NA,NA,NA,0
BRBR,2019.1,NA,NA,NA,NA,0
BRBR,2018.4,NA,NA,NA,NA,0
BRBR,2018.3,NA,NA,NA,NA,0
BRFS,2021.2,13.81,0.47,2.09,6.76,NA
BRFS,2020.4,13.13,0.44,1.98,6.43,4.64
BRFS,2020.3,10.58,0.34,1.94,3.67,5.97
BRFS,2020.2,11.34,0.4,2.44,7.26,5.94
BRFS,2020.1,7.63,0.28,1.53,2.61,5.96
BRFS,2019.4,145,0.83,3.48,18.86,4.21
BRFS,2019.3,0,1,3.97,19.32,4.84
BRFS,2019.2,0,0.82,3.25,17.91,4.66
BRFS,2019.1,0,0.62,2.44,0,4.88
BRFS,2018.4,0,0.57,2.24,0,4.63
BRFS,2018.3,0,0.46,1.89,0,3.82
BRFS,2018.2,0,0.38,1.42,109.86,3.73
BRFS,2018.1,0,0.54,0,34.57,2.88
BRFS,2017.4,0,0.86,2.49,0,2.86
BRFS,2017.3,0,1.12,2.95,0,2.85
BRFS,2017.2,0,0.95,2.57,0,3.1
BRFS,2017.1,0,1,2.58,0,2.64
BRFS,2016.4,0,1.26,3.42,0,2.51
BRFS,2016.3,53.31,1.51,3.48,30.5,2.4
BRFS,2016.2,28.06,1.22,2.99,35.16,2.23
BRFS,2016.1,15.95,1.22,3.18,12.39,2
BRFS,2015.3,14.54,1.38,3.54,9.72,1.81
BRFS,2015.1,18.37,1.43,0,13.59,0
BRFS,2014.4,21.93,1.57,0,12.52,1.3
BRFS,2014.3,31.65,1.52,0,15.53,1.2
BRFS,2014.2,41.7,1.5,0,16.5,1.2
BRFS,2014.1,36.53,1.22,0,14.88,1.11
BRFS,2013.4,34.51,1.23,0,20.29,1.2
BRFS,2013.3,28.9,1.38,0,24.2,1.15
BRFS,2013.2,28.98,1.22,0,29.51,1.17
BRFS,2013.1,34.98,1.24,0,64.11,1.02
BRFS,2012.4,40.86,1.19,0,54.08,1.11
BRFS,2012.3,69.88,0.99,0,82.09,1.23
BRFS,2012.2,33.6,0.85,0,37.21,1.23
BRFS,2012.1,23.75,1.08,0,69.22,1.06
BRFS,2011.4,19.25,1.19,0,1117.07,1.13
BRFS,2011.3,14.46,1.06,0,14.08,1.08
