mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.4360000000451691,283,401,103,147,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.09879554335750607,0.22530076475310257,0.43614223148596176,0.7180711157429809,0.341808491750863,0.9320388349514563,0.3401360544217687,0.49740932642487046,0.584,0.491647988150672,0.3592233009708738,0.9319727891156463,0.7872340425531915,0.696,0.5520493525216945,0.2524271844660194,0.9523809523809523,0.7878787878787878,0.664,0.6850610466495508,0.06796116504854369,0.9863945578231292,0.7777777777777778,0.608
2,1.4459999999962747,283,401,103,147,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.11939818863853091,0.2201501114207332,0.513182218582896,0.756591109291448,0.352511576525353,0.8543689320388349,0.48299319727891155,0.5365853658536586,0.636,0.41534829967253,0.5922330097087378,0.8095238095238095,0.6853932584269663,0.72,0.5061291239968179,0.32038834951456313,0.9523809523809523,0.825,0.692,0.7347746368710845,0.02912621359223301,0.9863945578231292,0.6,0.592
3,1.356000000028871,283,401,103,147,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.12728498789581355,0.21817841466421697,0.5536159600997506,0.7768079800498753,0.357646580123756,0.7961165048543689,0.5918367346938775,0.5774647887323944,0.676,0.484005727666129,0.3883495145631068,0.9387755102040817,0.8163265306122449,0.712,0.50346656179790406,0.30097087378640774,0.9523809523809523,0.8157894736842105,0.684,0.7245859998482279,0.038834951456310676,0.9863945578231292,0.6666666666666666,0.596
4,1.3489999999874271,283,401,103,147,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.12385493664011915,0.21903592614826953,0.5443232714234316,0.7721616357117158,0.364784750040269,0.7572815533980582,0.6258503401360545,0.5864661654135338,0.68,0.475702487449501,0.42718446601941745,0.9251700680272109,0.8,0.72,0.498067554540554,0.32038834951456313,0.9523809523809523,0.825,0.692,0.7232258737732616,0.038834951456310676,0.9863945578231292,0.6666666666666666,0.596
5,3.400999999954365,283,401,103,147,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.12361958839977083,0.21909476311710935,0.5479460552598603,0.7739730276299301,0.337890197047758,0.9320388349514563,0.3673469387755102,0.5079365079365079,0.6,0.474119907974661,0.4368932038834951,0.9251700680272109,0.8035714285714286,0.724,0.5068425974213735,0.30097087378640774,0.9523809523809523,0.8157894736842105,0.684,0.729210073385202,0.038834951456310676,0.9863945578231292,0.6666666666666666,0.596
6,3.4349999999976717,283,401,103,147,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.12186855936440388,0.21953251969705662,0.5482562251088696,0.7741281125544348,0.336110095740944,0.9514563106796117,0.35374149659863946,0.5077720207253886,0.6,0.47226917783124,0.42718446601941745,0.9319727891156463,0.8148148148148148,0.724,0.5001342035855812,0.32038834951456313,0.9523809523809523,0.825,0.692,0.7225410684089673,0.038834951456310676,0.9863945578231292,0.6666666666666666,0.596
7,5.535999999963678,283,401,103,147,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.12293094279809924,0.21926692425053126,0.5459857818141214,0.7729928909070607,0.337756687492707,0.9320388349514563,0.4013605442176871,0.5217391304347826,0.62,0.478456579686559,0.42718446601941745,0.9387755102040817,0.8301886792452831,0.728,0.5086922811427119,0.32038834951456313,0.9523809523809523,0.825,0.692,0.718810892255065,0.02912621359223301,0.9863945578231292,0.6,0.592
8,5.492999999958556,283,401,103,147,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.12162004732931353,0.21959464760947817,0.5443666952022927,0.7721833476011464,0.344856364906391,0.8543689320388349,0.4965986394557823,0.5432098765432098,0.644,0.472644492319527,0.42718446601941745,0.9183673469387755,0.7857142857142857,0.716,0.5315241694450563,0.30097087378640774,0.9523809523809523,0.8157894736842105,0.684,0.7117642503484882,0.038834951456310676,0.9863945578231292,0.6666666666666666,0.596
9,1.3559999999706633,283,401,103,147,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.27490075313868,0.1812745305858611,0.6799419362042656,0.8399709681021328,0.355759409593534,0.7961165048543689,0.7074829931972789,0.656,0.744,0.484973196455403,0.5048543689320388,0.9115646258503401,0.8,0.744,0.5856458264407447,0.3300970873786408,0.9523809523809523,0.8292682926829268,0.696,0.771889325727917,0.10679611650485436,0.9863945578231292,0.8461538461538461,0.624
10,1.4070000000065193,283,401,103,147,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2948595253549843,0.17628484527003474,0.7268892445503159,0.863444622275158,0.305838304033591,0.9029126213592233,0.5510204081632653,0.5849056603773585,0.696,0.471511417095441,0.5436893203883495,0.9115646258503401,0.8115942028985508,0.76,0.568740047101661,0.3106796116504854,0.9523809523809523,0.8205128205128205,0.688,0.7693969343896468,0.07766990291262135,0.9863945578231292,0.8,0.612
