mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.8399999999983265,309,433,101,152,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6420534236029822,0.8210267118014911,0.353761442381276,0.8217821782178217,0.6447368421052632,0.6058394160583942,0.7154150197628458,0.7553885064251751,0.15841584158415842,0.9802631578947368,0.8421052631578947,0.6521739130434783
2,4.969999999999345,309,433,101,152,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6474843662669914,0.8237421831334957,0.34005257987031,0.8712871287128713,0.625,0.6068965517241379,0.7233201581027668,0.7090252186714283,0.1782178217821782,0.9802631578947368,0.8571428571428571,0.6600790513833992
3,3.5100000000002183,309,433,101,152,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7921161694454111,0.8960580847227055,0.335005749954497,0.8613861386138614,0.7302631578947368,0.6796875,0.782608695652174,0.6761345747417173,0.3465346534653465,0.9802631578947368,0.9210526315789473,0.7272727272727273
4,5.420000000000073,309,433,101,152,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8066373501218007,0.9033186750609004,0.340578405296448,0.8712871287128713,0.7828947368421053,0.7272727272727273,0.8181818181818182,0.6838818090727302,0.3564356435643564,0.9802631578947368,0.9230769230769231,0.7312252964426877
5,3.5599999999994907,309,433,101,152,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8376148143461251,0.9188074071730625,0.346229205937615,0.8811881188118812,0.7763157894736842,0.7235772357723578,0.8181818181818182,0.7347849350219884,0.31683168316831684,0.9802631578947368,0.9142857142857143,0.7154150197628458
6,5.860000000000582,309,433,101,152,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8536914591835658,0.9268457295917829,0.365792349457673,0.8613861386138614,0.8026315789473685,0.7435897435897436,0.8260869565217391,0.746321196183666,0.3465346534653465,0.9802631578947368,0.9210526315789473,0.7272727272727273
7,3.639999999999418,309,433,101,152,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8855125649867654,0.9427562824933827,0.376437313946731,0.8514851485148515,0.8092105263157895,0.7478260869565218,0.8260869565217391,0.7349052501555119,0.39603960396039606,0.9802631578947368,0.9302325581395349,0.7470355731225297
8,5.6599999999998545,309,433,101,152,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8944920750419183,0.9472460375209591,0.39952030723239,0.8415841584158416,0.8421052631578947,0.7798165137614679,0.841897233201581,0.7457611584639355,0.4158415841584158,0.9802631578947368,0.9333333333333333,0.7549407114624506
9,3.75,309,433,101,152,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8945026205616544,0.9472513102808272,0.400778210028874,0.8415841584158416,0.8289473684210527,0.7657657657657657,0.83399209486166,0.7383512544802867,0.42574257425742573,0.9802631578947368,0.9347826086956522,0.758893280632411
10,6.680000000000291,309,433,101,152,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9051008678962742,0.9525504339481371,0.37614036413214,0.8613861386138614,0.8157894736842105,0.7565217391304347,0.83399209486166,0.728816557580046,0.43564356435643564,0.9802631578947368,0.9361702127659575,0.7628458498023716
11,3.389999999999418,309,433,101,152,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6297415293112723,0.8148707646556361,0.380910835082596,0.7524752475247525,0.756578947368421,0.672566371681416,0.7549407114624506,0.7672409180039851,0.1485148514851485,0.9802631578947368,0.8333333333333334,0.6482213438735178
12,4.139999999999418,309,433,101,152,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6437987071192803,0.8218993535596402,0.388575367972273,0.7227722772277227,0.7960526315789473,0.7019230769230769,0.766798418972332,0.7893985668342349,0.13861386138613863,0.9802631578947368,0.8235294117647058,0.6442687747035574
13,3.5200000000004366,309,433,101,152,50,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7795406371603024,0.8897703185801512,0.347271206787346,0.801980198019802,0.8026315789473685,0.7297297297297297,0.8023715415019763,0.7787641396114809,0.24752475247524752,0.9802631578947368,0.8928571428571429,0.6877470355731226
14,5.549999999999272,309,433,101,152,100,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8073228089046369,0.9036614044523185,0.322732230505966,0.8514851485148515,0.7631578947368421,0.7049180327868853,0.7984189723320159,0.7708853293706878,0.2871287128712871,0.9802631578947368,0.90625,0.7035573122529645
15,3.600000000000364,309,433,101,152,50,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8465363240427304,0.9232681620213652,0.343106173556287,0.8712871287128713,0.7631578947368421,0.7096774193548387,0.8063241106719368,0.7720468021193514,0.40594059405940597,0.9802631578947368,0.9318181818181818,0.7509881422924901
16,5.920000000000073,309,433,101,152,100,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8695677391460239,0.934783869573012,0.354101417054757,0.8712871287128713,0.7960526315789473,0.7394957983193278,0.8260869565217391,0.7798183024394818,0.3465346534653465,0.9802631578947368,0.9210526315789473,0.7272727272727273
17,3.7600000000002183,309,433,101,152,50,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8969808176996004,0.9484904088498002,0.464810947588947,0.801980198019802,0.8881578947368421,0.826530612244898,0.8537549407114624,0.7888974380658997,0.39603960396039606,0.9868421052631579,0.9523809523809523,0.7509881422924901
