mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,4.0900000000001455,317,452,93,133,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6152187264453812,0.8076093632226906,0.39207636526095,0.7204301075268817,0.6917293233082706,0.6203703703703703,0.7035398230088495,0.6718077939678656,0.16129032258064516,0.9849624060150376,0.8823529411764706,0.6460176991150443
2,8.770000000000437,317,452,93,133,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6407135479188186,0.8203567739594093,0.39336182032256,0.7311827956989247,0.6992481203007519,0.6296296296296297,0.7123893805309734,0.6779584134366442,0.1935483870967742,0.9849624060150376,0.9,0.6592920353982301
3,4.1599999999998545,317,452,93,133,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8588328075709779,0.929416403785489,0.425757951165234,0.7419354838709677,0.7894736842105263,0.711340206185567,0.7699115044247787,0.6582498475649177,0.4731182795698925,0.9849624060150376,0.9565217391304348,0.7743362831858407
4,9.970000000001164,317,452,93,133,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9040995505429774,0.9520497752714887,0.448096263703518,0.7526881720430108,0.8195488721804511,0.7446808510638298,0.7920353982300885,0.7088185373043283,0.4731182795698925,0.9849624060150376,0.9565217391304348,0.7743362831858407
5,6.9099999999998545,317,452,93,133,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.386727662256911,0.8494623655913979,0.849624060150376,0.797979797979798,0.8495575221238938,0.7564482543278621,0.5376344086021505,0.9849624060150376,0.9615384615384616,0.8008849557522124
6,16.25,317,452,93,133,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.440709282813363,0.8494623655913979,0.8721804511278195,0.8229166666666666,0.8628318584070797,0.8213125355982874,0.5483870967741935,0.9849624060150376,0.9622641509433962,0.8053097345132744
7,10.700000000000728,317,452,93,133,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.447940760110436,0.8387096774193549,0.8947368421052632,0.8478260869565217,0.8716814159292036,0.804481955052973,0.6021505376344086,0.9849624060150376,0.9655172413793104,0.827433628318584
8,23.75,317,452,93,133,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.359907093271466,0.8602150537634409,0.8646616541353384,0.8163265306122449,0.8628318584070797,0.8706406838060057,0.5913978494623656,0.9849624060150376,0.9649122807017544,0.8230088495575221
9,3.5900000000001455,317,452,93,133,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.44697244633036504,0.7234862231651825,0.385201692849618,0.6559139784946236,0.6090225563909775,0.5398230088495575,0.6283185840707964,0.6074465587368499,0.021505376344086023,1,1,0.5973451327433629
10,7.550000000001091,317,452,93,133,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5140699589626196,0.7570349794813098,0.366042360915754,0.8279569892473119,0.43609022556390975,0.506578947368421,0.5973451327433629,0.5984667002629023,0.11827956989247312,0.9849624060150376,0.8461538461538461,0.6283185840707964
11,3.850000000000364,317,452,93,133,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7449191814857208,0.8724595907428604,0.363794850191745,0.7956989247311828,0.6466165413533834,0.6115702479338843,0.7079646017699115,0.5352346016615136,0.3225806451612903,0.9849624060150376,0.9375,0.7123893805309734
12,9.959999999999127,317,452,93,133,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7638745428659166,0.8819372714329583,0.421369612677944,0.6881720430107527,0.8120300751879699,0.7191011235955056,0.7610619469026548,0.5673658888309083,0.3548387096774194,0.9849624060150376,0.9428571428571428,0.7256637168141593
13,6.3400000000001455,317,452,93,133,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9765570475419447,0.9882785237709724,0.414917196680626,0.7956989247311828,0.8195488721804511,0.7551020408163265,0.8097345132743363,0.5599294036689131,0.4946236559139785,0.9849624060150376,0.9583333333333334,0.7831858407079646
14,17.280000000000655,317,452,93,133,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9892102398034672,0.9946051199017336,0.308468815414965,0.946236559139785,0.6541353383458647,0.6567164179104478,0.7743362831858407,0.5986791010951822,0.5053763440860215,0.9849624060150376,0.9591836734693877,0.7876106194690266
15,10.469999999999345,317,452,93,133,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9999930208536891,0.9999965104268446,0.43333771514675,0.8172043010752689,0.8571428571428571,0.8,0.8407079646017699,0.5491147007550519,0.5483870967741935,0.9849624060150376,0.9622641509433962,0.8053097345132744
16,24.409999999999854,317,452,93,133,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.441253277899398,0.8172043010752689,0.8571428571428571,0.8,0.8407079646017699,0.5855328356048395,0.5698924731182796,0.9849624060150376,0.9636363636363636,0.8141592920353983
17,3.6700000000000728,317,452,93,133,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4468119259652159,0.723405962982608,0.409167940158123,0.6559139784946236,0.6240601503759399,0.5495495495495496,0.6371681415929203,0.438134008623357,0.021505376344086023,1,1,0.5973451327433629
18,9.329999999999927,317,452,93,133,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.46499958125122154,0.7324997906256108,0.40714710343078,0.6989247311827957,0.5639097744360902,0.5284552845528455,0.6194690265486725,0.4504071540740278,0.021505376344086023,1,1,0.5973451327433629
19,5.289999999999054,317,452,93,133,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7049077356857709,0.8524538678428855,0.407028457039009,0.7849462365591398,0.6390977443609023,0.6033057851239669,0.6991150442477876,0.43328604436689694,0.21505376344086022,0.9849624060150376,0.9090909090909091,0.668141592920354
20,10.729999999999563,317,452,93,133,300,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7053753384885961,0.8526876692442981,0.404639636138607,0.7849462365591398,0.6390977443609023,0.6033057851239669,0.6991150442477876,0.44008411117908125,0.22580645161290322,0.9849624060150376,0.9130434782608695,0.672566371681416
21,8.139999999999418,317,452,93,133,100,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9518578487479412,0.9759289243739706,0.412016616987825,0.7849462365591398,0.8045112781954887,0.7373737373737373,0.7964601769911505,0.42831313377729546,0.5053763440860215,0.9849624060150376,0.9591836734693877,0.7876106194690266
22,16.799999999999272,317,452,93,133,300,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9549286731247033,0.9774643365623517,0.416563487999704,0.7634408602150538,0.8421052631578947,0.7717391304347826,0.8097345132743363,0.4375417364864714,0.5053763440860215,0.9849624060150376,0.9591836734693877,0.7876106194690266
23,10.780000000000655,317,452,93,133,100,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9996231260992154,0.9998115630496077,0.41620580660175,0.8064516129032258,0.849624060150376,0.7894736842105263,0.831858407079646,0.4302409156736385,0.5376344086021505,0.9849624060150376,0.9615384615384616,0.8008849557522124
