mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,2.390000000001237,28,68,10,24,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9275210084033616,0.9637605042016808,0.266773266333133,0.8,0.75,0.5714285714285714,0.7647058823529411,0.5934974479833474,0.4,1,1,0.8235294117647058
2,7.420000000000073,28,68,10,24,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.945903361344538,0.972951680672269,0.306817429577162,0.8,0.7916666666666666,0.6153846153846154,0.7941176470588235,0.6769368312938729,0.4,1,1,0.8235294117647058
3,3.3329999999987194,28,68,10,24,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.300024280274912,0.8,0.7916666666666666,0.6153846153846154,0.7941176470588235,0.8399135164528307,0.4,1,1,0.8235294117647058
4,8.381999999999607,28,68,10,24,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.18164492264359,0.9,0.75,0.6,0.7941176470588235,0.8911894207147831,0.4,1,1,0.8235294117647058
5,4.358000000000175,28,68,10,24,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.0769556894575385,0.9,0.7083333333333334,0.5625,0.7647058823529411,0.8652040555030337,0.4,1,1,0.8235294117647058
6,10.411000000000058,28,68,10,24,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.199809470307877,0.7,0.875,0.7,0.8235294117647058,0.938505516906426,0.4,1,1,0.8235294117647058
7,4.331999999998516,28,68,10,24,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.209536860398351,0.8,0.875,0.7272727272727273,0.8529411764705882,0.8475099151614224,0.4,1,1,0.8235294117647058
8,12.423000000000684,28,68,10,24,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.141818809615084,0.8,0.8333333333333334,0.6666666666666666,0.8235294117647058,0.9285550079445615,0.4,1,1,0.8235294117647058
9,2.293999999999869,28,68,10,24,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8098739495798319,0.904936974789916,0.244967600228195,1,0.375,0.4,0.5588235294117647,0.39562918986354145,0.3,1,1,0.7941176470588235
10,7.363000000001193,28,68,10,24,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8098739495798319,0.904936974789916,0.250347073841399,1,0.375,0.4,0.5588235294117647,0.4422961160757173,0.3,1,1,0.7941176470588235
11,3.324000000000524,28,68,10,24,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9936974789915969,0.9968487394957984,0.35433346119456,0.7,0.9583333333333334,0.875,0.8823529411764706,0.5501439925799037,0.4,1,1,0.8235294117647058
12,9.433000000000902,28,68,10,24,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9947478991596639,0.9973739495798319,0.367896588748846,0.7,0.9583333333333334,0.875,0.8823529411764706,0.6352701776114936,0.4,1,1,0.8235294117647058
13,4.355999999999767,28,68,10,24,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.31301207909981,0.7,0.875,0.7,0.8235294117647058,0.5675047479485545,0.4,1,1,0.8235294117647058
14,11.45799999999872,28,68,10,24,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.322262432037532,0.7,0.9166666666666666,0.7777777777777778,0.8529411764705882,0.6626808156985364,0.4,1,1,0.8235294117647058
15,4.348999999998341,28,68,10,24,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.328017289375126,0.7,0.875,0.7,0.8235294117647058,0.556202766596079,0.4,1,1,0.8235294117647058
