mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
61,1.2629999999990105,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.06444903458968643,0.021565269443575175,0.4385279584062486,0.29168790688406804
62,1.297999999998865,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.06444903458968643,0.021565269443575175,0.4385279584062486,0.29168790688406804
63,1.2850000000016735,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.06528688339523492,0.021926068879897676,0.43853946215926237,0.2916308782003259
64,1.2839999999996508,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.06528688339523492,0.021926068879897676,0.43853946215926237,0.2916308782003259
65,1.2530000000006112,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0017933287975739898,-0.04030871707753869,0.4504368798943523,0.3093825041791485
66,1.27599999999984,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0017933287975739898,-0.04030871707753869,0.4504368798943523,0.3093825041791485
67,1.2849999999998545,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005041060818311238,-0.03617660023809255,0.449711832215109,0.3082321923385955
68,1.2659999999996217,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005041060818311238,-0.03617660023809255,0.449711832215109,0.3082321923385955
69,1.2630000000008295,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0066141531862580205,-0.03553255339502481,0.44957712363161595,0.3080282320930667
70,1.25,300,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0066141531862580205,-0.03553255339502481,0.44957712363161595,0.3080282320930667
71,1.2600000000002183,100,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006660610236724929,-0.035620246956524326,0.44960688884764144,0.30806195752498106
72,1.2729999999992287,300,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006660610236724929,-0.035620246956524326,0.44960688884764144,0.30806195752498106
