mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
30,5.5900000000001455,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4456977212889939,0.2565492277162895,0.511640265325119,0.6286233224507007
31,8.079999999999927,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5175770480013164,0.2803406789092775,0.5000279468636706,0.6138583946370085
32,8.30999999999949,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5175802446630169,0.28034325571540886,0.500027085016189,0.613856915238277
33,3.139999999999418,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0220817325894489,0.010111923335438089,0.5940425902452533,0.7717272927238424
34,3.179999999998472,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0220817325894489,0.010111923335438089,0.5940425902452533,0.7717272927238424
35,3.389999999999418,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.06599279558781534,0.041218600804960204,0.5841952537120106,0.7523369090233107
36,3.350000000000364,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.06599279558781534,0.041218600804960204,0.5841952537120106,0.7523369090233107
37,4.1599999999998545,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.11850083712553705,0.06873387791680019,0.5766625522079032,0.7360627716022788
38,4.360000000000582,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.11850083712553705,0.06873387791680019,0.5766625522079032,0.7360627716022788
39,7.459999999999127,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.13933673974074912,0.07699825404967975,0.5738043873419789,0.7291020550122557
40,8.329999999999927,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.13933673974074912,0.07699825404967975,0.5738043873419789,0.7291020550122557
41,1.859999999998763,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0023746371598301064,6.090222899781672e-4,0.5975919493734214,0.7721307521688779
42,1.8400000000001455,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0023746371598301064,6.090222899781672e-4,0.5975919493734214,0.7721307521688779
43,3.2000000000007276,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0070609444856220005,0.003974934560692978,0.5965301253165164,0.7700344609127042
44,3.290000000000873,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0070609444856220005,0.003974934560692978,0.5965301253165164,0.7700344609127042
45,3.899999999999636,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.012835905423659089,0.0070848427178016316,0.5957270721368159,0.7682168225389593
46,3.8299999999999272,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.012835905423659089,0.0070848427178016316,0.5957270721368159,0.7682168225389593
47,5.789999999999054,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.015086823991857568,0.007868026319705734,0.5954744845472991,0.7676920182774638
48,6.059999999999491,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.015086823991857568,0.007868026319705734,0.5954744845472991,0.7676920182774638
49,1.7999999999992724,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.03763185232232136,0.019682787016517045,0.5908130119297241,0.7701705966383334
50,1.7799999999988358,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.03763185232232136,0.019682787016517045,0.5908130119297241,0.7701705966383334
51,1.7800000000006548,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.11471570472071413,0.07865023560421602,0.5726428190451022,0.7314152721017125
52,1.7600000000002183,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.11471570472071413,0.07865023560421602,0.5726428190451022,0.7314152721017125
53,3.149999999999636,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.20431715027579156,0.13375342463796802,0.5586072120440537,0.6991180158640353
54,3.219999999999345,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.20431715027579156,0.13375342463796802,0.5586072120440537,0.6991180158640353
55,3.390000000001237,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.24330455822206898,0.15680273123459965,0.5520796165202744,0.6859762588070676
56,3.3800000000010186,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.24330455822206898,0.15680273123459965,0.5520796165202744,0.6859762588070676
57,1.7799999999988358,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0082327508713127,0.004107338899249968,0.5963801563910356,0.7715519512870066
58,1.8100000000013097,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0082327508713127,0.004107338899249968,0.5963801563910356,0.7715519512870066
59,1.8399999999983265,100,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.02500303384420144,0.017912254271762462,0.5922048027441652,0.762770395389086
60,1.8100000000013097,300,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.02500303384420144,0.017912254271762462,0.5922048027441652,0.762770395389086
61,3.109999999998763,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04523560894665801,0.03194521860738331,0.5888346704961662,0.7545181967058464
62,3.1599999999998545,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04523560894665801,0.03194521860738331,0.5888346704961662,0.7545181967058464
63,3.2999999999992724,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05452551934828509,0.036363017972487977,0.5874885525272189,0.7516880287296424
64,3.359999999998763,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05452551934828509,0.036363017972487977,0.5874885525272189,0.7516880287296424
65,1.7999999999992724,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,8.396509026189491e-4,-1.0256981293177425e-4,0.5978520738816172,0.7721513054446179
66,1.8000000000010914,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,8.396509026189491e-4,-1.0256981293177425e-4,0.5978520738816172,0.7721513054446179
67,1.75,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0025590834236128845,0.0013201422989913558,0.5974250612018368,0.7712542808484605
68,1.7800000000006548,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0025590834236128845,0.0013201422989913558,0.5974250612018368,0.7712542808484605
69,1.889999999999418,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.004634727910899361,0.002715031345536967,0.5970934001944334,0.7704071555905639
70,1.930000000000291,300,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.004634727910899361,0.002715031345536967,0.5970934001944334,0.7704071555905639
71,3.2299999999995634,100,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005568545488454535,0.0030396954247889907,0.5969942400118179,0.7701934796650178
72,3.2399999999997817,300,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005568545488454535,0.0030396954247889907,0.5969942400118179,0.7701934796650178
