mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,2.819999999999709,50,3,1,4,1e-4,0.632,4,0.8,0.2637455551121036,0.17411498381164792,0.5799837580980008,0.7752244237217744
2,3.279999999998836,100,3,1,4,1e-4,0.632,4,0.8,0.26430375070237555,0.18307695125838086,0.5784796274405418,0.7599458963256077
3,3.1599999999998545,50,7,1,4,1e-4,0.632,4,0.8,0.4183040558473795,0.36071860581478576,0.5104831333565132,0.5894808049929688
4,3.4099999999998545,100,7,1,4,1e-4,0.632,4,0.8,0.4284366524912526,0.3524759224049574,0.5112327035375082,0.5984811977601667
5,3.25,50,10,1,4,1e-4,0.632,4,0.8,0.46819169195011456,0.40067163692082386,0.493863519752233,0.5604813170701045
6,3.649999999999636,100,10,1,4,1e-4,0.632,4,0.8,0.47455484256814295,0.4046059780043555,0.48853571067787316,0.5587261328000915
7,3.3099999999994907,50,15,1,4,1e-4,0.632,4,0.8,0.5025031922439154,0.4409508407111552,0.4755654429847551,0.5342252325366577
8,3.860000000000582,100,15,1,4,1e-4,0.632,4,0.8,0.5155731174831272,0.45115853186249366,0.4668399579141713,0.5213573149640762
9,3.3699999999989814,50,20,1,4,1e-4,0.632,4,0.8,0.516858592616746,0.4581868832005782,0.46704220283112596,0.5222145951480756
10,5.239999999999782,100,20,1,4,1e-4,0.632,4,0.8,0.530807135015798,0.46864845428312396,0.45793708407583616,0.5084594880993443
11,1.8100000000013097,50,3,1,7,1e-4,0.632,4,0.8,0.2771189266604517,0.22463768128004735,0.5659495340337698,0.7188546864045522
12,3.279999999998836,100,3,1,7,1e-4,0.632,4,0.8,0.27745869779636,0.22002614609167215,0.5667314197481227,0.7170707314530835
13,3.180000000000291,50,7,1,7,1e-4,0.632,4,0.8,0.4422860816849943,0.3680878819074874,0.5099740146391483,0.5921303488241073
14,3.5199999999986176,100,7,1,7,1e-4,0.632,4,0.8,0.44497836739340624,0.3518750764995757,0.5098314396345758,0.595837564621121
15,3.3100000000013097,50,10,1,7,1e-4,0.632,4,0.8,0.4718573645491867,0.4204928701004017,0.4903325916929866,0.5637301045627005
16,3.649999999999636,100,10,1,7,1e-4,0.632,4,0.8,0.486604071997893,0.4067722444618783,0.48805726890215584,0.5545675823476006
17,3.3700000000008004,50,15,1,7,1e-4,0.632,4,0.8,0.5019302912124511,0.45993535779075645,0.4690561728210479,0.5315103190692939
18,4.809999999999491,100,15,1,7,1e-4,0.632,4,0.8,0.5266392313793029,0.45142687564387607,0.4666384660162192,0.5178529116165076
19,3.4099999999998545,50,20,1,7,1e-4,0.632,4,0.8,0.5102797045876282,0.47073605237932414,0.4629629977885014,0.5256291190155452
20,5.380000000001019,100,20,1,7,1e-4,0.632,4,0.8,0.5360671648574942,0.46817143741712364,0.4578590055396576,0.5062707614157116
21,1.8400000000001455,50,3,1,4,0.001,0.632,4,0.8,0.2637455551121036,0.17411498381164792,0.5799837580980008,0.7752244237217744
22,3.209999999999127,100,3,1,4,0.001,0.632,4,0.8,0.26430375070237555,0.18307695125838086,0.5784796274405418,0.7599458963256077
23,4.180000000000291,50,7,1,4,0.001,0.632,4,0.8,0.4183040558473795,0.36071860581478576,0.5104831333565132,0.5894808049929688
24,3.1900000000005093,100,7,1,4,0.001,0.632,4,0.8,0.4284366524912526,0.3524759224049574,0.5112327035375082,0.5984811977601667
25,3.1599999999998545,50,10,1,4,0.001,0.632,4,0.8,0.4667292749917018,0.39995694823526884,0.4934697102086853,0.5600818204211683
26,3.5799999999999272,100,10,1,4,0.001,0.632,4,0.8,0.4740832398467605,0.40394779486535237,0.48801318953973166,0.5583036762205381
27,3.2600000000002183,50,15,1,4,0.001,0.632,4,0.8,0.5042141835519716,0.4440688014821692,0.4751298833639561,0.5330333700801289
28,3.819999999999709,100,15,1,4,0.001,0.632,4,0.8,0.5159787915959582,0.45437204228970807,0.4663955230373574,0.5207481034392534
29,3.1600000000016735,50,20,1,4,0.001,0.632,4,0.8,0.5172704332188238,0.46429526068727567,0.46480104521964666,0.5176474374119918
30,5.130000000001019,100,20,1,4,0.001,0.632,4,0.8,0.5300637996370648,0.47262720842564054,0.4570663207546324,0.5062442744740373
31,1.8999999999996362,50,3,1,7,0.001,0.632,4,0.8,0.2771189266604517,0.22463768128004735,0.5659495340337698,0.7188546864045522
32,3.280000000000655,100,3,1,7,0.001,0.632,4,0.8,0.27745869779636,0.22002614609167215,0.5667314197481227,0.7170707314530835
33,3.2600000000002183,50,7,1,7,0.001,0.632,4,0.8,0.4422860816849943,0.3680878819074874,0.5099740146391483,0.5921303488241073
34,3.5599999999994907,100,7,1,7,0.001,0.632,4,0.8,0.44497836739340624,0.3518750764995757,0.5098314396345758,0.595837564621121
35,3.319999999999709,50,10,1,7,0.001,0.632,4,0.8,0.4718573645491867,0.4204928701004017,0.4903325916929866,0.5637301045627005
36,3.709999999999127,100,10,1,7,0.001,0.632,4,0.8,0.486604071997893,0.4067722444618783,0.48805726890215584,0.5545675823476006
37,3.389999999999418,50,15,1,7,0.001,0.632,4,0.8,0.5013507657163829,0.45947890741455544,0.46929451235255504,0.532160928541078
