mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.18042693990270078,10,0.00677643954418801,Model01
3,1,rmse,standard,0.3031271411304796,10,0.010733515211860651,Model01
3,1,rsq,standard,0.6272227702969485,10,0.03026797301813156,Model01
5,1,mae,standard,0.1812163354083296,10,0.006965359527989189,Model02
5,1,rmse,standard,0.30357123713517287,10,0.010529572747597533,Model02
5,1,rsq,standard,0.623355278293002,10,0.03080913582500975,Model02
7,1,mae,standard,0.18165740211704548,10,0.0071295985232074114,Model03
7,1,rmse,standard,0.30487496033917105,10,0.011713334333458059,Model03
7,1,rsq,standard,0.6181916978389697,10,0.033295003618000966,Model03
10,1,mae,standard,0.1826769553815494,10,0.007480679146617576,Model04
10,1,rmse,standard,0.30684349666373817,10,0.01226882639294955,Model04
10,1,rsq,standard,0.611340141433248,10,0.034080188713920045,Model04
3,3,mae,standard,0.18147648458690108,10,0.007279421939709538,Model05
3,3,rmse,standard,0.3038550311703314,10,0.010183322436867103,Model05
3,3,rsq,standard,0.6272941679288438,10,0.028541723177014002,Model05
5,3,mae,standard,0.1824576590345484,10,0.006719014723014601,Model06
5,3,rmse,standard,0.30477488545658643,10,0.010064302232022388,Model06
5,3,rsq,standard,0.6219547323766939,10,0.028638809123214072,Model06
7,3,mae,standard,0.18186052111204543,10,0.007473374621831931,Model07
7,3,rmse,standard,0.3041977306530955,10,0.01149702667527733,Model07
7,3,rsq,standard,0.619868634232375,10,0.03426592439443996,Model07
10,3,mae,standard,0.18274489317751347,10,0.008028436793204616,Model08
10,3,rmse,standard,0.30508722356857615,10,0.01298605432585936,Model08
10,3,rsq,standard,0.6173388280442504,10,0.034272187945524515,Model08
3,5,mae,standard,0.1845935564228422,10,0.006725221905834303,Model09
3,5,rmse,standard,0.30635399024738547,10,0.010450899628779785,Model09
3,5,rsq,standard,0.6217874706017115,10,0.028386747835086656,Model09
5,5,mae,standard,0.1851621647624081,10,0.007103899439852642,Model10
5,5,rmse,standard,0.30833125280379975,10,0.010441243843061604,Model10
5,5,rsq,standard,0.6126359042087473,10,0.02878455030306291,Model10
7,5,mae,standard,0.18542364621629734,10,0.007566026955169082,Model11
7,5,rmse,standard,0.3078349620671307,10,0.011810913970517305,Model11
7,5,rsq,standard,0.6107770815451674,10,0.03270165006231886,Model11
10,5,mae,standard,0.1849811432360968,10,0.008161848770773101,Model12
10,5,rmse,standard,0.30971557602777855,10,0.013713772168913499,Model12
10,5,rsq,standard,0.6046400504079857,10,0.03697233017200232,Model12
3,7,mae,standard,0.18857802926027092,10,0.007125306714931316,Model13
3,7,rmse,standard,0.30978831914757626,10,0.010177257472250454,Model13
3,7,rsq,standard,0.6133503141505487,10,0.03076454733029547,Model13
5,7,mae,standard,0.1872666174965015,10,0.007594104108032815,Model14
5,7,rmse,standard,0.3075969910537904,10,0.011130432557071931,Model14
5,7,rsq,standard,0.6161694091894953,10,0.02956556567318265,Model14
7,7,mae,standard,0.18753722435013492,10,0.007731029311023171,Model15
7,7,rmse,standard,0.3094320916251184,10,0.01211152606434715,Model15
7,7,rsq,standard,0.6079253553563051,10,0.03420264295371727,Model15
10,7,mae,standard,0.18704179499472628,10,0.008136667019575052,Model16
10,7,rmse,standard,0.31034707692255864,10,0.013258202468521151,Model16
10,7,rsq,standard,0.6044200274506375,10,0.03503820126678345,Model16
