mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.2707078576280128,10,0.007828283060990308,Model01
3,1,rmse,standard,0.4288145104891673,10,0.02447116899730243,Model01
3,1,rsq,standard,0.6245812692952479,10,0.051801442373535976,Model01
5,1,mae,standard,0.25822524983111605,10,0.006725183095305742,Model02
5,1,rmse,standard,0.4147631630783649,10,0.02433726293694157,Model02
5,1,rsq,standard,0.6302100426333488,10,0.050004428902114526,Model02
7,1,mae,standard,0.25630387273692956,10,0.005687922920316294,Model03
7,1,rmse,standard,0.41199093792911445,10,0.02417228850429404,Model03
7,1,rsq,standard,0.6262761162772286,10,0.05038707449400536,Model03
10,1,mae,standard,0.24992378187832762,10,0.006219984651896851,Model04
10,1,rmse,standard,0.4002939328631991,10,0.02538307298006296,Model04
10,1,rsq,standard,0.6420737445908924,10,0.051694267121764115,Model04
3,3,mae,standard,0.27333397060802506,10,0.007279960612876499,Model05
3,3,rmse,standard,0.43419655792154666,10,0.0238604231034646,Model05
3,3,rsq,standard,0.604122069943366,10,0.05091437069523204,Model05
5,3,mae,standard,0.2626059745582554,10,0.005941385420102424,Model06
5,3,rmse,standard,0.4239531042710184,10,0.024547682544366192,Model06
5,3,rsq,standard,0.6119284030019913,10,0.05198980186031478,Model06
7,3,mae,standard,0.2568099468792689,10,0.006510734475887212,Model07
7,3,rmse,standard,0.4119553047522886,10,0.025355138569491856,Model07
7,3,rsq,standard,0.6223832664566447,10,0.05161400449134851,Model07
10,3,mae,standard,0.2532508441719444,10,0.00606658594880887,Model08
10,3,rmse,standard,0.40630295592839666,10,0.02584182940156235,Model08
10,3,rsq,standard,0.6277448313999848,10,0.05336313625081848,Model08
3,5,mae,standard,0.27533964395566135,10,0.008175419369032294,Model09
3,5,rmse,standard,0.4373919890973415,10,0.024190896099929908,Model09
3,5,rsq,standard,0.6015300572003952,10,0.05024359728695141,Model09
5,5,mae,standard,0.26198197932492384,10,0.006412790353842868,Model10
5,5,rmse,standard,0.41879894780324567,10,0.022567021141101946,Model10
5,5,rsq,standard,0.6226658280330855,10,0.04844828672471326,Model10
7,5,mae,standard,0.25648388085877494,10,0.005487855086513458,Model11
7,5,rmse,standard,0.4118684905970878,10,0.023856116036663374,Model11
7,5,rsq,standard,0.6259033389194907,10,0.049964941624763184,Model11
10,5,mae,standard,0.2558360449963432,10,0.006246659743361944,Model12
10,5,rmse,standard,0.41086690045945545,10,0.02651432529787082,Model12
10,5,rsq,standard,0.6193725827450606,10,0.05255988996130537,Model12
3,7,mae,standard,0.27751952796985485,10,0.00805961387970761,Model13
3,7,rmse,standard,0.4369633068082851,10,0.02258989801835025,Model13
3,7,rsq,standard,0.6029822277777994,10,0.04765452361032205,Model13
5,7,mae,standard,0.26470495249721226,10,0.007233221315535774,Model14
5,7,rmse,standard,0.422657607813415,10,0.023564866533644903,Model14
5,7,rsq,standard,0.6145055849702463,10,0.04643049504402556,Model14
7,7,mae,standard,0.25675594405709545,10,0.00640588610389491,Model15
7,7,rmse,standard,0.4127991922365249,10,0.02486082032020757,Model15
7,7,rsq,standard,0.6219604277517146,10,0.05085041001719203,Model15
10,7,mae,standard,0.2542594069825607,10,0.006543527249062456,Model16
10,7,rmse,standard,0.40614538878087497,10,0.024327496539828578,Model16
10,7,rsq,standard,0.6291735725139315,10,0.048904000805636595,Model16
