mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.2637816429943584,10,0.015044143270522314,Model01
3,1,rmse,standard,0.3293149055152893,10,0.016939586562758756,Model01
3,1,rsq,standard,0.7479908411915992,10,0.04059206074938702,Model01
5,1,mae,standard,0.26555583347083095,10,0.01770042200925833,Model02
5,1,rmse,standard,0.3312743775952218,10,0.02181313869238156,Model02
5,1,rsq,standard,0.7336443431451111,10,0.04467072037944295,Model02
7,1,mae,standard,0.27320920981450814,10,0.01730636036692229,Model03
7,1,rmse,standard,0.3404589998545292,10,0.021417758405099345,Model03
7,1,rsq,standard,0.7118106985349963,10,0.038995633419356655,Model03
10,1,mae,standard,0.276889169384558,10,0.018578274344365018,Model04
10,1,rmse,standard,0.3480983511981389,10,0.023951756049622217,Model04
10,1,rsq,standard,0.6857460192381063,10,0.04469644685422492,Model04
3,3,mae,standard,0.2619644828216131,10,0.01583055102006463,Model05
3,3,rmse,standard,0.3279146523885357,10,0.01817059855082441,Model05
3,3,rsq,standard,0.7526203187330294,10,0.040838963047499864,Model05
5,3,mae,standard,0.26295877290299213,10,0.017239440963078903,Model06
5,3,rmse,standard,0.32929336022435535,10,0.020414325088072654,Model06
5,3,rsq,standard,0.7383315806114433,10,0.0395238885509868,Model06
7,3,mae,standard,0.2763839482858038,10,0.01889201919104596,Model07
7,3,rmse,standard,0.3459241967480497,10,0.02290140356690026,Model07
7,3,rsq,standard,0.7068166226377773,10,0.042846641156305286,Model07
10,3,mae,standard,0.283939286718424,10,0.020208513280320136,Model08
10,3,rmse,standard,0.3570405460360167,10,0.025251222321763536,Model08
10,3,rsq,standard,0.6819572875007446,10,0.043209505039497234,Model08
3,5,mae,standard,0.2690171606006478,10,0.017366697951282473,Model09
3,5,rmse,standard,0.33594836833769964,10,0.02029772113293327,Model09
3,5,rsq,standard,0.739461245486569,10,0.04545220260013655,Model09
5,5,mae,standard,0.26792996740614583,10,0.01737014738873182,Model10
5,5,rmse,standard,0.3326046770412986,10,0.02069097994304332,Model10
5,5,rsq,standard,0.7347738285861586,10,0.04495403059074197,Model10
7,5,mae,standard,0.2728329976259929,10,0.01880965547449237,Model11
7,5,rmse,standard,0.3407392315368053,10,0.02277289068395649,Model11
7,5,rsq,standard,0.7136989978682436,10,0.04281269459177452,Model11
10,5,mae,standard,0.2860427542779861,10,0.02138951515009532,Model12
10,5,rmse,standard,0.35880089967108053,10,0.02553611639426602,Model12
10,5,rsq,standard,0.6773184668942445,10,0.04604536153602669,Model12
3,7,mae,standard,0.27002937155876855,10,0.017745083061044546,Model13
3,7,rmse,standard,0.3376636050109831,10,0.019777197478337474,Model13
3,7,rsq,standard,0.7356536341056825,10,0.045411409617189445,Model13
5,7,mae,standard,0.2686449379841698,10,0.018027904052515604,Model14
5,7,rmse,standard,0.3349668981348389,10,0.021436527580478197,Model14
5,7,rsq,standard,0.7308274889761085,10,0.044474122426984584,Model14
7,7,mae,standard,0.2773937267334838,10,0.01979987800436785,Model15
7,7,rmse,standard,0.34333576386856507,10,0.02322392062538603,Model15
7,7,rsq,standard,0.707266437122638,10,0.04501789911043777,Model15
10,7,mae,standard,0.28557794423809874,10,0.01975256228256059,Model16
10,7,rmse,standard,0.3583338729268478,10,0.0254764924396841,Model16
10,7,rsq,standard,0.6805484010572698,10,0.04633631061838454,Model16
