ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
HNP,2006,2006.4,32.377777904761906,1.9605566721186343,0.003010395608116856,0.008180442834217686,0.4082538253968254,127441.26984126984,0,0,0,0,1.25,0,0,0,0,0
HNP,2007,2007.1,36.34852450819672,1.469659763678038,-6.250552171332518e-4,0.016431879152778654,0.9154095573770492,213955.73770491802,32.76,3.56,0,0,1.31,0,0,0,0,0
HNP,2007,2007.2,42.10269849206349,2.105548773318206,5.193748736210917e-4,0.017282860756309894,0.978730174603175,231723.80952380953,18.86,2.35,0,0,1.3,0,0,0,0,0
HNP,2007,2007.3,44.85412701587302,2.9435577899380942,-0.0013137168873903035,0.018387230610309342,1.3692063333333329,310473.01587301586,13.81,1.7,0,0,1.48,0,0,0,0,0
HNP,2007,2007.4,45.261093640625,5.145715227552141,-0.002756462723998084,0.02746001375089129,1.7354689374999996,380901.5625,7.65,0.94,0,0,1.65,0,0,0,0,0
HNP,2008,2008.1,33.26491798360656,4.113399524642468,-0.003868724649647332,0.02845573843945182,1.3880328852459012,495872.131147541,5.13,0.89,0,0,0,0,0,0,0,0
HNP,2008,2008.2,31.270937515625,2.5444229459248557,-0.002709777021032679,0.01955315193860231,0.9195313749999998,524657.8125,7.43,0.52,0,0,2.28,0,0,0,0,0
HNP,2008,2008.3,28.301406234375,1.6470761212560183,0.002062702887175304,0.02572068781008828,1.0179687031250002,506985.9375,10.93,0.62,0,0,3.21,0,0,0,0,0
HNP,2008,2008.4,23.688437578125,3.4456650607514687,0.0019724257720123103,0.049812292715094804,1.6437500781249998,630970.3125,30.77,0.62,0,0,3.51,0,0,0,0,0
HNP,2009,2009.1,27.12049170491803,1.6567029077449316,7.858947678912423e-4,0.020668760601611325,1.044262508196721,453432.7868852459,0,0.57,0,0,2.96,0,0,0,0,0
HNP,2009,2009.2,27.32126980952381,1.1542201359458124,0.0010140957908166453,0.012174707453243233,0.6593651746031747,284336.50793650793,0,1.73,0,0,2.93,0,0,0,0,0
HNP,2009,2009.3,29.300937296875,1.945726666860879,9.380280146097765e-4,0.0128152967890315,0.6764061718750003,205928.125,12.21,0.71,0,0,2.99,0,0,0,0,0
HNP,2009,2009.4,25.46953115625,1.8533046340357247,8.097286113140977e-4,0.009866098334788076,0.43421884374999975,197848.4375,10.26,1.05,0,0,3.7,0,0,0,0,0
HNP,2010,2010.1,23.681311409836066,0.6555925875685137,-0.0017159477782373836,0.009251606999966282,0.33950813114754097,179644.26229508198,7.61,0.54,0,40.52,3.02,0,0,0,0,0
HNP,2010,2010.2,22.83793673015873,0.8517858831344314,-0.00037863574428082533,0.012081874858369882,0.4596824603174605,290933.3333333333,6.36,0.38,0,0,3.18,0,0,0,0,0
HNP,2010,2010.3,23.94812509375,0.6956642839137035,2.839688636441629e-4,0.008449623896311988,0.34406243749999976,116587.5,9.66,0.39,0,3.94,4.08,0,0,0,0,0
HNP,2010,2010.4,22.909531125,1.2904724018132778,-2.8840673686627015e-4,0.006567787551893496,0.266093609375,161526.5625,7.72,0.25,0,0,2.65,0,0,0,0,0
HNP,2011,2011.1,22.25064508064516,0.5462986068710551,9.245244508420794e-4,0.0067740370364874165,0.22096775806451613,103398.3870967742,10.92,0.25,0,0,3.04,0,0,0,0,0
HNP,2011,2011.2,22.534762063492064,0.8615869213949164,-2.105211742958813e-4,0.005396389927468597,0.2123809206349207,114258.73015873016,16.74,0.3,0,0,3.21,0,0,0,0,0
HNP,2011,2011.3,18.52718746875,1.538150201856989,-0.003972445927051374,0.013087076010080743,0.3489063281249999,177521.875,27.87,0.21,0,23.99,3.34,0,0,0,0,0
HNP,2011,2011.4,19.030317492063492,1.8289631798863253,-8.197111213543002e-4,0.01082964775871625,0.36126973015873,130542.85714285714,99.06,0.24,0,0.67,3.32,0,0,0,0,0
HNP,2012,2012.1,23.991451548387097,1.3500392776707741,0.0012704284830104269,0.0064929682667573515,0.31241929032258087,140929.03225806452,32.75,0.26,0,0.62,3.3,0,0,0,0,0
HNP,2012,2012.2,24.804444412698412,2.2702251049157436,-8.839559188145017e-4,0.009482859837280167,0.34142853968253967,116573.01587301587,20.07,0.28,0,0.96,3.28,0,0,0,0,0
HNP,2012,2012.3,28.31253973015873,0.801081853531718,-8.319648867287831e-4,0.007326920873002676,0.32015868253968255,84615.87301587302,10.78,0.3,0,0.84,3.09,0,0,0,0,0
HNP,2012,2012.4,32.762419467741935,2.690304280502113,0.0013651150760295445,0.0057247769888849635,0.31290316129032264,71480.64516129032,9.75,0.4,0,4.85,2.93,0,0,0,0,0
HNP,2013,2013.1,39.25699996666667,1.9649529368931586,-0.0014283756511631182,0.0076583687754897085,0.38283333333333297,62626.666666666664,8.28,0.46,0,5.69,2.75,1.19,1,0,1,0.030313065211565716
HNP,2013,2013.2,42.468906234375,4.002912356231804,3.9052409334247275e-4,0.014019120509794654,0.6707817812499998,99853.125,6.07,0.43,0,5.22,2.81,1.19,1,0,1,0.028020500302802603
HNP,2013,2013.3,40.449062265625,1.4320166369852954,-3.7278241251897335e-4,0.008737842659216214,0.50859378125,54601.5625,5.54,0.43,0,2.76,2.54,1.19,1,0,1,0.029419717870970342
HNP,2013,2013.4,39.554687625,2.3851647910028295,-0.002132120025654758,0.0079692252222552,0.4465625937500006,33548.4375,4.94,0.37,0,2.2,2.49,1.19,1,0,1,0.030084929788394454
HNP,2014,2014.1,36.353442672131145,1.7226352941961887,-0.0012529127673833822,0.007133616392642874,0.421803295081967,44801.639344262294,4.81,0.4,0,2.77,2.28,2.21,1,0,1,0.06079204162125213
HNP,2014,2014.2,41.3073016031746,1.3412410998732762,8.1827857943006e-4,0.004278340424121601,0.3384126825396827,31222.222222222223,5.68,0.47,0,2.74,2.38,2.21,1,0,1,0.053501437136483254
HNP,2014,2014.3,46.77484378125,1.4673210800759287,0.0015906810711717012,0.007612862411555747,0.5140628437499996,77953.125,5.81,0.5,0,2.5,2.25,2.21,1,1.19,1,0.0472476190478672
HNP,2014,2014.4,47.89171865625,3.2094104430125143,0.002243615379679856,0.01362528985796937,0.7410938749999999,73987.5,7.59,0.66,0,6.4,2.25,2.21,1,0,1,0.046145765113643274
HNP,2015,2015.1,50.70426237704918,4.519519688272074,5.0061356804159705e-5,0.010182550479758365,0.730492213114754,73001.6393442623,5.79,0.57,0,4.82,2.38,2.2,1,0,1,0.043388857205736805
HNP,2015,2015.2,54.356032,2.729411686944992,0.001145029968467676,0.008935437045958979,0.6609525555555559,73609.52380952382,6.45,0.67,0,3.44,2.33,2.2,1,3.4,1,0.04047388889608425
HNP,2015,2015.3,46.708124953125,2.665216229379209,-0.0020712670344574394,0.010989357445649323,0.7539063750000007,52221.875,5.03,0.55,0,1.45,2.28,2.2,1,0,1,0.047101012986666885
HNP,2015,2015.4,40.560937578125,5.350356698004773,7.508865229308212e-4,0.008537909886993026,0.5495311718750001,69276.5625,4.22,0.36,0,1.4,2.04,2.2,1,0,1,0.054239377375400875
HNP,2016,2016.1,32.94508193442623,1.7757595558452803,0.0011731241440459553,0.010112810347206905,0.5462291803278692,58716.39344262295,5.07,0.4,0,1.39,1.94,2.58,1,0,1,0.07831214398359132
HNP,2016,2016.3,24.67749996875,0.8623701539254451,-0.0013700902712297258,0.010142823452395117,0.3187499531250001,99345.3125,4.34,0.31,0,1.08,2.04,2.58,1,0,1,0.10454867807789064
HNP,2017,2017.1,26.98516122580645,1.0407560376832372,0.0014615794912807398,0.00730690597736365,0.25516148387096765,70159.67741935483,6.69,0.33,0,0,3.04,1.49,1,0,1,0.055215530770113874
HNP,2017,2017.3,26.489682523809524,1.2729251653635676,-0.001951848352703534,0.005619028570392838,0.22714303174603173,70539.68253968254,5.08,0.39,0,2.44,3.09,1.49,1,0,1,0.056248314741437704
HNP,2018,2018.1,25.59131155737705,0.8840747197765869,-0.0018009492381755104,0.01215806191390237,0.38475388524590176,85480.32786885246,7.67,0.38,0,3.06,3.06,0.61,1,0,1,0.02383621482753427
HNP,2018,2018.3,27.055396682539683,1.6721396333717393,0.001373066155531129,0.005814259766275993,0.2536506984126986,40190.47619047619,12.76,0.34,0,3.16,2.88,0.61,1,0,1,0.022546333626431953
HNP,2019,2019.1,24.824426278688524,0.9052577567697341,0.0021726862834456056,0.009279782521611126,0.283442590163934,25850.819672131147,8.08,0.29,0,2.35,2.79,0.6,1,0,1,0.024169742867938618
HNP,2019,2019.3,22.508593703125,1.0685621978249698,-0.0016399086975599723,0.008391088473574239,0.24374965625000022,17873.4375,9.1,0.25,0,1.96,2.68,0.6,1,0,1,0.026656485425684256
HNP,2020,2020.1,17.401613,2.614569766539797,-0.0012253364130895706,0.014365728189915421,0.3483871612903226,27920.967741935485,5.92,0.2,0,1.85,2.4,0.78,1,0,1,0.0448234310233195
HNP,2020,2020.3,16.60281240625,1.0096257697684003,-4.6944139051638574e-4,0.015276538099142888,0.26296890624999963,16868.75,4.29,0.26,0,3.45,1.89,0.78,1,1.21,1,0.04697999235999168
HNP,2021,2021.1,14.03311475409836,0.724579282488826,0.001977014449815155,0.010421287444933949,0.20491803278688533,47039.34426229508,3.7,0.24,0,5.49,2.05,1.13,1,0,1,0.08052381953692671
HNP,2021,2021.2,14.641904777777778,0.5554622391387904,0.0029848871535219142,0.011410403226894074,0.22190476190476183,32479.365079365078,4.62,0.35,NA,NA,2,1.13,1,0,1,0.07717575118471037
HNP,2021,2021.3,16.213333333333335,3.017568325103315,-2.172441620154199e-4,0.010985377493640423,0.25117645098039226,49809.80392156863,6.24,0.47,Inf,8.23,NA,1.13,1,1.38,1,0.06969572368421051
NRG,2006,2006.4,26.38301584126984,2.3354262218104527,0.0028546737334490943,0.012097624800488252,0.4726190476190477,3390704.761904762,12.81,1.26,0.98,38.16,2.29,0,0,0,0,0
NRG,2007,2007.1,31.663934475409835,3.048917306504478,0.0024105164107524543,0.008861243178748918,0.5606555901639348,3395777.049180328,15.32,1.58,1.33,0,2.36,0,0,0,0,0
