mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.1999980663355005,10,0.006055064099682762,Model01
3,1,rmse,standard,0.29370337197733193,10,0.009983365092962337,Model01
3,1,rsq,standard,0.6934881802170678,10,0.022609719652345477,Model01
5,1,mae,standard,0.1947769350607175,10,0.006065619637811759,Model02
5,1,rmse,standard,0.28869258555811955,10,0.010404083344320745,Model02
5,1,rsq,standard,0.693879164692887,10,0.02484153427986197,Model02
7,1,mae,standard,0.19392249027821526,10,0.006043999956027525,Model03
7,1,rmse,standard,0.2897002908598656,10,0.01018554349834049,Model03
7,1,rsq,standard,0.6850351537834333,10,0.02533193759518978,Model03
10,1,mae,standard,0.19374810612686644,10,0.006651715401621581,Model04
10,1,rmse,standard,0.2924517334296085,10,0.011833817984895948,Model04
10,1,rsq,standard,0.6719805290845637,10,0.02985707612070307,Model04
3,3,mae,standard,0.2020299254596387,10,0.006119531419376749,Model05
3,3,rmse,standard,0.29423454543917144,10,0.009838827965427671,Model05
3,3,rsq,standard,0.694446996675813,10,0.021516576490585373,Model05
5,3,mae,standard,0.1957354407460478,10,0.005836050951937534,Model06
5,3,rmse,standard,0.28944472582326547,10,0.009948225766709184,Model06
5,3,rsq,standard,0.6926763567831549,10,0.02364658257757856,Model06
7,3,mae,standard,0.1942748758439245,10,0.006172378008505841,Model07
7,3,rmse,standard,0.2916302248565426,10,0.011554247602240613,Model07
7,3,rsq,standard,0.6799310645769395,10,0.028679875576041278,Model07
10,3,mae,standard,0.19321839427983073,10,0.006268443133958069,Model08
10,3,rmse,standard,0.2910570721005574,10,0.011336895229800074,Model08
10,3,rsq,standard,0.677771435875567,10,0.027556444653764826,Model08
3,5,mae,standard,0.2045373825990857,10,0.005791911050896239,Model09
3,5,rmse,standard,0.29778340714554974,10,0.010028225356640818,Model09
3,5,rsq,standard,0.685609226711247,10,0.02396606348585259,Model09
5,5,mae,standard,0.19688070910380018,10,0.006014510516864433,Model10
5,5,rmse,standard,0.29164389450067635,10,0.010304899464361122,Model10
5,5,rsq,standard,0.6882020876988827,10,0.024451874981626893,Model10
7,5,mae,standard,0.19587530304114809,10,0.006251942899587484,Model11
7,5,rmse,standard,0.2926026292588258,10,0.010485852670705976,Model11
7,5,rsq,standard,0.6772570806822977,10,0.025674756137419673,Model11
10,5,mae,standard,0.19613484129215988,10,0.006434478659702453,Model12
10,5,rmse,standard,0.29369679587290154,10,0.01140349223941134,Model12
10,5,rsq,standard,0.6699906960560903,10,0.028976878598763328,Model12
3,7,mae,standard,0.20784585028784974,10,0.005482431104046822,Model13
3,7,rmse,standard,0.2999270120683498,10,0.008914458485534363,Model13
3,7,rsq,standard,0.6847791768811221,10,0.021168524564413743,Model13
5,7,mae,standard,0.19935422530531072,10,0.005690735416897547,Model14
5,7,rmse,standard,0.29423935956279706,10,0.009602332653453711,Model14
5,7,rsq,standard,0.6838762547404671,10,0.02447763288319245,Model14
7,7,mae,standard,0.1978948710745757,10,0.006022426936167027,Model15
7,7,rmse,standard,0.2931344207083136,10,0.010456333071657206,Model15
7,7,rsq,standard,0.6809544459989638,10,0.024657849524575042,Model15
10,7,mae,standard,0.1979845394169628,10,0.006670320093816296,Model16
10,7,rmse,standard,0.2971130489215842,10,0.011421256591989034,Model16
10,7,rsq,standard,0.662283291497488,10,0.02801275261061658,Model16
