mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.3524299565190089,10,0.03422833543743921,Model01
3,1,rmse,standard,0.5301994659271135,10,0.05845396113400842,Model01
3,1,rsq,standard,0.5459457030658208,10,0.06179210736423787,Model01
5,1,mae,standard,0.35784802206901906,10,0.03498604479188707,Model02
5,1,rmse,standard,0.5469904851946287,10,0.05862811777424836,Model02
5,1,rsq,standard,0.5093805652375444,10,0.06834792452194083,Model02
7,1,mae,standard,0.354675113139205,10,0.03573917535270908,Model03
7,1,rmse,standard,0.5515533744886046,10,0.05943082097726536,Model03
7,1,rsq,standard,0.5068590263425715,10,0.06401691728926878,Model03
10,1,mae,standard,0.3581809894667409,10,0.03725073335494728,Model04
10,1,rmse,standard,0.5560203015582779,10,0.06190156092648451,Model04
10,1,rsq,standard,0.5025855844063085,10,0.06807493285999774,Model04
3,3,mae,standard,0.3618833352685256,10,0.03496475175862043,Model05
3,3,rmse,standard,0.5438434999917153,10,0.05736779323620972,Model05
3,3,rsq,standard,0.5230637356546052,10,0.06109681456965691,Model05
5,3,mae,standard,0.35489727888442224,10,0.036306129805487614,Model06
5,3,rmse,standard,0.5421982928412755,10,0.058390582899199205,Model06
5,3,rsq,standard,0.5235403911641887,10,0.06181533423390126,Model06
7,3,mae,standard,0.35781798737619597,10,0.037445924536206016,Model07
7,3,rmse,standard,0.5500139966250901,10,0.062367418036583286,Model07
7,3,rsq,standard,0.5081620679845571,10,0.0664822890090039,Model07
10,3,mae,standard,0.3535197863781619,10,0.03602928190866442,Model08
10,3,rmse,standard,0.5495752306980403,10,0.06010293373271924,Model08
10,3,rsq,standard,0.510435250754069,10,0.06624372576363699,Model08
3,5,mae,standard,0.36238957900264956,10,0.033044900157127,Model09
3,5,rmse,standard,0.5394336485783271,10,0.054536014563502634,Model09
3,5,rsq,standard,0.5276455843929632,10,0.06003058079164538,Model09
5,5,mae,standard,0.35700136699988805,10,0.0366358798917943,Model10
5,5,rmse,standard,0.5457519822651385,10,0.059456473770077206,Model10
5,5,rsq,standard,0.5168507212282357,10,0.06161891011598815,Model10
7,5,mae,standard,0.3548763367896619,10,0.035449830368687804,Model11
7,5,rmse,standard,0.5536787187088857,10,0.05894943204906364,Model11
7,5,rsq,standard,0.5032137771822492,10,0.0662343675909645,Model11
10,5,mae,standard,0.353899637009078,10,0.03761525411109882,Model12
10,5,rmse,standard,0.5546659484909322,10,0.06445518612701842,Model12
10,5,rsq,standard,0.504646299555038,10,0.07438713199831946,Model12
3,7,mae,standard,0.36532771408936265,10,0.03528477374127415,Model13
3,7,rmse,standard,0.5472408048710382,10,0.06074922524185165,Model13
3,7,rsq,standard,0.5215198446171487,10,0.06239779515083281,Model13
5,7,mae,standard,0.3525618848976263,10,0.03545341474279036,Model14
5,7,rmse,standard,0.5438602429998135,10,0.059030201424334766,Model14
5,7,rsq,standard,0.5191204833040926,10,0.06291218739333455,Model14
7,7,mae,standard,0.3533349566037276,10,0.03618323757283943,Model15
7,7,rmse,standard,0.5462030663911966,10,0.06121870734856152,Model15
7,7,rsq,standard,0.5120608643403395,10,0.06993313654265586,Model15
10,7,mae,standard,0.36011732251829925,10,0.039080406340255315,Model16
10,7,rmse,standard,0.5597125787239604,10,0.0632925658623934,Model16
10,7,rsq,standard,0.4979159546594951,10,0.07004797017971007,Model16
