mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.3417926892075767,10,0.021355109110790305,Preprocessor1_Model01
3,1,rmse,standard,0.43761308691508183,10,0.028326492851705888,Preprocessor1_Model01
3,1,rsq,standard,0.7287276990525832,10,0.05090698608009492,Preprocessor1_Model01
5,1,mae,standard,0.32854992889354756,10,0.02149785440237727,Preprocessor1_Model02
5,1,rmse,standard,0.4259240754499383,10,0.029574618716539314,Preprocessor1_Model02
5,1,rsq,standard,0.7273104462586281,10,0.056588281224857366,Preprocessor1_Model02
7,1,mae,standard,0.3272522848807429,10,0.019608912846380912,Preprocessor1_Model03
7,1,rmse,standard,0.42029683481999547,10,0.02643235701771533,Preprocessor1_Model03
7,1,rsq,standard,0.7215361320183277,10,0.05247069575527944,Preprocessor1_Model03
10,1,mae,standard,0.32962658793386396,10,0.02131001937622628,Preprocessor1_Model04
10,1,rmse,standard,0.4300123358812435,10,0.030933096895232957,Preprocessor1_Model04
10,1,rsq,standard,0.6954320109249532,10,0.06464837023775336,Preprocessor1_Model04
3,3,mae,standard,0.3381241605388737,10,0.024334378625438646,Preprocessor1_Model05
3,3,rmse,standard,0.4337685362532152,10,0.03148415357901387,Preprocessor1_Model05
3,3,rsq,standard,0.7318925293495051,10,0.05373029317114964,Preprocessor1_Model05
5,3,mae,standard,0.32961183964910473,10,0.02250460258109101,Preprocessor1_Model06
5,3,rmse,standard,0.4246007369128859,10,0.030269025474984338,Preprocessor1_Model06
5,3,rsq,standard,0.725310129100145,10,0.05718732806108941,Preprocessor1_Model06
7,3,mae,standard,0.322900595333705,10,0.020350806462009305,Preprocessor1_Model07
7,3,rmse,standard,0.41931289271133065,10,0.028564289024307417,Preprocessor1_Model07
7,3,rsq,standard,0.7288485441994297,10,0.05677837767769033,Preprocessor1_Model07
10,3,mae,standard,0.32108053696898814,10,0.020955573667382366,Preprocessor1_Model08
10,3,rmse,standard,0.41939594489702,10,0.02960000309724513,Preprocessor1_Model08
10,3,rsq,standard,0.705951854429716,10,0.06040234261639594,Preprocessor1_Model08
3,5,mae,standard,0.3368353177709123,10,0.023958962223202897,Preprocessor1_Model09
3,5,rmse,standard,0.43490369343457447,10,0.03139278312491753,Preprocessor1_Model09
3,5,rsq,standard,0.7357806814219139,10,0.052898847352492354,Preprocessor1_Model09
5,5,mae,standard,0.33062029538852283,10,0.020658180556157466,Preprocessor1_Model10
5,5,rmse,standard,0.42163760967081554,10,0.02683834660973355,Preprocessor1_Model10
5,5,rsq,standard,0.7331443704974786,10,0.05238929074578583,Preprocessor1_Model10
7,5,mae,standard,0.32520737069496675,10,0.020981562389450967,Preprocessor1_Model11
7,5,rmse,standard,0.4183033933786891,10,0.027721076231436208,Preprocessor1_Model11
7,5,rsq,standard,0.7186771366693037,10,0.05606212979606803,Preprocessor1_Model11
10,5,mae,standard,0.3163004290984983,10,0.019339937731297527,Preprocessor1_Model12
10,5,rmse,standard,0.40871416686826567,10,0.02780929762838284,Preprocessor1_Model12
10,5,rsq,standard,0.7226641829167522,10,0.05717094218191132,Preprocessor1_Model12
3,7,mae,standard,0.35121194858885196,10,0.022804346436702348,Preprocessor1_Model13
3,7,rmse,standard,0.44782395875569403,10,0.03095359471795852,Preprocessor1_Model13
3,7,rsq,standard,0.7206787896638889,10,0.05723430093987341,Preprocessor1_Model13
5,7,mae,standard,0.3327942382360654,10,0.022655313086461102,Preprocessor1_Model14
5,7,rmse,standard,0.4262523663120321,10,0.03057078316729612,Preprocessor1_Model14
5,7,rsq,standard,0.7296085866499816,10,0.05865270740454055,Preprocessor1_Model14
7,7,mae,standard,0.3224200388618674,10,0.02043858344420163,Preprocessor1_Model15
7,7,rmse,standard,0.41500010242856683,10,0.02731998035667838,Preprocessor1_Model15
7,7,rsq,standard,0.7377729580662323,10,0.05157003758086013,Preprocessor1_Model15
10,7,mae,standard,0.3262168488837254,10,0.020186596066085652,Preprocessor1_Model16
10,7,rmse,standard,0.4274448784389888,10,0.029687711299592252,Preprocessor1_Model16
10,7,rsq,standard,0.6999978815443786,10,0.06534941042361138,Preprocessor1_Model16
