ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AIN,2021.2,28.51,3.11,3.42,28.65,NA
AIN,2020.4,24.1,2.63,2.89,24.22,0.89
AIN,2020.3,15.94,1.71,2.12,14.86,0.99
AIN,2020.2,17.02,1.9,2.67,17.62,1.07
AIN,2020.1,13.48,1.46,2.26,13.85,1.22
AIN,2019.4,18.26,2.29,3.43,18.23,1.1
AIN,2019.3,23.72,2.73,4.31,22.63,1.12
AIN,2019.2,24.16,2.55,4.03,21.91,1.24
AIN,2019.1,21.51,2.23,3.6,25.61,1.3
AIN,2018.4,22.78,2,3.23,39.6,1.33
AIN,2018.3,34.32,2.6,4.09,138.89,1.38
AIN,2018.2,31.51,2.03,3.18,0,1.4
AIN,2018.1,64.47,2.2,3.28,0,1.35
AIN,2017.4,61.71,2.21,3.33,0,1.38
AIN,2017.3,41.49,2.09,3.15,0,1.39
AIN,2017.2,40.3,2.01,3.04,0,1.41
AIN,2017.1,28.19,1.75,2.68,0,1.39
AIN,2016.4,26.86,1.82,2.77,190.3,1.47
AIN,2016.3,17.32,1.73,2.46,42.47,1.41
AIN,2016.2,17.06,1.65,2.35,21.46,1.42
AIN,2016.1,19.41,1.62,2.17,22.42,0.94
AIN,2015.4,19.22,1.54,2.18,23.15,1.01
AIN,2015.3,30.99,1.18,1.79,31.77,1.04
AIN,2015.2,39.63,1.63,2.4,0,1.08
AIN,2015.1,27.15,1.57,2.41,45.89,1.06
AIN,2014.4,26.84,1.5,2.16,44.08,1
AIN,2014.3,23.58,1.34,1.84,0,1.06
AIN,2014.2,31.42,1.48,1.97,136.07,1.04
AIN,2014.1,61.96,1.37,1.87,803.42,1.09
AIN,2013.4,58.98,1.36,1.88,0,1.06
AIN,2013.3,59.3,1.33,1.98,20.91,1.26
AIN,2013.2,42.16,1.19,1.92,13.26,1.41
AIN,2013.1,0,1.04,1.62,22.58,1.34
AIN,2012.4,20.23,0.81,1.25,0,1.34
AIN,2012.3,39.11,0.78,1.19,0,1.28
AIN,2012.2,22.23,0.65,1.04,0,1.38
AIN,2012.1,9.21,0.79,1.25,41.51,1.4
AIN,2011.4,16.94,0.75,1.41,7.73,1.96
AIN,2011.3,7.26,0.68,1.01,6.29,1.83
AIN,2011.2,12.86,0.92,1.32,10.86,1.77
AIN,2011.1,12.12,0.8,1.27,7.98,1.82
AIN,2010.4,15.07,0.74,1.29,8.09,2
AIN,2010.3,20.01,0.56,1.02,11.5,2
AIN,2010.2,31.13,0.47,0.95,7.51,2.22
AIN,2010.1,0,0.62,1.14,49.6,2.24
AIN,2009.4,0,0.63,1.11,0,2.18
AIN,2009.3,0,0.44,0.9,39.15,2.1
AIN,2009.2,0,0.24,0.53,0,2.26
AIN,2009.1,0,0.17,0.45,0,2.55
AIN,2008.4,0,0.2,0.51,0,2.25
AIN,2008.3,33.65,0.4,0.74,0,1.55
AIN,2008.2,54.53,0.42,0.74,0,1.56
AIN,2008.1,80.99,0.54,0.92,0,1.56
AIN,2007.4,32.83,0.56,1,0,1.62
AIN,2007.3,36.44,0.58,1.05,0,1.65
AIN,2007.2,18.25,0.64,1.17,0,1.68
AIN,2007.1,11.38,0.56,1.06,0,1.59
AIN,2006.4,8.79,0.52,0.98,0,1.62
AIN,2006.3,NA,NA,0.9,NA,1.4
AIN,2006.2,NA,NA,1.23,NA,1.45
AIN,2006.1,NA,NA,1.14,NA,1.5
AIN,2005.4,NA,NA,NA,NA,0.89
AIN,2005.3,NA,NA,NA,NA,0.88
AIN,2005.2,NA,NA,NA,NA,1.06
AIN,2005.1,NA,NA,NA,NA,1.06
CULP,2021.2,0,0.72,1.45,11.9,NA
CULP,2020.4,0,0.59,1.18,9.68,0.59
CULP,2020.3,0,0.54,1.06,13.55,0.47
CULP,2020.2,0,0.33,0.65,80.6,0.66
CULP,2020.1,63.36,0.56,0.93,102.63,0.31
CULP,2019.4,33.26,0.67,1.09,14.13,0.41
CULP,2019.3,35.19,0.75,1.27,12.85,0.38
CULP,2019.2,42.64,0.86,1.45,19.25,0.34
CULP,2019.1,11.39,0.73,1.31,19.45,0.35
CULP,2018.4,17.23,0.87,1.61,13.56,0.33
CULP,2018.3,17.15,0.91,1.73,17.46,0.36
CULP,2018.2,16.44,1.06,2.08,17.7,0.33
CULP,2018.1,25.46,1.14,2.4,16.84,0.43
CULP,2017.4,16.92,1.16,2.36,21.71,0.31
CULP,2017.3,15.61,1.12,2.28,17.71,0.39
CULP,2017.2,16.28,1.18,2.42,16.32,0.38
CULP,2017.1,18.34,1.18,2.52,15.04,0.34
CULP,2016.4,17.21,1.01,2.29,14.56,0.32
CULP,2016.3,18.24,1.02,2.41,14.34,0.4
CULP,2016.2,17.22,0.93,2.23,17.04,0.36
CULP,2016.1,15.44,0.89,2.21,24.11,0.39
CULP,2015.4,19.3,1.04,2.68,26.13,0.37
CULP,2015.3,20.3,1.06,2.79,27.53,0.41
CULP,2015.2,18.64,0.9,2.31,17.11,0.43
CULP,2015.1,16.82,0.71,1.86,10.87,0.44
CULP,2014.4,11.68,0.69,1.8,11.65,0.4
CULP,2014.3,11.05,0.66,1.76,12.51,0.41
CULP,2014.2,10.81,0.66,1.67,12.31,0.44
CULP,2014.1,11.42,0.74,1.91,16.21,0.43
CULP,2013.4,15.63,0.73,1.96,13.84,0.54
CULP,2013.3,11.05,0.74,2,11.48,0.53
CULP,2013.2,9.18,0.63,1.74,13.34,0.51
CULP,2013.1,10.07,0.67,1.94,12.01,0.56
CULP,2012.4,7.49,0.48,1.3,10.75,0.49
CULP,2012.3,6.82,0.39,1.15,12.58,0.56
CULP,2012.2,8.83,0.47,1.31,18.42,0.63
CULP,2012.1,5.99,0.4,1.09,14.08,0.54
CULP,2011.4,5.47,0.39,1.05,8.14,0.51
CULP,2011.3,6.69,0.43,1.16,13.42,0.59
CULP,2011.2,6.68,0.49,1.33,12.5,0.62
CULP,2011.1,6.85,0.49,1.43,14.23,0.54
CULP,2010.4,6.67,0.49,1.5,33.7,0.57
CULP,2010.3,7.33,0.5,1.63,15.02,0.69
CULP,2010.2,9.48,0.6,1.98,8.49,0.79
CULP,2010.1,14.29,0.68,2.37,8.17,0.87
CULP,2009.4,10.03,0.31,1.12,2.03,0.85
CULP,2009.3,0,0.35,1.35,2.47,0.84
CULP,2009.2,0,0.22,0.96,1.79,0.98
CULP,2009.1,0,0.09,0.42,1.02,1.12
CULP,2008.4,0,0.12,0.63,2.56,1.39
CULP,2008.3,12.13,0.26,0.72,3.96,0.64
CULP,2008.2,13.42,0.28,0.83,5.02,0.71
CULP,2008.1,21.04,0.26,0.82,3.67,0.82
CULP,2007.4,0,0.34,1.07,4.68,0.91
CULP,2007.3,0,0.46,1.5,9.37,0.89
CULP,2007.2,0,0.34,1.15,7.81,1.02
CULP,2007.1,0,0.24,0.82,6.45,1.02
CULP,2006.4,0,0.19,0.64,5.38,1.08
CULP,2006.3,NA,NA,0.65,NA,1.14
CULP,2006.2,NA,NA,0.58,NA,1.11
CULP,2006.1,NA,NA,0.56,NA,1.2
CULP,2005.4,NA,NA,NA,NA,1.14
CULP,2005.3,NA,NA,NA,NA,1.04
CULP,2005.2,NA,NA,NA,NA,1.05
CULP,2005.1,NA,NA,NA,NA,0.88
DXYN,2021.2,0,0.18,0.89,4.76,NA
DXYN,2020.4,0,0.12,0.62,3.3,2.65
DXYN,2020.3,0.91,0.04,0.22,0.26,2.61
DXYN,2020.2,1.19,0.04,0.23,0.27,2.7
DXYN,2020.1,0.56,0.03,0.15,0.24,2.56
DXYN,2019.4,1.23,0.05,0.25,0.41,2.38
DXYN,2019.3,0,0.06,0.47,1.25,4.31
DXYN,2019.2,0,0.02,0.19,0.83,4.24
DXYN,2019.1,0,0.04,0.29,6.25,4.04
DXYN,2018.4,0,0.03,0.2,3.84,3.29
DXYN,2018.3,0,0.06,0.36,0,2.87
DXYN,2018.2,0,0.09,0.49,0,2.82
DXYN,2018.1,0,0.1,0.58,0,2.71
DXYN,2017.4,0,0.15,0.78,0,2.58
DXYN,2017.3,0,0.15,0.73,0,2.47
DXYN,2017.2,0,0.17,0.82,0,2.34
DXYN,2017.1,0,0.14,0.67,9.4,2.27
DXYN,2016.4,0,0.14,0.67,2.96,2.09
DXYN,2016.3,0,0.19,0.92,4.66,2.25
DXYN,2016.2,0,0.14,0.66,3.8,2.28
DXYN,2016.1,0,0.16,0.8,8.56,2.39
DXYN,2015.4,0,0.19,0.92,43.91,2.28
DXYN,2015.3,0,0.31,1.47,33.15,2.44
DXYN,2015.2,0,0.38,1.83,27.76,2.47
DXYN,2015.1,0,0.32,1.6,78.35,2.48
DXYN,2014.4,0,0.32,1.56,0,2.12
DXYN,2014.3,27.97,0.3,1.39,0,2.09
DXYN,2014.2,24.63,0.37,1.7,0,2.01
DXYN,2014.1,27.37,0.6,2.99,0,2.88
DXYN,2013.4,32.2,0.49,2.48,0,2.52
DXYN,2013.3,42.85,0.44,2.16,0,2.64
DXYN,2013.2,51.88,0.36,1.64,0,2.31
DXYN,2013.1,0,0.25,1.15,0,2.24
DXYN,2012.4,0,0.16,0.67,0,2.15
DXYN,2012.3,0,0.17,0.71,44.95,1.96
DXYN,2012.2,0,0.18,0.78,0,1.98
DXYN,2012.1,199.55,0.19,0.81,0,1.93
DXYN,2011.4,36.75,0.14,0.59,0,1.84
DXYN,2011.3,20.07,0.14,0.6,0,1.94
DXYN,2011.2,0,0.21,0.86,0,1.95
DXYN,2011.1,0,0.24,0.94,0,1.96
DXYN,2010.4,0,0.2,0.77,21.6,1.9
DXYN,2010.3,0,0.17,0.61,4.48,1.81
DXYN,2010.2,0,0.21,0.73,2.88,1.7
DXYN,2010.1,0,0.3,0.97,2.71,1.64
DXYN,2009.4,0,0.16,0.52,1.29,1.7
DXYN,2009.3,0,0.18,0.56,1.97,1.64
DXYN,2009.2,0,0.15,0.51,1.99,1.73
DXYN,2009.1,0,0.05,0.19,0.82,1.76
DXYN,2008.4,0,0.07,0.18,0,1.35
DXYN,2008.3,52.29,0.31,0.66,23.39,1.07
DXYN,2008.2,17.32,0.27,0.6,13.89,1.09
DXYN,2008.1,17.85,0.34,0.77,0,1.11
DXYN,2007.4,17.31,0.34,0.76,35.11,1.04
DXYN,2007.3,15.32,0.38,0.88,20.48,1.1
DXYN,2007.2,19.23,0.5,1.18,26.24,1.14
DXYN,2007.1,22.68,0.48,1.16,19.38,1.11
DXYN,2006.4,21.79,0.49,1.21,55.17,1.05
DXYN,2006.3,NA,NA,1.47,NA,1.21
DXYN,2006.2,NA,NA,1.33,NA,1.27
DXYN,2006.1,NA,NA,1.52,NA,1.34
DXYN,2005.4,NA,NA,NA,NA,1.25
DXYN,2005.3,NA,NA,NA,NA,1.26
DXYN,2005.2,NA,NA,NA,NA,1.26
DXYN,2005.1,NA,NA,NA,NA,1.18
UFI,2021.2,0,0.95,1.58,19.04,NA
UFI,2020.4,0,0.59,0.98,11.81,0.53
UFI,2020.3,0,0.42,0.74,11.18,0.54
UFI,2020.2,0,0.4,0.75,6.95,0.5
UFI,2020.1,0,0.31,0.64,10.38,0.63
UFI,2019.4,132.95,0.66,1.18,24.94,0.51
UFI,2019.3,95.3,0.58,1.04,31.63,0.52
UFI,2019.2,139.77,0.48,0.85,0,0.51
UFI,2019.1,29.32,0.51,0.91,0,0.56
UFI,2018.4,30.45,0.61,1.07,0,0.51
UFI,2018.3,21.46,0.76,1.33,0,0.56
UFI,2018.2,18.65,0.87,1.49,48.01,0.54
UFI,2018.1,22.1,1.01,1.7,34.73,0.52
UFI,2017.4,16.84,1,1.7,27.74,0.52
UFI,2017.3,20.36,1.01,1.74,25.87,0.55
UFI,2017.2,17.3,0.88,1.56,44.13,0.58
UFI,2017.1,15.6,0.82,1.46,146.42,0.61
UFI,2016.4,17.64,0.94,1.74,52.27,0.61
UFI,2016.3,15.09,0.84,1.57,32.6,0.63
UFI,2016.2,14.56,0.78,1.49,137.8,0.61
UFI,2016.1,10.71,0.65,1.31,30.52,0.63
UFI,2015.4,13.15,0.79,1.68,80.41,0.67
UFI,2015.3,13.02,0.83,1.83,115.19,0.67
UFI,2015.2,15.02,0.92,2.02,48.78,0.59
UFI,2015.1,19.4,0.99,2.28,64.77,0.65
UFI,2014.4,18.94,0.82,1.88,27.2,0.62
UFI,2014.3,18.63,0.72,1.66,17.73,0.66
UFI,2014.2,18.86,0.79,1.76,13.51,0.64
UFI,2014.1,15.18,0.65,1.52,14.84,0.64
UFI,2013.4,20.18,0.79,1.81,16.03,0.56
UFI,2013.3,20.31,0.68,1.54,11.42,0.55
UFI,2013.2,25.21,0.6,1.39,10.26,0.59
UFI,2013.1,22.47,0.56,1.29,7.1,0.59
UFI,2012.4,11.31,0.37,0.88,5.57,0.55
UFI,2012.3,19.72,0.37,0.88,6.56,0.62
UFI,2012.2,20.6,0.33,0.78,6.17,0.66
UFI,2012.1,14.64,0.27,0.67,5.97,0.78
UFI,2011.4,84.44,0.22,0.55,93.14,0.75
UFI,2011.3,11.19,0.23,0.58,0,0.83
UFI,2011.2,11.22,0.39,0.92,0,0.79
