avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,num_per_year,pays_dividend,dividend_yield,BiasTerm
-0.09136861562728882,-0.009247569367289543,0.023258686065673828,0.09638931602239609,-0.01812346652150154,0.028906645253300667,0.029102463275194168,0.0445558987557888,0.05520293489098549,0.0017251715762540698,-0.036820925772190094,-8.471408509649336e-4,-0.0014468873851001263,0.005291431676596403,0.30041900277137756
-0.09495912492275238,-0.012370291166007519,0.028660327196121216,0.10334179550409317,-0.023453930392861366,0.025716830044984818,0.03114323504269123,0.04479585215449333,0.0548727847635746,0.0028725143056362867,0.0049459016881883144,1.918489288073033e-4,-0.0014069251483306289,0.007394690532237291,0.30041900277137756
-0.06601523607969284,-0.003477703547105193,0.02544642612338066,0.04525639861822128,-0.00767216831445694,0.02608797326683998,0.03153131157159805,0.012100564315915108,0.050190918147563934,0.0010646892478689551,-0.00929946918040514,-0.0033035960514098406,-0.0012822136050090194,0.006987784057855606,0.30041900277137756
-0.07881397008895874,-0.005151364952325821,0.012215666472911835,0.06214199960231781,9.01116814929992e-4,0.028322236612439156,0.010321377776563168,0.018744342029094696,0.05365610122680664,0.005755295045673847,0.005274884402751923,-0.003248359076678753,-0.001087160431779921,0.005179380066692829,0.30041900277137756
-0.09946048259735107,-0.014400998130440712,0.020891467109322548,0.17673097550868988,0.008293172344565392,0.02626621723175049,-0.015208828262984753,0.013442995958030224,0.02513558231294155,0.005912532564252615,-0.016216248273849487,-3.899520670529455e-4,-0.0019056187011301517,0.004207130987197161,0.30041900277137756
-0.11388521641492844,-0.009250923991203308,0.0247481856495142,0.18706081807613373,-0.012987480498850346,0.040434829890728,0.018674083054065704,0.05547694116830826,0.09103678166866302,0.0019528779666870832,0.042195968329906464,-0.006804944947361946,-0.0016006345394998789,0.004116653464734554,0.30041900277137756
-0.09568829834461212,0.0010021383641287684,0.015663716942071915,0.04961790889501572,-0.005962442606687546,0.030632754787802696,0.00975851621478796,0.04074166342616081,0.0763290673494339,-0.006132717709988356,4.940834332956001e-5,-0.005826661363244057,-7.355085690505803e-4,0.0026787775568664074,0.30041900277137756
-0.07770658284425735,-0.008034301921725273,0.013758154585957527,0.047614891082048416,-0.02211764082312584,0.02592303417623043,0.008988521061837673,0.014408065006136894,0.03863478824496269,-0.006205135490745306,-0.006955042947083712,-0.003965276759117842,-0.0012188327964395285,0.003820694051682949,0.30041900277137756
-0.08840923756361008,0.005323211662471294,0.018731847405433655,0.1972876340150833,-0.0016947895055636764,0.049226291477680206,-0.022657588124275208,0.03572038188576698,0.03509426489472389,0.004044023342430592,-0.009329154156148434,0.0017230106750503182,-0.0033542667515575886,0.006739406380802393,0.30041900277137756
-0.08607698231935501,0.01058126799762249,0.0143485302105546,0.13836143910884857,-7.651718333363533e-4,0.04734101891517639,-0.04819860681891441,-0.003140409477055073,0.0822015255689621,0.011510600335896015,-0.009561014361679554,-0.00378055265173316,-0.0018117555882781744,0.004825779236853123,0.30041900277137756
-0.06013743579387665,-0.006241356022655964,0.008895468898117542,0.07198191434144974,-0.011287095956504345,0.047836191952228546,-0.06961315125226974,-0.14541591703891754,0.050131380558013916,0.005325100384652615,-0.011942178942263126,-0.0028979533817619085,-0.0014187982305884361,0.0014148082118481398,0.30041900277137756
-0.06317728757858276,-0.008848252706229687,0.014991034753620625,0.04644377529621124,-0.012867037206888199,0.03387898579239845,-0.05167941376566887,-0.212095707654953,0.04869206249713898,7.694875821471214e-4,0.018183007836341858,-0.00211467407643795,-2.882206463254988e-4,0.0013729319907724857,0.30041900277137756
-0.1170223280787468,-0.0198955200612545,0.006163467187434435,0.052802056074142456,-0.011676800437271595,0.03246358409523964,0.023497259244322777,-0.11629554629325867,0.03995824232697487,0.009824085049331188,0.0056260512210428715,-0.00789542868733406,-6.503641488961875e-4,0.001978146145120263,0.30041900277137756
-0.07628511637449265,-0.011325488798320293,0.019967079162597656,0.10995329916477203,-0.005208540707826614,0.03973517566919327,0.029774321243166924,0.01641988195478916,0.06110734865069389,0.006978173274546862,0.031159888952970505,-0.002739064861088991,-7.572203176096082e-4,0.0039708879776299,0.30041900277137756
-0.07909250259399414,-0.006526661105453968,0.011998981237411499,0.014310688711702824,-0.009618428535759449,0.04057612642645836,0.02382253110408783,-0.08486052602529526,0.025536416098475456,0.0033709632698446512,0.008198091760277748,-0.005212045274674892,-3.036439011339098e-4,0.0010637755040079355,0.30041900277137756
-0.07702526450157166,-0.006141097284853458,0.004798043519258499,-0.00260135973803699,-0.0044588143937289715,0.03390392288565636,0.0025627517607063055,-0.07665408402681351,0.05552539601922035,0.002154925838112831,0.00902849156409502,-0.0015092025278136134,-4.4686972978524864e-4,0.0015512134414166212,0.30041900277137756
-0.08331727236509323,-1.904381497297436e-4,0.020287513732910156,0.03425552695989609,3.5390263656154275e-4,0.032630741596221924,0.029072575271129608,-0.010412258096039295,0.0396033339202404,-0.0017206795746460557,0.009571989066898823,-0.004018899518996477,-3.0912243528291583e-4,0.0031508924439549446,0.30041900277137756
