mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,1.4399999999986903,50,3,1,4,1e-4,0.632,4,0.8,0.48210807893465324,0.4553182659379146,0.6462505762874844,1.2175283529015306
2,1.2910000000010768,100,3,1,4,1e-4,0.632,4,0.8,0.48912595684468063,0.4650939301567,0.6415584184131212,1.2022708267423603
3,1.2469999999993888,50,7,1,4,1e-4,0.632,4,0.8,0.5978704764292558,0.5949028690495872,0.5471345674721824,0.9401598248344308
4,2.2560000000012224,100,7,1,4,1e-4,0.632,4,0.8,0.6079379404953651,0.6072791652148041,0.5447684716978515,0.9269130005485645
5,1.2360000000007858,50,10,1,4,1e-4,0.632,4,0.8,0.6259935852077474,0.6654017717956078,0.5025658516063797,0.8402366947784132
6,2.2549999999973807,100,10,1,4,1e-4,0.632,4,0.8,0.6392225910305904,0.6693872501842097,0.4996460621203397,0.8289278988023345
7,1.2630000000026484,50,15,1,4,1e-4,0.632,4,0.8,0.6350882228471015,0.6960839018851506,0.4724949468050638,0.7952921611944271
8,2.2969999999986612,100,15,1,4,1e-4,0.632,4,0.8,0.6487626390245811,0.6988667995934765,0.47396440816486213,0.7866340015107657
9,1.2409999999981665,50,20,1,4,1e-4,0.632,4,0.8,0.6320818415511287,0.6956632547367545,0.4718691553389298,0.7946522204327924
10,3.2849999999998545,100,20,1,4,1e-4,0.632,4,0.8,0.6485653824279137,0.7005852612777875,0.47248089724112136,0.7833908108172123
11,1.2560000000012224,50,3,1,7,1e-4,0.632,4,0.8,0.5030369963662955,0.4909827973890334,0.6261367277849749,1.1109658969830778
12,1.2550000000010186,100,3,1,7,1e-4,0.632,4,0.8,0.50927836568816,0.49492451994552855,0.6215811901060918,1.1423396533282666
13,1.2370000000009895,50,7,1,7,1e-4,0.632,4,0.8,0.6131619223473679,0.6120215872119645,0.5405892674722295,0.8389944380988769
