mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.3509999999660067,181.00000000000003,178,47,54,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20661306777465493,0.19834522779536395,0.5574039220448059,0.778701961022403,0.458787683896626,0.7872340425531915,0.5185185185185185,0.5873015873015873,0.6435643564356436,0.574132333684199,0.425531914893617,0.8518518518518519,0.7142857142857143,0.6534653465346535,0.6250011322570579,0.14893617021276595,0.9629629629629629,0.7777777777777778,0.5841584158415841,0.6680145025240083,0.0425531914893617,0.9814814814814815,0.6666666666666666,0.5445544554455446
2,1.3830000000307336,181.00000000000003,178,47,54,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.214328865512045,0.19641629299988778,0.5706393054459351,0.7853196527229676,0.47045275328964,0.7872340425531915,0.5555555555555556,0.6065573770491803,0.6633663366336634,0.563108227844523,0.5319148936170213,0.8518518518518519,0.7575757575757576,0.7029702970297029,0.595389159604379,0.23404255319148937,0.9629629629629629,0.8461538461538461,0.6237623762376238,0.6548718708439927,0.0851063829787234,0.9814814814814815,0.8,0.5643564356435643
3,1.2770000000018626,181.00000000000003,178,47,54,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.21691420519744886,0.19576996298359733,0.5846032420618055,0.7923016210309027,0.482384455047508,0.7659574468085106,0.5555555555555556,0.6,0.6534653465346535,0.555699066507453,0.5319148936170213,0.7592592592592593,0.6578947368421053,0.6534653465346535,0.6213711267904191,0.14893617021276595,0.9629629629629629,0.7777777777777778,0.5841584158415841,0.6546824368159763,0.0851063829787234,0.9814814814814815,0.8,0.5643564356435643
4,1.2919999999576248,181.00000000000003,178,47,54,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.22239575377169218,0.19439958623995715,0.5954708275150262,0.7977354137575131,0.434531500014362,0.8085106382978723,0.48148148148148145,0.5757575757575758,0.6336633663366337,0.56196551469905,0.5106382978723404,0.7777777777777778,0.6666666666666666,0.6534653465346535,0.6366360971403142,0.1276595744680851,0.9629629629629629,0.75,0.5742574257425742,0.6370926830691526,0.1276595744680851,0.9814814814814815,0.8571428571428571,0.5841584158415841
5,1.2910000000265427,181.00000000000003,178,47,54,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.22316890436139825,0.194206300059398,0.5989314552850462,0.7994657276425231,0.448443156025568,0.8085106382978723,0.48148148148148145,0.5757575757575758,0.6336633663366337,0.559071225736705,0.5319148936170213,0.7962962962962963,0.6944444444444444,0.6732673267326733,0.6325807770108037,0.1276595744680851,0.9629629629629629,0.75,0.5742574257425742,0.6386737718572303,0.10638297872340426,0.9814814814814815,0.8333333333333334,0.5742574257425742
6,2.2880000000004657,181.00000000000003,178,47,54,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2275409590355324,0.19311329468578717,0.6088883492198409,0.8044441746099205,0.451368208151761,0.8085106382978723,0.48148148148148145,0.5757575757575758,0.6336633663366337,0.554543607636281,0.5319148936170213,0.7777777777777778,0.6756756756756757,0.6633663366336634,0.6324849127773762,0.10638297872340426,0.9629629629629629,0.7142857142857143,0.5643564356435643,0.6394136966913744,0.10638297872340426,0.9814814814814815,0.8333333333333334,0.5742574257425742
7,3.3209999999962747,181.00000000000003,178,47,54,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2335790179092836,0.1916037914231145,0.6168417218140974,0.8084208609070487,0.446314909328597,0.8085106382978723,0.48148148148148145,0.5757575757575758,0.6336633663366337,0.55894774283223,0.5106382978723404,0.7962962962962963,0.6857142857142857,0.6633663366336634,0.6264842727462183,0.10638297872340426,0.9629629629629629,0.7142857142857143,0.5643564356435643,0.6390152733672998,0.10638297872340426,0.9814814814814815,0.8333333333333334,0.5742574257425742
8,5.347000000008848,181.00000000000003,178,47,54,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.23303737745373665,0.1917392005093687,0.6116204237751202,0.8058102118875601,0.437686298383763,0.8085106382978723,0.48148148148148145,0.5757575757575758,0.6336633663366337,0.543169069143047,0.6382978723404256,0.7037037037037037,0.6521739130434783,0.6732673267326733,0.6337030490653538,0.10638297872340426,0.9629629629629629,0.7142857142857143,0.5643564356435643,0.6477799294391808,0.10638297872340426,0.9814814814814815,0.8333333333333334,0.5742574257425742
9,1.2599999999511056,181.00000000000003,178,47,54,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3412421494914668,0.1646882127924785,0.6863578410539735,0.8431789205269867,0.425425497471941,0.8085106382978723,0.5740740740740741,0.6229508196721312,0.6831683168316832,0.548598537733375,0.5531914893617021,0.8518518518518519,0.7647058823529411,0.7128712871287128,0.6507491404388664,0.3404255319148936,0.9629629629629629,0.8888888888888888,0.6732673267326733,0.739576117301426,0.19148936170212766,0.9814814814814815,0.9,0.6138613861386139
10,1.2710000000079162,181.00000000000003,178,47,54,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3542863824045418,0.16142717931250583,0.7055430757088215,0.8527715378544107,0.466299269138691,0.7659574468085106,0.6851851851851852,0.6792452830188679,0.7227722772277227,0.555516745342597,0.6170212765957447,0.8518518518518519,0.7837837837837838,0.7425742574257426,0.6792418331448866,0.2553191489361702,0.9629629629629629,0.8571428571428571,0.6336633663366337,0.7381636806645229,0.14893617021276595,0.9814814814814815,0.875,0.594059405940594
11,1.3379999999888241,181.00000000000003,178,47,54,100,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3608518927022525,0.1597858141945556,0.7185963208062658,0.8592981604031329,0.471024502882742,0.7446808510638298,0.7222222222222222,0.7,0.7326732673267327,0.471024502882742,0.7446808510638298,0.7222222222222222,0.7,0.7326732673267327,0.6806829038635307,0.2765957446808511,0.9629629629629629,0.8666666666666667,0.6435643564356436,0.6903389211829019,0.23404255319148937,0.9814814814814815,0.9166666666666666,0.6336633663366337
12,1.2959999999729916,181.00000000000003,178,47,54,150,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3661305371501973,0.15846616309752826,0.7251532997389349,0.8625766498694675,0.483463003036483,0.7446808510638298,0.7222222222222222,0.7,0.7326732673267327,0.483463003036483,0.7446808510638298,0.7222222222222222,0.7,0.7326732673267327,0.6814513130257565,0.2978723404255319,0.9629629629629629,0.875,0.6534653465346535,0.6978585144881752,0.2553191489361702,0.9814814814814815,0.9230769230769231,0.6435643564356436
13,1.2949999999837019,181.00000000000003,178,47,54,200,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.36885786411454335,0.157784336530889,0.7254568635784107,0.8627284317892053,0.514106382291702,0.723404255319149,0.7592592592592593,0.723404255319149,0.7425742574257426,0.528529450260519,0.6808510638297872,0.8148148148148148,0.7619047619047619,0.7524752475247525,0.7005099981768788,0.2978723404255319,0.9629629629629629,0.875,0.6534653465346535,0.7025273650493378,0.2978723404255319,0.9814814814814815,0.9333333333333333,0.6633663366336634
14,2.2889999999897555,181.00000000000003,178,47,54,300,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3730489301159048,0.15673657798208881,0.7300710339384373,0.8650355169692187,0.479956248916298,0.7659574468085106,0.7222222222222222,0.7058823529411765,0.7425742574257426,0.537609172359937,0.6808510638297872,0.8333333333333334,0.7804878048780488,0.7623762376237624,0.6867983671354664,0.2765957446808511,0.9629629629629629,0.8666666666666667,0.6435643564356436,0.6997404353978377,0.2553191489361702,0.9814814814814815,0.9230769230769231,0.6435643564356436
15,3.3150000000023283,181.00000000000003,178,47,54,500,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3824418774133398,0.1543883589785895,0.7439742577864126,0.8719871288932063,0.484288459512995,0.7659574468085106,0.7222222222222222,0.7058823529411765,0.7425742574257426,0.530598153573387,0.7021276595744681,0.8148148148148148,0.7674418604651163,0.7623762376237624,0.6858544651744043,0.2978723404255319,0.9629629629629629,0.875,0.6534653465346535,0.6930441373746661,0.2978723404255319,0.9814814814814815,0.9333333333333333,0.6633663366336634
16,5.331000000005588,181.00000000000003,178,47,54,1000,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3809930677302742,0.15475055865058782,0.7385708214437496,0.8692854107218748,0.529544900159348,0.7021276595744681,0.7962962962962963,0.75,0.7524752475247525,0.541354932914111,0.6808510638297872,0.8148148148148148,0.7619047619047619,0.7524752475247525,0.698511691797637,0.2765957446808511,0.9629629629629629,0.8666666666666667,0.6435643564356436,0.6988112355218498,0.2765957446808511,0.9814814814814815,0.9285714285714286,0.6534653465346535
17,1.2949999999837019,181.00000000000003,178,47,54,25,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3682960607712864,0.15792478630081644,0.7057859267804021,0.852892963390201,0.334330884978354,0.8723404255319149,0.5,0.6029411764705882,0.6732673267326733,0.540892642291936,0.574468085106383,0.8333333333333334,0.75,0.7128712871287128,0.6609954150908813,0.3404255319148936,0.9629629629629629,0.8888888888888888,0.6732673267326733,0.693681622483728,0.2765957446808511,0.9814814814814815,0.9285714285714286,0.6534653465346535
18,1.26400000002468,181.00000000000003,178,47,54,50,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3770253533103961,0.15574247972777308,0.7205998421468034,0.8602999210734017,0.473071166701704,0.7446808510638298,0.7777777777777778,0.7446808510638298,0.7623762376237624,0.508231778423967,0.6808510638297872,0.8333333333333334,0.7804878048780488,0.7623762376237624,0.6935627838401088,0.2978723404255319,0.9629629629629629,0.875,0.6534653465346535,0.7071658044974015,0.2978723404255319,0.9814814814814815,0.9333333333333333,0.6633663366336634
19,1.2850000000325963,181.00000000000003,178,47,54,100,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3947942303115207,0.15130029418966437,0.7454313642158945,0.8727156821079473,0.491934662407103,0.7021276595744681,0.8148148148148148,0.7674418604651163,0.7623762376237624,0.491934662407103,0.7021276595744681,0.8148148148148148,0.7674418604651163,0.7623762376237624,0.687096791233856,0.2978723404255319,0.9629629629629629,0.875,0.6534653465346535,0.7041809131405845,0.2978723404255319,0.9814814814814815,0.9333333333333333,0.6633663366336634
