mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.4089999999996508,178,188,53,61,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7553490317953624,0.8776745158976812,0.348398123990778,0.9056603773584906,0.4098360655737705,0.5714285714285714,0.6403508771929824,0.7051752587009052,0.20754716981132076,0.9836065573770492,0.9166666666666666,0.6228070175438597
2,8.450000000000728,178,188,53,61,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7905510399234998,0.8952755199617499,0.227349354973958,0.9811320754716981,0.32786885245901637,0.5591397849462365,0.631578947368421,0.7506604465102825,0.03773584905660377,0.9836065573770492,0.6666666666666666,0.543859649122807
3,3.3519999999989523,178,188,53,61,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9530839110686109,0.9765419555343055,0.344660643239999,0.8490566037735849,0.7049180327868853,0.7142857142857143,0.7719298245614035,0.8232812495855734,0.20754716981132076,0.9836065573770492,0.9166666666666666,0.6228070175438597
4,10.74500000000262,178,188,53,61,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.97615347836481,0.988076739182405,0.334470342777081,0.8490566037735849,0.7049180327868853,0.7142857142857143,0.7719298245614035,0.8771792616420041,0.1509433962264151,0.9836065573770492,0.8888888888888888,0.5964912280701754
5,6.494999999998981,178,188,53,61,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.412391415212783,0.7547169811320755,0.8524590163934426,0.8163265306122449,0.8070175438596491,0.90190401157969,0.33962264150943394,0.9836065573770492,0.9473684210526315,0.6842105263157895
6,14.558000000000902,178,188,53,61,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.381790668322629,0.7547169811320755,0.8688524590163934,0.8333333333333334,0.8157894736842105,0.9505945916313328,0.2830188679245283,0.9836065573770492,0.9375,0.6578947368421053
7,8.406999999999243,178,188,53,61,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.278833367279441,0.8113207547169812,0.8360655737704918,0.8113207547169812,0.8245614035087719,0.9115773119058077,0.3018867924528302,0.9836065573770492,0.9411764705882353,0.6666666666666666
8,20.641999999999825,178,188,53,61,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.193383130597727,0.8301886792452831,0.8360655737704918,0.8148148148148148,0.8333333333333334,0.9679345110213597,0.24528301886792453,0.9836065573770492,0.9285714285714286,0.6403508771929824
9,2.3000000000029104,178,188,53,61,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6379392780301218,0.8189696390150609,0.327180420531504,0.9622641509433962,0.2786885245901639,0.5368421052631579,0.5964912280701754,Inf,0.4339622641509434,0.7704918032786885,0.6216216216216216,0.6140350877192983
10,8.409999999999854,178,188,53,61,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6595445852259143,0.8297722926129572,0.277805986233942,0.9622641509433962,0.29508196721311475,0.5425531914893617,0.6052631578947368,Inf,0.4339622641509434,0.8524590163934426,0.71875,0.6578947368421053
11,3.3650000000016007,178,188,53,61,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8618814248147262,0.9309407124073631,0.431069727643262,0.7735849056603774,0.6721311475409836,0.6721311475409836,0.7192982456140351,0.6181595772972565,0.24528301886792453,0.9836065573770492,0.9285714285714286,0.6403508771929824
12,9.437000000001717,178,188,53,61,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8814248147262731,0.9407124073631365,0.404525777627496,0.7924528301886793,0.6721311475409836,0.6774193548387096,0.7280701754385965,0.6589146322077465,0.2641509433962264,0.9836065573770492,0.9333333333333333,0.6491228070175439
13,6.4099999999998545,178,188,53,61,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.504124257027139,0.7358490566037735,0.9180327868852459,0.8863636363636364,0.8333333333333334,0.6442498317958147,0.32075471698113206,0.9836065573770492,0.9444444444444444,0.6754385964912281
14,15.518999999996595,178,188,53,61,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.476392696617148,0.7547169811320755,0.8524590163934426,0.8163265306122449,0.8070175438596491,0.7107839834514246,0.2641509433962264,0.9836065573770492,0.9333333333333333,0.6491228070175439
15,8.419000000001688,178,188,53,61,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.490404133476722,0.7547169811320755,0.9180327868852459,0.8888888888888888,0.8421052631578947,0.6343409662622859,0.3584905660377358,0.9836065573770492,0.95,0.6929824561403509
16,22.60099999999875,178,188,53,61,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.483322574633727,0.7547169811320755,0.9016393442622951,0.8695652173913043,0.8333333333333334,0.7014932994341921,0.33962264150943394,0.9836065573770492,0.9473684210526315,0.6842105263157895
17,3.3110000000015134,178,188,53,61,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6246414056896965,0.8123207028448483,0.468202080790972,0.9056603773584906,0.3442622950819672,0.5454545454545454,0.6052631578947368,Inf,0.4528301886792453,0.8360655737704918,0.7058823529411765,0.6578947368421053
18,8.375,178,188,53,61,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6236851541955535,0.8118425770977767,0.460160662041938,0.9056603773584906,0.36065573770491804,0.5517241379310345,0.6140350877192983,Inf,0.4528301886792453,0.8360655737704918,0.7058823529411765,0.6578947368421053
19,3.3369999999995343,178,188,53,61,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8462228065981352,0.9231114032990676,0.480363665905994,0.7735849056603774,0.6721311475409836,0.6721311475409836,0.7192982456140351,0.5039541452408317,0.1509433962264151,0.9836065573770492,0.8888888888888888,0.5964912280701754
20,10.433000000000902,178,188,53,61,300,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.844609132201769,0.9223045661008845,0.486085417674154,0.71698113207547165,0.7540983606557377,0.71698113207547165,0.7368421052631579,0.5121737144571242,0.20754716981132076,0.9836065573770492,0.9166666666666666,0.6228070175438597
21,6.371999999999389,178,188,53,61,100,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9993425770977769,0.9996712885488884,0.487315880767298,0.7358490566037735,0.9016393442622951,0.8666666666666667,0.8245614035087719,0.5083326818955213,0.2641509433962264,0.9836065573770492,0.9333333333333333,0.6491228070175439
