mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
14,11.432999999999993,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6440154379602798,0.43343005526931366,0.33866501655765996,0.35169791755483576
15,7.3840000000000146,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6047084034263466,0.39005787839930817,0.3518125273038018,0.413316311989243
16,19.541000000000167,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7456293872213455,0.4876442781666992,0.31849837136103676,0.3336797336307753
17,1.2989999999999782,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.01894492693065264,0.009467314685440154,0.43944891261296193,0.6309187792152108
18,4.310999999999694,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.027791182439746875,0.01887017315883066,0.43838728864150034,0.6245766151103764
19,2.324999999999818,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.03411808956992768,0.02095392548070041,0.437291571159852,0.6258314595287766
20,6.39600000000064,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.05008569968280907,0.036518721300039636,0.43507620563464433,0.6166466011996175
21,4.380999999999403,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.07550687103911746,0.04434478921961116,0.4324181381165768,0.6171257460194884
22,12.454999999999927,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.11052814753878226,0.07000055167072594,0.4280264909971161,0.6041124977094213
23,7.367999999999483,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09184770339215376,0.05124487183044035,0.430557618622952,0.6152211142900231
24,19.53399999999965,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13432470093769822,0.08052355754274154,0.42520006472287253,0.6011783852570196
25,1.2919999999994616,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.11620550541094066,0.10980666202715006,0.42318441286816594,0.5439132273368373
26,1.2909999999992579,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.11620613445092365,0.10980722582954539,0.42318430769603416,0.5439126250407371
27,2.32799999999952,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.21388713309093765,0.18205271511402343,0.40881997869968595,0.5004136820822263
28,2.293999999999869,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.21388852645955558,0.1820538993328007,0.40881969113109634,0.5004125020433365
29,4.322999999999411,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4615699762875366,0.2976070154546986,0.3798450614002169,0.4550027857614196
30,4.3159999999998035,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.46157277603510105,0.2976087008534728,0.3798446098056548,0.45500143928322734
31,7.3969999999999345,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5555236018125067,0.3285523124531736,0.3694406978334184,0.44756567849528783
32,7.3530000000000655,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5555265660535941,0.32855407440556805,0.3694401812848744,0.44756426079687645
33,1.2820000000001528,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.03184171377624789,0.023203326796329415,0.4377619509449539,0.6217556507460227
34,1.2839999999996508,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.03184171377624789,0.023203326796329415,0.4377619509449539,0.6217556507460227
35,2.29700000000048,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.05685350672773426,0.04089531778398725,0.43454868678508585,0.6134183328859922
36,2.3170000000000073,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.05685350672773426,0.04089531778398725,0.43454868678508585,0.6134183328859922
37,3.326000000000022,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12836910879032004,0.07521875346610007,0.4273030050024841,0.6010316880258089
38,3.324999999999818,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12836910879032004,0.07521875346610007,0.4273030050024841,0.6010316880258089
39,6.371999999999389,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1552156976459661,0.08943196195710168,0.42392049055669007,0.5960081386569739
40,6.368999999999687,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1552156976459661,0.08943196195710168,0.42392049055669007,0.5960081386569739
41,1.3260000000000218,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.003393558292980492,-0.007221390446913389,0.44120818434363446,0.6413004887855424
42,1.306999999999789,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.003393558292980492,-0.007221390446913389,0.44120818434363446,0.6413004887855424
43,1.287000000000262,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.006123043838400011,-0.005295623869214339,0.4408534547506782,0.6404385067070204
44,1.287000000000262,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.006123043838400011,-0.005295623869214339,0.4408534547506782,0.6404385067070204
45,3.306999999999789,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01384484461454416,-0.0013891813412045817,0.4400532273667716,0.638997294184782
46,3.329000000000633,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01384484461454416,-0.0013891813412045817,0.4400532273667716,0.638997294184782
47,4.322000000000116,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.016967636039747158,3.008303529673517e-4,0.4396529328370758,0.638491495324206
48,4.338999999999942,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.016967636039747158,3.008303529673517e-4,0.4396529328370758,0.638491495324206
49,1.2880000000004657,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05595545886939879,0.049221218380004705,0.43442403421831394,0.6015229576216327
50,1.285000000000764,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05595545886939879,0.049221218380004705,0.43442403421831394,0.6015229576216327
51,1.292000000000371,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.10003687472221534,0.08178287473891765,0.42790918777202996,0.5866994056054867
52,1.293999999999869,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.10003687472221534,0.08178287473891765,0.42790918777202996,0.5866994056054867
53,1.2989999999999782,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.22892017018876099,0.14440177303347124,0.41761185826127517,0.5594846137001398
54,1.331000000000131,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.22892017018876099,0.14440177303347124,0.41761185826127517,0.5594846137001398
55,2.412999999999556,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.28097725873643575,0.18059028998218263,0.4083874635668453,0.5457478532327655
56,2.382999999999811,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.28097725873643575,0.18059028998218263,0.4083874635668453,0.5457478532327655
57,1.3630000000002838,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.012480078377884007,0.0027301557961424416,0.44020359369465606,0.6352176010984097
58,1.3500000000003638,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.012480078377884007,0.0027301557961424416,0.44020359369465606,0.6352176010984097
59,1.3419999999996435,100,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.02276734693912863,0.009988024074413127,0.43861042470457684,0.6321068500406114
60,1.3059999999995853,300,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.02276734693912863,0.009988024074413127,0.43861042470457684,0.6321068500406114
61,1.2830000000003565,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.051908744513778915,0.026641579300360374,0.43608906590088464,0.6255048853366811
62,1.2960000000002765,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.051908744513778915,0.026641579300360374,0.43608906590088464,0.6255048853366811
63,1.274000000000342,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.06311437185404445,0.03163942052408786,0.4347724830188743,0.6239993051149605
64,1.2989999999999782,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.06311437185404445,0.03163942052408786,0.4347724830188743,0.6239993051149605
65,1.2860000000000582,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.001278561533254785,-0.009507361906573308,0.4414447677683122,0.6426371887148989
66,1.3099999999994907,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.001278561533254785,-0.009507361906573308,0.4414447677683122,0.6426371887148989
67,1.3079999999999927,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0023334776581080963,-0.00876179375230346,0.441284924142451,0.6423240805781062
68,1.3119999999998981,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0023334776581080963,-0.00876179375230346,0.441284924142451,0.6423240805781062
69,1.3019999999996799,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005308474497919269,-0.0070901821989519664,0.4410433983102929,0.6416574656621844
70,1.5909999999994398,300,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005308474497919269,-0.0070901821989519664,0.4410433983102929,0.6416574656621844
71,1.3170000000000073,100,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0065298036314741514,-0.006414223829946497,0.4408955375806274,0.6414255600165079
72,1.3029999999998836,300,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0065298036314741514,-0.006414223829946497,0.4408955375806274,0.6414255600165079
