mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
23,1.2550000000001091,50,7,1,4,0.001,0.632,4,0.8,0.4679797307367266,0.42781897013409,0.3817228879885108,0.34525824831193946
24,2.269999999999982,100,7,1,4,0.001,0.632,4,0.8,0.4607612422754578,0.4008025694676005,0.388370551111909,0.36884546454739203
25,1.2760000000002947,50,10,1,4,0.001,0.632,4,0.8,0.5261455161921463,0.5167776456123503,0.34645581171950574,0.29151682765307063
26,2.2799999999997453,100,10,1,4,0.001,0.632,4,0.8,0.5217258285820362,0.49392112014116174,0.3533243626595627,0.3160750869738566
27,1.2539999999999054,50,15,1,4,0.001,0.632,4,0.8,0.5814063787063835,0.5714670083383848,0.31803004924903017,0.26977457394848814
28,3.300999999999931,100,15,1,4,0.001,0.632,4,0.8,0.579379617475465,0.5564480629305101,0.32353636090996013,0.29018858877717296
29,2.2779999999997926,50,20,1,4,0.001,0.632,4,0.8,0.5886505789901164,0.5803850822708398,0.31293215744083425,0.2658685955946624
30,3.2919999999999163,100,20,1,4,0.001,0.632,4,0.8,0.5893095515962354,0.5650940312015214,0.3185009994278905,0.28682102076984045
31,1.2679999999995744,50,3,1,7,0.001,0.632,4,0.8,0.2880804203048889,0.14335441684822836,0.4508088129957396,0.4980551451838274
32,2.2840000000001055,100,3,1,7,0.001,0.632,4,0.8,0.28933412940070957,0.14350942814279855,0.45081033163309775,0.5028060377097139
33,1.2770000000000437,50,7,1,7,0.001,0.632,4,0.8,0.45430578243778597,0.3956326230583307,0.3833177263478353,0.3622053689423561
34,2.2960000000002765,100,7,1,7,0.001,0.632,4,0.8,0.4628571152315041,0.39328863288132476,0.3853355258032553,0.36504601713962054
35,1.2559999999998581,50,10,1,7,0.001,0.632,4,0.8,0.5271094916848409,0.4942885441401631,0.3456630505595738,0.31371933199442004
36,3.282000000000153,100,10,1,7,0.001,0.632,4,0.8,0.5372684068357751,0.4936307744109104,0.3449075640899312,0.3155598540824405
37,2.269999999999982,50,15,1,7,0.001,0.632,4,0.8,0.5840178030651904,0.5570457531578886,0.3172420053793085,0.2869456730471947
38,3.2960000000002765,100,15,1,7,0.001,0.632,4,0.8,0.5919646858754846,0.5570074067169263,0.3152894883455474,0.2874337301648046
39,2.2660000000000764,50,20,1,7,0.001,0.632,4,0.8,0.5878623402333558,0.56129189847226,0.31456392800340527,0.28680015415196275
40,3.286000000000058,100,20,1,7,0.001,0.632,4,0.8,0.5972999371060791,0.5608453788038996,0.31303253824217814,0.28677686301710203
41,1.263999999999669,50,3,1,4,1e-4,0.632,20,0.8,0.28191461281285546,0.1738235478594624,0.44771234959719974,0.49453417862895044
42,2.2899999999999636,100,3,1,4,1e-4,0.632,20,0.8,0.2984633552130973,0.15693541006067924,0.4503294699811718,0.503441713190948
43,1.288000000000011,50,7,1,4,1e-4,0.632,20,0.8,0.4674999241713409,0.43280764676475747,0.3790810343971006,0.3391203448390781
44,2.2770000000000437,100,7,1,4,1e-4,0.632,20,0.8,0.46490993712673434,0.4045553397927094,0.3865631315978209,0.36306135458417765
45,1.2770000000000437,50,10,1,4,1e-4,0.632,20,0.8,0.5540890011222723,0.5376164306216766,0.33547613364652284,0.2783139965082457
46,4.301000000000386,100,10,1,4,1e-4,0.632,20,0.8,0.5480844557822364,0.5112260992263555,0.3454426018935165,0.30332822129244535
47,2.280999999999949,50,15,1,4,1e-4,0.632,20,0.8,0.5932889695453565,0.5799876749744071,0.3118221259560905,0.2604140566020518
48,3.2959999999998217,100,15,1,4,1e-4,0.632,20,0.8,0.5952886303717025,0.555968032559279,0.320883524912886,0.28718541856471025
49,2.2830000000003565,50,20,1,4,1e-4,0.632,20,0.8,0.5968187991332181,0.5822552469883671,0.30918420717021977,0.25963954065062356
50,3.30600000000004,100,20,1,4,1e-4,0.632,20,0.8,0.6001168401689834,0.5584577416543934,0.31866575372738204,0.286325688487291
51,1.2739999999998872,50,3,1,7,1e-4,0.632,20,0.8,0.28976484474105846,0.14101549979863925,0.4518388241880697,0.4990768177176067
52,2.27599999999984,100,3,1,7,1e-4,0.632,20,0.8,0.28993553418091755,0.14262115940144926,0.4519799493095661,0.5024548561534689
53,1.2739999999998872,50,7,1,7,1e-4,0.632,20,0.8,0.4549487839474502,0.40923252629802376,0.37938279428795174,0.3586946682073152
54,2.2719999999999345,100,7,1,7,1e-4,0.632,20,0.8,0.4627414727893492,0.4048989217913207,0.38214345805284716,0.3603244771914923
55,1.2570000000000618,50,10,1,7,1e-4,0.632,20,0.8,0.5273907264148315,0.5087897538734895,0.3409552956425984,0.3082155121808471
56,3.300999999999931,100,10,1,7,1e-4,0.632,20,0.8,0.5403406923815802,0.5089356516754685,0.34204392481666834,0.30444280383883315
57,2.2800000000002,50,15,1,7,1e-4,0.632,20,0.8,0.572078694594745,0.5673819606931269,0.3107557537862324,0.2833161362634123
58,3.3020000000001346,100,15,1,7,1e-4,0.632,20,0.8,0.5945493783206997,0.5658265233202613,0.3125066972829343,0.281776276209237
59,2.286999999999807,50,20,1,7,1e-4,0.632,20,0.8,0.5821733925345818,0.5727279887086899,0.30797327958690585,0.2808922003597051
60,4.309999999999945,100,20,1,7,1e-4,0.632,20,0.8,0.6015111283126613,0.5713798871435787,0.3096233097248543,0.27890424253867013
61,1.2539999999999054,50,3,1,4,0.001,0.632,20,0.8,0.28191461281285546,0.1738235478594624,0.44771234959719974,0.49453417862895044
62,2.282000000000153,100,3,1,4,0.001,0.632,20,0.8,0.2984633552130973,0.15693541006067924,0.4503294699811718,0.503441713190948
63,1.2609999999999673,50,7,1,4,0.001,0.632,20,0.8,0.4674999241713409,0.43280764676475747,0.3790810343971006,0.3391203448390781
64,2.275000000000091,100,7,1,4,0.001,0.632,20,0.8,0.46491003217021953,0.4045552693311131,0.3865631602076864,0.36306135068826717
65,1.58199999999988,50,10,1,4,0.001,0.632,20,0.8,0.5540890011222723,0.5376164306216766,0.33547613364652284,0.2783139965082457
66,2.2739999999998872,100,10,1,4,0.001,0.632,20,0.8,0.5484332573127504,0.5109475852155492,0.34566500758149304,0.3035596833576071
67,2.275000000000091,50,15,1,4,0.001,0.632,20,0.8,0.5939143870611165,0.5789087129648436,0.3119455145425989,0.2604010010503237
68,3.2800000000002,100,15,1,4,0.001,0.632,20,0.8,0.5962354599609956,0.5553613194941924,0.3212787046890947,0.287401070620927
69,2.298999999999978,50,20,1,4,0.001,0.632,20,0.8,0.5991187047758014,0.5815895598906617,0.30919817932488985,0.2594994791210523
70,3.3040000000000873,100,20,1,4,0.001,0.632,20,0.8,0.6021281993820587,0.5581554912038819,0.31902541445016236,0.28647341765542933
71,1.2590000000000146,50,3,1,7,0.001,0.632,20,0.8,0.28976484474105846,0.14101549979863925,0.4518388241880697,0.4990768177176067
72,2.2770000000000437,100,3,1,7,0.001,0.632,20,0.8,0.28993553418091755,0.14262115940144926,0.4519799493095661,0.5024548561534689
73,1.2559999999998581,50,7,1,7,0.001,0.632,20,0.8,0.4549487839474502,0.40923252629802376,0.37938279428795174,0.3586946682073152
74,2.269000000000233,100,7,1,7,0.001,0.632,20,0.8,0.4627414727893492,0.4048989217913207,0.38214345805284716,0.3603244771914923
75,1.2640000000001237,50,10,1,7,0.001,0.632,20,0.8,0.5273907264148315,0.5087897538734895,0.3409552956425984,0.3082155121808471
76,3.281999999999698,100,10,1,7,0.001,0.632,20,0.8,0.5403406923815802,0.5089356516754685,0.34204392481666834,0.30444280383883315
77,2.2960000000002765,50,15,1,7,0.001,0.632,20,0.8,0.572078694594745,0.5673819606931269,0.3107557537862324,0.2833161362634123
78,3.2839999999996508,100,15,1,7,0.001,0.632,20,0.8,0.5945493783206997,0.5658265233202613,0.3125066972829343,0.281776276209237
79,2.275000000000091,50,20,1,7,0.001,0.632,20,0.8,0.5821733925345818,0.5727279887086899,0.30797327958690585,0.2808922003597051
80,4.291000000000167,100,20,1,7,0.001,0.632,20,0.8,0.6015111283126613,0.5713798871435787,0.3096233097248543,0.27890424253867013
