mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.480999999999767,211,269,77,106,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.549340192744763,0.7746700963723815,0.36143080043686,0.8961038961038961,0.2641509433962264,0.46938775510204084,0.5300546448087432,0.6194218986047937,0.15584415584415584,0.9811320754716981,0.8571428571428571,0.6338797814207651
2,8.434999999999945,211,269,77,106,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6004157930900826,0.8002078965450413,0.359654937739781,0.8831168831168831,0.3490566037735849,0.49635036496350365,0.5737704918032787,0.6380286060164528,0.15584415584415584,0.9811320754716981,0.8571428571428571,0.6338797814207651
3,3.375,211,269,77,106,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.867069539632481,0.9335347698162405,0.32558647914908,0.922077922077922,0.49056603773584906,0.568,0.6721311475409836,0.6312529702495085,0.2857142857142857,0.9811320754716981,0.9166666666666666,0.6885245901639344
4,9.49200000000019,211,269,77,106,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9400447506122378,0.9700223753061189,0.290437238215104,0.961038961038961,0.49056603773584906,0.578125,0.6885245901639344,0.6702823082211503,0.2597402597402597,0.9811320754716981,0.9090909090909091,0.6775956284153005
5,6.402999999999793,211,269,77,106,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.261324457785014,0.948051948051948,0.6415094339622641,0.6576576576576577,0.7704918032786885,0.6466027148278424,0.5194805194805194,0.9811320754716981,0.9523809523809523,0.7868852459016393
6,15.547000000000025,211,269,77,106,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.560407061086442,0.6623376623376623,0.9622641509433962,0.9272727272727272,0.8360655737704918,0.6693871695400759,0.5194805194805194,0.9811320754716981,0.9523809523809523,0.7868852459016393
7,9.454999999999927,211,269,77,106,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.314412065674475,0.8181818181818182,0.7452830188679245,0.7,0.7759562841530054,0.6389738496147888,0.5844155844155844,0.9811320754716981,0.9574468085106383,0.8142076502732241
8,23.66899999999987,211,269,77,106,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.381656181369124,0.7662337662337663,0.8584905660377359,0.7972972972972973,0.819672131147541,0.7333200240120574,0.5194805194805194,0.9811320754716981,0.9523809523809523,0.7868852459016393
9,3.3710000000000946,211,269,77,106,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.40153984390140773,0.7007699219507039,0.402093527216041,1,0,0.4207650273224044,0.4207650273224044,0.5243910855706987,0.1038961038961039,0.9905660377358491,0.8888888888888888,0.6174863387978142
10,8.420000000000073,211,269,77,106,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4564210081220601,0.72821050406103,0.391922560401137,0.8181818181818182,0.330188679245283,0.4701492537313433,0.5355191256830601,0.5371388759433396,0.1038961038961039,0.9905660377358491,0.8888888888888888,0.6174863387978142
