ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AMTX,2021.3,0,2.06,0,0,NA
AMTX,2021.2,0,1.56,-2.84,0,-2.16
AMTX,2021.1,0,3.21,-5.29,0,-2.04
AMTX,2020.4,0,0.31,-0.31,0,-1.68
AMTX,2020.3,0,0.37,-0.38,0,-1.7
AMTX,2020.2,0,0.08,-0.1,0,-1.74
AMTX,2020.1,0,0.05,-0.06,0,-1.62
AMTX,2019.4,0,0.08,-0.11,0,-1.65
AMTX,2019.3,0,0.12,-0.15,0,-1.66
AMTX,2019.2,0,0.1,-0.12,0,-1.66
AMTX,2019.1,0,0.1,-0.13,0,-1.73
AMTX,2018.4,0,0.07,-0.11,0,-1.79
AMTX,2018.3,0,0.12,-0.2,0,-1.88
AMTX,2018.2,0,0.18,-0.31,0,-1.96
AMTX,2018.1,0,0.21,-0.38,0,-2.04
AMTX,2017.4,0,0.07,-0.14,0,-2.18
AMTX,2017.3,0,0.12,-0.24,0,-2.35
AMTX,2017.2,0,0.18,-0.41,0,-2.25
AMTX,2017.1,0,0.18,-0.44,0,-2.3
AMTX,2016.4,0,0.19,-0.55,0,-2.56
AMTX,2016.3,0,0.15,-0.44,10.78,-2.64
AMTX,2016.2,0,0.32,-1.01,31.89,-2.8
AMTX,2016.1,0,0.28,-1.01,33.89,-3.02
AMTX,2015.4,0,0.39,-1.61,0,-3.36
AMTX,2015.3,0,0.36,-1.85,0,-4
AMTX,2015.2,0,0.46,-2.96,0,-4.85
AMTX,2015.1,0,0.49,-5.37,5.26,-6.98
AMTX,2014.4,NA,NA,-40.24,NA,-31.01
AMTX,2014.3,NA,NA,276.43,NA,145.99
AMTX,2014.2,NA,NA,-180,NA,-89.13
AMTX,2014.1,NA,NA,NA,NA,-24.53
AMTX,2013.4,NA,NA,NA,NA,-8.61
AMTX,2013.3,NA,NA,NA,NA,-6.6
AMTX,2013.2,NA,NA,NA,NA,-10.22
AMTX,2013.1,NA,NA,NA,NA,-29.05
AMTX,2012.4,NA,NA,NA,NA,26.56
AMTX,2012.3,NA,NA,NA,NA,7.69
AMTX,2012.2,NA,NA,NA,NA,-1.66
AMTX,2012.1,NA,NA,NA,NA,-1.95
AMTX,2011.4,NA,NA,NA,NA,-2.23
AMTX,2011.3,NA,NA,NA,NA,0
AMTX,2011.2,NA,NA,NA,NA,0
AMTX,2011.1,NA,NA,NA,NA,0
AMTX,2010.4,NA,NA,NA,NA,-3.29
AMTX,2010.3,NA,NA,NA,NA,-3.3
AMTX,2010.2,NA,NA,NA,NA,-3.54
AMTX,2010.1,NA,NA,NA,NA,-5.02
AMTX,2009.4,NA,NA,NA,NA,-6.3
AMTX,2009.3,NA,NA,NA,NA,-12.98
AMTX,2009.2,NA,NA,NA,NA,9.6
AMTX,2009.1,NA,NA,NA,NA,4.7
AMTX,2008.4,NA,NA,NA,NA,3.71
AMTX,2008.3,NA,NA,NA,NA,0
AMTX,2008.2,NA,NA,NA,NA,0
AMTX,2008.1,NA,NA,NA,NA,0
BPT,2021.3,Inf,0,0,Inf,NA
BPT,2021.2,0,0,-110.96,0,-1.2
BPT,2021.1,0,0,-134.73,0,-1.32
BPT,2020.4,5.63,5.46,845.14,0,3.51
BPT,2020.3,1.96,1.9,-272.5,0,-2.65
BPT,2020.2,2.55,2.47,570.86,0,2.86
BPT,2020.1,3.18,3.07,236.48,0,1.45
BPT,2019.4,2.92,2.84,154.98,0,0.28
BPT,2019.3,2.55,2.51,177.67,0,0.1
BPT,2019.2,3.28,3.24,396.1,0,0.47
BPT,2019.1,4.54,4.49,704.75,0,0.45
BPT,2018.4,3.39,3.36,555.98,0,0.49
BPT,2018.3,5.99,5.92,716.71,0,0.26
BPT,2018.2,5.7,5.6,756.81,0,0.48
BPT,2018.1,4.5,4.43,612.81,0,0.69
BPT,2017.4,3.83,3.76,374.53,0,0.29
BPT,2017.3,4.13,4.07,420.5,0,0.33
BPT,2017.2,3.98,3.92,496.56,0,0.7
BPT,2017.1,5.01,4.89,387.78,0,0.49
BPT,2016.4,6.83,6.64,379.55,0,0.28
BPT,2016.3,5.14,4.98,284.72,0,0.26
BPT,2016.2,3.55,3.47,397.29,0,0.85
BPT,2016.1,2.03,2,280.77,0,0.72
BPT,2015.4,2.25,2.23,377.19,0,0.34
BPT,2015.3,2.98,2.95,650.7,0,0.43
BPT,2015.2,3.59,3.56,1070.85,0,0.6
BPT,2015.1,2.71,2.69,1300.63,0,1.09
BPT,2014.4,3.08,3.07,839.7,0,0.2
BPT,2014.3,4.13,4.11,1290.92,0,0.36
