mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.3399999999674037,148,249,43,76,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.13587174922356904,0.21600144590517714,0.5507520277187179,0.775376013859359,0.415641762616007,0.6046511627906976,0.868421052631579,0.7222222222222222,0.773109243697479,0.433505007412662,0.5581395348837209,0.9078947368421053,0.7741935483870968,0.7815126050420168,0.46764717404065814,0.37209302325581395,0.9605263157894737,0.8421052631578947,0.7478991596638656,0.48200907332633647,0.32558139534883723,0.9868421052631579,0.9333333333333333,0.7478991596638656
2,1.3669999999692664,148,249,43,76,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1438388181453747,0.21400996095466202,0.5983778250255927,0.7991889125127963,0.411222411788866,0.6744186046511628,0.8552631578947368,0.725,0.7899159663865546,0.411222411788866,0.6744186046511628,0.8552631578947368,0.725,0.7899159663865546,0.4627973705437855,0.32558139534883723,0.9605263157894737,0.8235294117647058,0.7310924369747899,0.5544702634093206,0.23255813953488372,0.9868421052631579,0.9090909090909091,0.7142857142857143
3,2.3420000000623986,148,249,43,76,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.14238190927778216,0.21437413655205662,0.6123631782030081,0.8061815891015041,0.369616391750744,0.7441860465116279,0.75,0.6274509803921569,0.7478991596638656,0.436675447938975,0.5116279069767442,0.9210526315789473,0.7857142857142857,0.773109243697479,0.4627194425228547,0.32558139534883723,0.9605263157894737,0.8235294117647058,0.7310924369747899,0.5669470792188043,0.23255813953488372,0.9868421052631579,0.9090909090909091,0.7142857142857143
4,3.363000000012107,148,249,43,76,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.13557830306937113,0.21607479704668317,0.6050555161823767,0.8025277580911884,0.365575119242104,0.7906976744186046,0.7368421052631579,0.6296296296296297,0.7563025210084033,0.435322643971676,0.5116279069767442,0.9210526315789473,0.7857142857142857,0.773109243697479,0.46329149681011883,0.37209302325581395,0.9605263157894737,0.8421052631578947,0.7478991596638656,0.497462642519523,0.2558139534883721,0.9868421052631579,0.9166666666666666,0.7226890756302521
5,4.429000000003725,148,249,43,76,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.13272363666852816,0.21678836250366826,0.5997322623828647,0.7998661311914324,0.36950577044452,0.7906976744186046,0.7368421052631579,0.6296296296296297,0.7563025210084033,0.436038362353957,0.5116279069767442,0.9078947368421053,0.7586206896551724,0.7647058823529411,0.46374584805481606,0.3488372093023256,0.9605263157894737,0.8333333333333334,0.7394957983193278,0.5594483781570986,0.23255813953488372,0.9868421052631579,0.9090909090909091,0.7142857142857143
6,6.439999999944121,148,249,43,76,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1299720269150444,0.21747616745019702,0.6022521458382548,0.8011260729191274,0.362507785899332,0.7674418604651163,0.7236842105263158,0.6111111111111112,0.7394957983193278,0.439111712284894,0.4883720930232558,0.9342105263157895,0.8076923076923077,0.773109243697479,0.46481675195348543,0.32558139534883723,0.9605263157894737,0.8235294117647058,0.7310924369747899,0.49908611729794194,0.2558139534883721,0.9868421052631579,0.9166666666666666,0.7226890756302521
7,8.525000000023283,148,249,43,76,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1298343629875801,0.21751057855451464,0.5942357665957949,0.7971178832978975,0.403037510725461,0.6744186046511628,0.8289473684210527,0.6904761904761905,0.773109243697479,0.403037510725461,0.6744186046511628,0.8289473684210527,0.6904761904761905,0.773109243697479,0.45906187210131166,0.3488372093023256,0.9605263157894737,0.8333333333333334,0.7394957983193278,0.5600385928047819,0.23255813953488372,0.9868421052631579,0.9090909090909091,0.7142857142857143
8,11.520000000018626,148,249,43,76,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1307427932233055,0.21728350318202871,0.5927080872509645,0.7963540436254822,0.353703296746719,0.813953488372093,0.6710526315789473,0.5833333333333334,0.7226890756302521,0.415516799286067,0.6511627906976745,0.8421052631578947,0.7,0.773109243697479,0.4678365490157,0.3488372093023256,0.9605263157894737,0.8333333333333334,0.7394957983193278,0.500495904281154,0.27906976744186046,0.9868421052631579,0.9230769230769231,0.7310924369747899
9,1.331000000005588,148,249,43,76,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3718324296455333,0.15701963608456496,0.7878573115993386,0.8939286557996693,0.391994091306728,0.7906976744186046,0.8026315789473685,0.6938775510204082,0.7983193277310925,0.538469334076419,0.627906976744186,0.9473684210526315,0.8709677419354839,0.8319327731092437,0.5787414622366183,0.4883720930232558,0.9605263157894737,0.875,0.7899159663865546,0.6347777315604285,0.3488372093023256,0.9868421052631579,0.9375,0.7563025210084033
10,1.3379999999888241,148,249,43,76,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.39377373181485487,0.15153508794097925,0.829703126230412,0.914851563115206,0.439819328643217,0.7441860465116279,0.8947368421052632,0.8,0.8403361344537815,0.462924605110573,0.6976744186046512,0.9210526315789473,0.8333333333333334,0.8403361344537815,0.5935526743655184,0.46511627906976744,0.9605263157894737,0.8695652173913043,0.7815126050420168,0.6281736805307865,0.3023255813953488,0.9868421052631579,0.9285714285714286,0.7394957983193278
