ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
ARE,2006,2006.4,99.12507936507936,2.7705201712694576,6.848941562203723e-4,0.011121621631918526,1.621269190476191,159322.22222222222,28.25,5.18,1.36,0,1.68,2.86,4,7.9399999999999995,1,0.02885243591550198
ARE,2007,2007.1,104.68540942622951,4.646735129501972,4.76689026201535e-4,0.011790344314377624,2.282130704918033,409498.3606557377,28.96,5.11,1.46,0,1.88,3.04,4,8.1,1,0.029039385876808838
ARE,2007,2007.2,103.12888874603175,3.3248985082314726,3.508133615595748e-4,0.012738987647575398,1.9626980317460325,320407.9365079365,26.26,4.9,1.4,0,1.93,3.04,4,8.24,1,0.02947767630354666
ARE,2007,2007.3,93.79619023809524,4.314843602444129,0.0015002324184431614,0.021110033583627685,2.772222031746033,328673.01587301586,25.04,4.81,1.33,0,1.89,3.04,4,8.38,1,0.03241069804949612
ARE,2007,2007.4,100.0351560625,3.602641305208329,-8.045606554246781e-4,0.01760917625268053,2.7648435156250017,433507.8125,25.24,5.04,1.39,0,2.09,3.04,4,8.5,1,0.030389316312963693
ARE,2008,2008.1,94.78655693442623,3.7320833035171077,0.001727311404347594,0.025421343804264338,3.7731146065573755,557175.4098360656,19.08,4.56,1.16,0,1.77,2.38,3,8.62,1,0.025109045807481904
ARE,2008,2008.2,102.25062465625,2.843091156291108,0.001900259468073841,0.016652014043031082,2.52718753125,408360.9375,20.58,4.74,1.18,0,1.74,2.38,3,0,1,0.023276141422129925
ARE,2008,2008.3,105.248906671875,4.627626782149789,0.003941714764444336,0.027892240100805814,4.2264058125,463095.3125,24.03,5.49,1.39,0,1.83,2.38,3,8.06,1,0.022613061505901536
ARE,2008,2008.4,61.799374859375,18.541264663776435,-0.0034587768782509297,0.0742835721320517,5.9914063749999995,952217.1875,13.23,2.85,0.75,0,1.95,2.38,3,8.18,1,0.038511716427807076
ARE,2009,2009.1,48.64163947540984,10.972901326570714,-0.0042113738270450046,0.05553932130173824,4.120983803278689,1490609.8360655739,8.39,1.69,0.49,0,1.61,1.6,2,8.28,1,0.03289362811894652
ARE,2009,2009.2,36.30714296825397,2.5802741202037227,0.00205764138468968,0.04566999618963212,2.2906348095238096,1793444.4444444445,7.93,1.75,0.47,0,1.53,1.6,2,8.38,1,0.0440684633709405
