mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
65,3.099999999998545,50,10,1,4,0.001,0.632,20,0.8,0.4543495865125432,0.4649752434463783,0.4766023994967874,0.4827337070322181
66,3.540000000000873,100,10,1,4,0.001,0.632,20,0.8,0.45855937585209594,0.4772088630401652,0.4703912371248891,0.4743457161317189
67,3.2599999999983993,50,15,1,4,0.001,0.632,20,0.8,0.509321653550812,0.5187075069583729,0.4381897130084787,0.4333718297654
68,3.680000000000291,100,15,1,4,0.001,0.632,20,0.8,0.5196541446594034,0.5288861564215221,0.4346858969206406,0.4303994398475504
69,3.2999999999992724,50,20,1,4,0.001,0.632,20,0.8,0.5122744290665326,0.5217363660341093,0.43535305544108965,0.4310817724343407
70,5.049999999999272,100,20,1,4,0.001,0.632,20,0.8,0.524181949096975,0.533564869892067,0.42968926147270775,0.4252434602468336
71,1.7900000000008731,50,3,1,7,0.001,0.632,20,0.8,0.20317789862076063,0.20941208859909388,0.598935878838781,0.701699950807675
72,3.4399999999986903,100,3,1,7,0.001,0.632,20,0.8,0.20722952915377935,0.21210100777108665,0.5968490110812363,0.6949779325218478
73,3.069999999999709,50,7,1,7,0.001,0.632,20,0.8,0.39191263175992197,0.3906822865518671,0.5061482631607045,0.5261544663405087
74,3.4800000000032014,100,7,1,7,0.001,0.632,20,0.8,0.39100571979023035,0.3956712138652486,0.5046891163337289,0.510982591550222
75,3.1599999999998545,50,10,1,7,0.001,0.632,20,0.8,0.47072367273253124,0.49882281789493965,0.45455182394335636,0.45371680096709943
76,3.4099999999998545,100,10,1,7,0.001,0.632,20,0.8,0.4795381411390941,0.4939829983795935,0.4544985149922195,0.43887636787756173
77,3.279999999998836,50,15,1,7,0.001,0.632,20,0.8,0.5217266751855245,0.5544207491003861,0.4136981733908282,0.40980787897272364
78,5.2299999999995634,100,15,1,7,0.001,0.632,20,0.8,0.5341389970080492,0.5453515542130407,0.41740010360140684,0.3967934907682096
79,3.349999999998545,50,20,1,7,0.001,0.632,20,0.8,0.5268939180562382,0.557194629765702,0.4117172542083114,0.4048245722264199
80,5.719999999997526,100,20,1,7,0.001,0.632,20,0.8,0.541219440299962,0.5496942643960576,0.41367256563418936,0.39181490682180187
