mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
22,15.549999999999272,250,347.99999999999994,86,107,300,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9951724137931035,0.9975862068965518,0.411062569412087,0.8488372093023255,0.719626168224299,0.7087378640776699,0.7772020725388601,0.4511306781099856,0.27906976744186046,0.9813084112149533,0.9230769230769231,0.6683937823834197
23,9.06000000000131,250,347.99999999999994,86,107,100,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.415857811722052,0.813953488372093,0.8130841121495327,0.7777777777777778,0.8134715025906736,0.44046369179258826,0.3488372093023256,0.9813084112149533,0.9375,0.6994818652849741
24,22.389999999999418,250,347.99999999999994,86,107,300,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.411217113757089,0.8604651162790697,0.7757009345794392,0.7551020408163265,0.8134715025906736,0.4518540163923651,0.3488372093023256,0.9813084112149533,0.9375,0.6994818652849741
25,3.5,250,347.99999999999994,86,107,100,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.532896551724138,0.766448275862069,0.399735338922352,0.9883720930232558,0.056074766355140186,0.45698924731182794,0.47150259067357514,0.5146548124153003,0.023255813953488372,0.9906542056074766,0.6666666666666666,0.5595854922279793
26,3.5799999999981083,250,347.99999999999994,86,107,300,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.532896551724138,0.766448275862069,0.399735188783504,0.9883720930232558,0.056074766355140186,0.45698924731182794,0.47150259067357514,0.5146556786047227,0.023255813953488372,0.9906542056074766,0.6666666666666666,0.5595854922279793
27,3.819999999999709,250,347.99999999999994,86,107,100,3,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7321954022988506,0.8660977011494253,0.390817212283128,0.7906976744186046,0.5607476635514018,0.591304347826087,0.6632124352331606,0.5170436822471168,0.20930232558139536,0.9813084112149533,0.9,0.6373056994818653
28,3.889999999999418,250,347.99999999999994,86,107,300,3,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7321954022988506,0.8660977011494253,0.39081674667274,0.7906976744186046,0.5607476635514018,0.591304347826087,0.6632124352331606,0.5170439392932757,0.20930232558139536,0.9813084112149533,0.9,0.6373056994818653
29,5.900000000001455,250,347.99999999999994,86,107,100,7,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9946091954022989,0.9973045977011494,0.420862667566243,0.7441860465116279,0.8411214953271028,0.7901234567901234,0.7979274611398963,0.6081462499761919,0.16279069767441862,0.9813084112149533,0.875,0.616580310880829
30,5.760000000002037,250,347.99999999999994,86,107,300,7,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9946091954022989,0.9973045977011494,0.420863464521662,0.7441860465116279,0.8411214953271028,0.7901234567901234,0.7979274611398963,0.6081458448316635,0.16279069767441862,0.9813084112149533,0.875,0.616580310880829
31,9.2400000000016,250,347.99999999999994,86,107,100,10,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.359006993643627,0.8953488372093024,0.6915887850467289,0.7,0.7823834196891192,0.6168961250067717,0.1511627906976744,0.9813084112149533,0.8666666666666667,0.6113989637305699
32,10.200000000000728,250,347.99999999999994,86,107,300,10,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.359005894175434,0.8953488372093024,0.6915887850467289,0.7,0.7823834196891192,0.6168975541922717,0.1511627906976744,0.9813084112149533,0.8666666666666667,0.6113989637305699
33,3.4899999999979627,250,347.99999999999994,86,107,100,1,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4695057471264368,0.7347528735632184,0.413588654911854,0.9883720930232558,0.028037383177570093,0.4497354497354497,0.45595854922279794,0.45191514295682256,0.011627906976744186,0.9906542056074766,0.5,0.5544041450777202
34,3.5100000000020373,250,347.99999999999994,86,107,300,1,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4695057471264368,0.7347528735632184,0.413588654911854,0.9883720930232558,0.028037383177570093,0.4497354497354497,0.45595854922279794,0.45191514295682256,0.011627906976744186,0.9906542056074766,0.5,0.5544041450777202
35,3.6199999999989814,250,347.99999999999994,86,107,100,3,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7060114942528737,0.8530057471264368,0.410276111527966,0.8023255813953488,0.5420560747663551,0.5847457627118644,0.6580310880829016,0.43978900072824517,0.20930232558139536,0.9813084112149533,0.9,0.6373056994818653
36,3.6699999999982538,250,347.99999999999994,86,107,300,3,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7060114942528737,0.8530057471264368,0.410276111527966,0.8023255813953488,0.5420560747663551,0.5847457627118644,0.6580310880829016,0.43978900072824517,0.20930232558139536,0.9813084112149533,0.9,0.6373056994818653
37,5.779999999998836,250,347.99999999999994,86,107,100,7,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9919425287356323,0.9959712643678161,0.417502740424185,0.7558139534883721,0.8504672897196262,0.8024691358024691,0.8082901554404145,0.46346731536655494,0.16279069767441862,0.9813084112149533,0.875,0.616580310880829
38,5.930000000000291,250,347.99999999999994,86,107,300,7,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9919425287356323,0.9959712643678161,0.417502740424185,0.7558139534883721,0.8504672897196262,0.8024691358024691,0.8082901554404145,0.46346731536655494,0.16279069767441862,0.9813084112149533,0.875,0.616580310880829
39,8.610000000000582,250,347.99999999999994,86,107,100,10,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9999770114942528,0.9999885057471264,0.407580135850696,0.8953488372093024,0.6915887850467289,0.7,0.7823834196891192,0.4619837124140657,0.2558139534883721,0.9813084112149533,0.9166666666666666,0.6580310880829016
40,7.880000000001019,250,347.99999999999994,86,107,300,10,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9999770114942528,0.9999885057471264,0.407580135850696,0.8953488372093024,0.6915887850467289,0.7,0.7823834196891192,0.4619837124140657,0.2558139534883721,0.9813084112149533,0.9166666666666666,0.6580310880829016
41,3.399999999997817,250,347.99999999999994,86,107,100,1,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.3558390804597702,0.6779195402298851,0.417588202914268,0.9883720930232558,0.028037383177570093,0.4497354497354497,0.45595854922279794,Inf,0.08139534883720931,0.9626168224299065,0.6363636363636364,0.5699481865284974
42,3.1599999999998545,250,347.99999999999994,86,107,300,1,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.3558390804597702,0.6779195402298851,0.417588202914268,0.9883720930232558,0.028037383177570093,0.4497354497354497,0.45595854922279794,Inf,0.08139534883720931,0.9626168224299065,0.6363636363636364,0.5699481865284974
43,3.529999999998836,250,347.99999999999994,86,107,100,3,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.6867471264367817,0.8433735632183909,0.41741982622668,0.7906976744186046,0.5327102803738317,0.576271186440678,0.6476683937823834,0.4200905532221775,0.22093023255813954,0.9813084112149533,0.9047619047619048,0.6424870466321243
44,3.569999999999709,250,347.99999999999994,86,107,300,3,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.6867471264367817,0.8433735632183909,0.41741982622668,0.7906976744186046,0.5327102803738317,0.576271186440678,0.6476683937823834,0.4200905532221775,0.22093023255813954,0.9813084112149533,0.9047619047619048,0.6424870466321243
45,4.639999999999418,250,347.99999999999994,86,107,100,7,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9901149425287354,0.9950574712643677,0.417772047980747,0.7790697674418605,0.8504672897196262,0.8072289156626506,0.8186528497409327,0.42246103496282383,0.1744186046511628,0.9813084112149533,0.8823529411764706,0.6217616580310881
46,5.529999999998836,250,347.99999999999994,86,107,300,7,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9901149425287354,0.9950574712643677,0.417772047980747,0.7790697674418605,0.8504672897196262,0.8072289156626506,0.8186528497409327,0.42246103496282383,0.1744186046511628,0.9813084112149533,0.8823529411764706,0.6217616580310881
47,7.640000000003056,250,347.99999999999994,86,107,100,10,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.417961734847915,0.8023255813953488,0.8317757009345794,0.7931034482758621,0.8186528497409327,0.4226047796221699,0.2558139534883721,0.9813084112149533,0.9166666666666666,0.6580310880829016
48,6.81000000000131,250,347.99999999999994,86,107,300,10,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.417961734847915,0.8023255813953488,0.8317757009345794,0.7931034482758621,0.8186528497409327,0.4226047796221699,0.2558139534883721,0.9813084112149533,0.9166666666666666,0.6580310880829016
49,1.7999999999992724,250,347.99999999999994,86,107,100,1,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.4893333333333334,0.7446666666666667,0.410967890173207,0.9883720930232558,0.056074766355140186,0.45698924731182794,0.47150259067357514,0.4782377011556435,0.011627906976744186,0.9906542056074766,0.5,0.5544041450777202
50,1.7999999999992724,250,347.99999999999994,86,107,300,1,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.4893333333333334,0.7446666666666667,0.410967890173207,0.9883720930232558,0.056074766355140186,0.45698924731182794,0.47150259067357514,0.4782377011556435,0.011627906976744186,0.9906542056074766,0.5,0.5544041450777202
51,3.0800000000017462,250,347.99999999999994,86,107,100,3,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6266091954022988,0.8133045977011494,0.364649963181253,1,0.09345794392523364,0.46994535519125685,0.49740932642487046,0.44854338041123487,0.22093023255813954,0.9813084112149533,0.9047619047619048,0.6424870466321243
52,3.0800000000017462,250,347.99999999999994,86,107,300,3,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6266091954022988,0.8133045977011494,0.364649963181253,1,0.09345794392523364,0.46994535519125685,0.49740932642487046,0.44854338041123487,0.22093023255813954,0.9813084112149533,0.9047619047619048,0.6424870466321243
53,3.2700000000004366,250,347.99999999999994,86,107,100,7,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9333563218390803,0.9666781609195402,0.389808919924509,0.8488372093023255,0.5700934579439252,0.6134453781512605,0.694300518134715,0.5225568387682837,0.046511627906976744,0.9813084112149533,0.6666666666666666,0.56476683937823835
54,3.25,250,347.99999999999994,86,107,300,7,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9333563218390803,0.9666781609195402,0.389808919924509,0.8488372093023255,0.5700934579439252,0.6134453781512605,0.694300518134715,0.5225568387682837,0.046511627906976744,0.9813084112149533,0.6666666666666666,0.56476683937823835
55,3.5,250,347.99999999999994,86,107,100,10,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9754827586206896,0.9877413793103448,0.390397480208009,0.8255813953488372,0.6635514018691588,0.6635514018691588,0.7357512953367875,0.5263079155225968,0.11627906976744186,0.9813084112149533,0.8333333333333334,0.5958549222797928
56,3.4500000000007276,250,347.99999999999994,86,107,300,10,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9754827586206896,0.9877413793103448,0.390397480208009,0.8255813953488372,0.6635514018691588,0.6635514018691588,0.7357512953367875,0.5263079155225968,0.11627906976744186,0.9813084112149533,0.8333333333333334,0.5958549222797928
57,3.0800000000017462,250,347.99999999999994,86,107,100,1,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.3187126436781609,0.6593563218390804,0.416280965375146,1,0,0.44559585492227977,0.44559585492227977,Inf,0.08139534883720931,0.9626168224299065,0.6363636363636364,0.5699481865284974
58,3.25,250,347.99999999999994,86,107,300,1,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.3187126436781609,0.6593563218390804,0.416280965375146,1,0,0.44559585492227977,0.44559585492227977,Inf,0.08139534883720931,0.9626168224299065,0.6363636363636364,0.5699481865284974
59,3.2700000000004366,250,347.99999999999994,86,107,100,3,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6183793103448276,0.8091896551724138,0.414539823816446,0.7674418604651163,0.5327102803738317,0.5689655172413793,0.6373056994818653,0.42386393215152274,0.20930232558139536,0.9813084112149533,0.9,0.6373056994818653
60,3.150000000001455,250,347.99999999999994,86,107,300,3,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6183793103448276,0.8091896551724138,0.414539823816446,0.7674418604651163,0.5327102803738317,0.5689655172413793,0.6373056994818653,0.42386393215152274,0.20930232558139536,0.9813084112149533,0.9,0.6373056994818653
61,3.319999999999709,250,347.99999999999994,86,107,100,7,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9334942528735632,0.9667471264367816,0.413730691507778,0.7906976744186046,0.6448598130841121,0.6415094339622641,0.7098445595854922,0.43865037253851863,0.09302325581395349,0.9813084112149533,0.8,0.5854922279792746
62,3.2700000000004366,250,347.99999999999994,86,107,300,7,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9334942528735632,0.9667471264367816,0.413730691507778,0.7906976744186046,0.6448598130841121,0.6415094339622641,0.7098445595854922,0.43865037253851863,0.09302325581395349,0.9813084112149533,0.8,0.5854922279792746
63,4.200000000000728,250,347.99999999999994,86,107,100,10,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9684252873563217,0.9842126436781609,0.417693512743146,0.7674418604651163,0.7289719626168224,0.6947368421052632,0.7461139896373057,0.44001803988489685,0.1511627906976744,0.9813084112149533,0.8666666666666667,0.6113989637305699
64,3.389999999999418,250,347.99999999999994,86,107,300,10,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9684252873563217,0.9842126436781609,0.417693512743146,0.7674418604651163,0.7289719626168224,0.6947368421052632,0.7461139896373057,0.44001803988489685,0.1511627906976744,0.9813084112149533,0.8666666666666667,0.6113989637305699
65,1.7799999999988358,250,347.99999999999994,86,107,100,1,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.3195517241379311,0.6597758620689655,0.417880500033858,1,0,0.44559585492227977,0.44559585492227977,Inf,0.08139534883720931,0.9626168224299065,0.6363636363636364,0.5699481865284974
66,1.8099999999976717,250,347.99999999999994,86,107,300,1,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.3195517241379311,0.6597758620689655,0.417880500033858,1,0,0.44559585492227977,0.44559585492227977,Inf,0.08139534883720931,0.9626168224299065,0.6363636363636364,0.5699481865284974
67,1.9200000000018917,250,347.99999999999994,86,107,100,3,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6086206896551722,0.8043103448275861,0.416948231296705,0.9883720930232558,0.102803738317757,0.4696132596685083,0.49740932642487046,0.4187258590071206,0.18604651162790697,0.9813084112149533,0.8888888888888888,0.6269430051813472
68,3.209999999999127,250,347.99999999999994,86,107,300,3,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6086206896551722,0.8043103448275861,0.416948231296705,0.9883720930232558,0.102803738317757,0.4696132596685083,0.49740932642487046,0.4187258590071206,0.18604651162790697,0.9813084112149533,0.8888888888888888,0.6269430051813472
69,3.2000000000007276,250,347.99999999999994,86,107,100,7,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9334137931034483,0.9667068965517241,0.417526462083155,0.813953488372093,0.6074766355140186,0.625,0.6994818652849741,0.42013505287009173,0.09302325581395349,0.9813084112149533,0.8,0.5854922279792746
70,3.139999999999418,250,347.99999999999994,86,107,300,7,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9334137931034483,0.9667068965517241,0.417526462083155,0.813953488372093,0.6074766355140186,0.625,0.6994818652849741,0.42013505287009173,0.09302325581395349,0.9813084112149533,0.8,0.5854922279792746
71,3.220000000001164,250,347.99999999999994,86,107,100,10,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9684137931034484,0.9842068965517242,0.418033980317338,0.7441860465116279,0.7289719626168224,0.6881720430107527,0.7357512953367875,0.42036749181537053,0.10465116279069768,0.9813084112149533,0.8181818181818182,0.5906735751295337
72,3.2299999999995634,250,347.99999999999994,86,107,300,10,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9684137931034484,0.9842068965517242,0.418033980317338,0.7441860465116279,0.7289719626168224,0.6881720430107527,0.7357512953367875,0.42036749181537053,0.10465116279069768,0.9813084112149533,0.8181818181818182,0.5906735751295337
