mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,4.480000000003201,425,754.0000000000001,132,262,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.41600873771259184,0.7080043688562959,0.32542039404216,0.9015151515151515,0.35877862595419846,0.4146341463414634,0.5406091370558376,0.4588376590840394,0.09090909090909091,0.9847328244274809,0.75,0.6852791878172588
2,9.475000000002183,425,754.0000000000001,132,262,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.46374473396785776,0.7318723669839289,0.349104778358806,0.7348484848484849,0.6145038167938931,0.4898989898989899,0.6548223350253807,0.47342169781033566,0.09848484848484848,0.9847328244274809,0.7647058823529411,0.6878172588832487
3,4.3549999999995634,425,754.0000000000001,132,262,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7196099235450146,0.8598049617725073,0.337363303183149,0.7424242424242424,0.6717557251908397,0.532608695652174,0.6954314720812182,0.652671175979991,0.045454545454545456,0.9847328244274809,0.6,0.6700507614213198
4,11.445999999999913,425,754.0000000000001,132,262,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7715337806210016,0.8857668903105008,0.338544713734759,0.7272727272727273,0.6870229007633588,0.5393258426966292,0.700507614213198,0.6720294840770381,0.08333333333333333,0.9809160305343512,0.6875,0.6802030456852792
5,7.391999999999825,425,754.0000000000001,132,262,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9955125604618504,0.9977562802309252,0.394872023687993,0.7045454545454546,0.8206106870229007,0.6642857142857143,0.7817258883248731,0.669024254420222,0.32575757575757575,0.9809160305343512,0.8958333333333334,0.7614213197969543
6,18.541000000001077,425,754.0000000000001,132,262,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9997909190201277,0.9998954595100639,0.387171854218428,0.696969696969697,0.8358778625954199,0.6814814814814815,0.7893401015228426,0.6964891707408148,0.3560606060606061,0.9809160305343512,0.9038461538461539,0.7715736040609137
7,11.447000000000116,425,754.0000000000001,132,262,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.37857962795564,0.7272727272727273,0.8587786259541985,0.7218045112781954,0.8147208121827412,0.7324319940873204,0.3409090909090909,0.9809160305343512,0.9,0.766497461928934
8,29.70799999999872,425,754.0000000000001,132,262,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.216125447444781,0.8257575757575758,0.7480916030534351,0.6228571428571429,0.7741116751269036,0.7904553605118612,0.32575757575757575,0.9809160305343512,0.8958333333333334,0.7614213197969543
9,3.3289999999979045,425,754.0000000000001,132,262,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.36366359806522075,0.6818317990326104,0.36863440609855,0.8712121212121212,0.3893129770992366,0.41818181818181815,0.550761421319797,0.3937239434012866,0.045454545454545456,0.9923664122137404,0.75,0.6751269035532995
10,8.431000000000495,425,754.0000000000001,132,262,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.3829926665626462,0.6914963332813231,0.353016809258361,0.8787878787878788,0.37786259541984735,0.4157706093189964,0.5456852791878173,0.4067149531799167,0.045454545454545456,0.9923664122137404,0.75,0.6751269035532995
11,4.6599999999998545,425,754.0000000000001,132,262,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6125448587923232,0.8062724293961616,0.354055481226012,0.6893939393939394,0.6946564885496184,0.5321637426900585,0.6928934010152284,0.48943665268432096,0.06818181818181818,0.9809160305343512,0.6428571428571429,0.6751269035532995
12,12.46900000000096,425,754.0000000000001,132,262,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6352535496957403,0.8176267748478702,0.335637445805036,0.8484848484848485,0.5152671755725191,0.4686192468619247,0.6269035532994924,0.5177278754933642,0.06818181818181818,0.9809160305343512,0.6428571428571429,0.6751269035532995
13,8.445999999999913,425,754.0000000000001,132,262,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9644437509751913,0.9822218754875957,0.349466995235422,0.7651515151515151,0.7557251908396947,0.6121212121212121,0.7588832487309645,0.5019176330839036,0.2803030303030303,0.9809160305343512,0.8809523809523809,0.7461928934010152
14,20.661000000000058,425,754.0000000000001,132,262,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9749695740365114,0.9874847870182557,0.390000696070683,0.6818181818181818,0.8473282442748091,0.6923076923076923,0.7918781725888325,0.545412074475116,0.2878787878787879,0.9809160305343512,0.8837209302325582,0.748730964467005
15,12.474999999998545,425,754.0000000000001,132,262,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9997753159619285,0.9998876579809642,0.356342149615406,0.7651515151515151,0.7748091603053435,0.63125,0.7715736040609137,0.49204782358959026,0.4015151515151515,0.9809160305343512,0.9137931034482759,0.7868020304568528
16,35.80400000000009,425,754.0000000000001,132,262,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9999687938836013,0.9999843969418006,0.384384814832332,0.7196969696969697,0.8244274809160306,0.6737588652482269,0.7893401015228426,0.5365481392550898,0.4015151515151515,0.9809160305343512,0.9137931034482759,0.7868020304568528
17,3.3060000000004948,425,754.0000000000001,132,262,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.2815883913246997,0.6407941956623499,0.362633040018091,0.8560606060606061,0.3893129770992366,0.4139194139194139,0.5456852791878173,0.36418485240180276,0.03787878787878788,1,1,0.6776649746192893
18,9.430000000000291,425,754.0000000000001,132,262,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.32831018879700413,0.6641550943985021,0.363532630486428,0.8560606060606061,0.3931297709923664,0.41544117647058826,0.5482233502538071,0.3672522948621596,0.03787878787878788,1,1,0.6776649746192893
19,5.365000000001601,425,754.0000000000001,132,262,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.567211733499766,0.783605866749883,0.357622948579671,0.8484848484848485,0.4351145038167939,0.4307692307692308,0.5736040609137056,0.3759233811783026,0.09090909090909091,0.9809160305343512,0.7058823529411765,0.682741116751269
20,12.451999999997497,425,754.0000000000001,132,262,300,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5766391012638477,0.7883195506319238,0.356302621445097,0.8787878787878788,0.41603053435114506,0.4312267657992565,0.5710659898477157,0.38316171148423894,0.08333333333333333,0.9809160305343512,0.6875,0.6802030456852792
