ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
AMOT,2006,2006.4,5.67984126984127,0.6617657027725926,0.009111310904256906,0.036503290485524496,0.30444444444444446,18417.460317460318,23,0.53,1.42,20,0.78,0,0,0,0,0
AMOT,2007,2007.1,6.46327868852459,0.4419868825786402,0.004803225660081457,0.03528511268776726,0.3568852459016394,15132.786885245901,18.12,0.5,1.3,19.35,0.78,0,0,0,0,0
AMOT,2007,2007.2,6.348571428571429,0.3306779797133173,0.005793731336836912,0.021944145138095502,0.236984126984127,8922.222222222223,22.49,0.58,1.45,25.23,0.73,0,0,0,0,0
AMOT,2007,2007.3,5.835714285714285,1.2748658554172494,0.002336789461923437,0.03632288351302588,0.3101587301587302,11530.15873015873,15.27,0.4,0.98,13.91,0.7,0,0,0,0,0
AMOT,2007,2007.4,4.6098437500000005,0.16585030721937752,0.010596705361863024,0.02906176198754989,0.2053125,11439.0625,12.82,0.37,0.89,6.91,0.52,0,0,0,0,0
AMOT,2008,2008.1,4.777704918032787,0.21690545899556443,0.007059418172554254,0.04144756302777258,0.2627868852459017,4645.901639344263,12.01,0.37,0.89,6.94,0.5,0,0,0,0,0
AMOT,2008,2008.2,5.06390625,0.44980636817324665,0.005443150251171228,0.03409663111788925,0.18484374999999995,3750,12.06,0.44,1.06,6.78,0.44,0,0,0,0,0
AMOT,2008,2008.3,5.4115625,0.24112974015517374,6.69159348309592e-4,0.03163714156038661,0.18828125000000007,3732.8125,11.08,0.4,0.95,5.35,0.44,0,0,0,0,0
AMOT,2008,2008.4,2.51234375,0.9823114014833215,-0.01327247628220598,0.07848971654843112,0.26234375,13553.125,4.81,0.16,0.37,3.31,0.43,0,0,0,0,0
AMOT,2009,2009.1,1.8075409836065575,0.4951486501974429,-0.0083929063202795,0.08317750962232069,0.1918032786885246,40411.475409836065,9.26,0.14,0.31,4.01,0.38,0,0,0,0,0
AMOT,2009,2009.2,2.008412698412698,0.29192468289151363,0.01310140171423879,0.04810098228070147,0.14349206349206348,8552.380952380952,0,0.2,0.58,10.09,0.49,0,0,0,0,0
AMOT,2009,2009.3,2.0540625,0.18429375059381833,0.005371906018934808,0.046045516417261644,0.12984374999999998,6545.3125,0,0.28,0.7,22.35,0.42,0,0,0,0,0
AMOT,2009,2009.4,2.41546875,0.14102718062346412,0.0043844631732080875,0.03490197874141703,0.0909375,6659.375,0,0.29,0.71,9.03,0.39,0,0,0,0,0
AMOT,2010,2010.1,2.992950819672131,0.35156954865429346,0.006024355651268232,0.03573781671943604,0.11885245901639342,4542.622950819672,0,0.41,1.04,4.76,0.45,0,0,0,0,0
AMOT,2010,2010.2,4.311904761904762,0.26012935456420666,0.009457545987086988,0.05660189691509475,0.3207936507936508,15895.238095238095,17.57,0.47,1.31,6.22,0.51,0,0,0,0,0
AMOT,2010,2010.3,4.224375,0.12946624245921382,-4.479170268418263e-4,0.027464642464327334,0.15828125000000004,9773.4375,11.63,0.4,1.13,6.35,0.5,0,0,0,0,0
AMOT,2010,2010.4,5.249375,0.6207084406176289,0.009110218145432338,0.028651420202480283,0.23578125000000005,15490.625,14.66,0.63,1.75,8.7,0.7,0,0,0,0,0
AMOT,2011,2011.1,7.698709677419355,0.6784202572731617,-8.164675329922151e-5,0.03683906561441821,0.38612903225806455,39366.12903225807,13.48,0.6,1.73,14.89,0.67,0.04,2,0,1,0.00519567585686751
AMOT,2011,2011.2,6.453968253968254,0.8047470844580155,-0.003698076171788471,0.03325264198536514,0.2785714285714286,14993.650793650793,8.96,0.43,1.27,8.83,0.65,0.04,2,0,1,0.006197737333989178
AMOT,2011,2011.3,5.31015625,0.22769718255710694,7.678170029380771e-4,0.023523276640796897,0.19374999999999995,7810.9375,7.65,0.38,1.13,7.61,0.65,0.04,2,0,1,0.007532735030160364
AMOT,2011,2011.4,5.453968253968254,0.42112192580687274,0.005994735746374937,0.03244418152333168,0.21698412698412703,8793.650793650793,6.57,0.41,1.24,6.49,0.62,0.04,2,0.02,1,0.0073341094295692666
AMOT,2012,2012.1,6.565967741935484,0.7698849385554245,0.0061639678408151625,0.023830638123844932,0.24258064516129035,14470.967741935483,8.48,0.53,1.55,12.92,0.47,0.12,4,0.04,1,0.018276056891596452
AMOT,2012,2012.2,6.79984126984127,0.8982500766517155,0.0023204745039870894,0.020257314897606276,0.21111111111111103,16055.555555555555,6.71,0.45,1.26,9.6,0.5,0.12,4,0.07,1,0.017647470762622842
AMOT,2012,2012.3,6.113015873015873,0.19879179350098544,0.0023450732108116256,0.017296266563555495,0.11603174603174604,6249.206349206349,7.69,0.51,1.33,15.8,0.45,0.12,4,0.1,1,0.01963024511840465
AMOT,2012,2012.4,6.53758064516129,0.07812737569100742,0.004181513523570583,0.015400910792696326,0.1290322580645161,8745.161290322581,10.04,0.54,1.3,27.17,0.45,0.12,4,0.13,1,0.018355414107023908
AMOT,2013,2013.1,6.917,0.1508540657474711,0.00403369579411095,0.012495258937230354,0.12966666666666662,8621.666666666666,11.06,0.57,1.36,13.69,0.41,0.08,4,0.16,1,0.01156570767673847
AMOT,2013,2013.2,6.9159375,0.11598739326679165,0.0027715497905562185,0.01663663557249962,0.14875,5570.3125,13.5,0.57,1.31,12.42,0.42,0.08,4,0.18,1,0.0115674845239709
AMOT,2013,2013.3,7.57234375,0.5844757308565663,0.0029048146552095463,0.020238011659488946,0.16812499999999997,17562.5,18.66,0.69,1.52,14.28,0.47,0.08,4,0.2,1,0.010564760745310856
AMOT,2013,2013.4,10.26046875,1.7605856075600579,0.011001516877653992,0.03654467624171938,0.4818750000000001,15681.25,27.47,0.85,2.29,13.86,2.56,0.08,4,0.22,1,0.00779691473647342
AMOT,2014,2014.1,11.813114754098361,0.6769602178946867,-8.351603854347942e-4,0.030726577266256074,0.647049180327869,9831.147540983606,19.79,0.63,2.06,11.92,2.4,0.08,4,0.24,1,0.006772134332500694
AMOT,2014,2014.2,13.16507934920635,1.7240872690159312,-0.0031228006302470405,0.02590391390348325,0.521746015873016,46130.15873015873,18.33,0.64,2.47,11.6,2.25,0.08,4,0.26,1,0.006076681946077504
AMOT,2014,2014.3,14.342500015625,1.6493000276452299,-0.0012782506104258714,0.030150254107520248,0.749999984375,40303.125,12.27,0.53,2.37,11.3,2.21,0.08,4,0.28,1,0.005577828127094052
AMOT,2014,2014.4,18.014375,4.114270559584113,0.0067213368226744915,0.03523440604237533,0.9035937343749998,49003.125,15.34,0.85,3.81,13.15,1.99,0.08,4,0.28,1,0.004440897894042952
AMOT,2015,2015.1,25.44049157377049,3.847285816000034,0.0053769973854218955,0.03606504271898263,1.499836131147541,73714.75409836066,20.43,1.2,5.42,18.38,1.93,0.08,4,0.28,1,0.003144593325487513
AMOT,2015,2015.2,30.116190476190475,5.227861492652636,-0.0045124202529069355,0.03963274585485531,1.7387301904761905,141366.66666666666,13.41,0.82,3.45,16.48,1.82,0.08,4,0.27,1,0.0026563784706849663
AMOT,2015,2015.3,19.488593703125,1.7036440031152804,-0.0034934136205888523,0.036549198487617555,1.126562640625,115360.9375,10.56,0.66,2.53,7.48,1.64,0.08,4,0.26,1,0.004104965253966579
AMOT,2015,2015.4,21.26140628125,1.9111559182857174,0.0058870719188633056,0.048632666449370913,1.26859390625,105876.5625,21.6,1.02,3.69,15.48,1.51,0.08,4,0.25,1,0.0037626861996682866
AMOT,2016,2016.1,18.853278639344264,1.879002111857923,-0.0032729769206501424,0.03646255934856987,1.12180337704918,95357.37704918033,16.09,0.69,2.39,19.83,1.67,0.08,4,0.24,1,0.0042432937809050745
AMOT,2016,2016.2,21.300156296875,1.955945420800968,0.005074278754477314,0.02370343846143841,0.9081250624999999,52854.6875,21.4,0.88,3.02,15.38,1.58,0.08,4,0.24,1,0.0037558409846850283
AMOT,2016,2016.3,21.397812453125,1.4665557701413927,-0.001360013823974841,0.0274921202836853,0.7876562343750001,33092.1875,21.18,0.72,2.35,14.92,1.45,0.08,4,0.24,1,0.00373869993370825
AMOT,2016,2016.4,20.91301580952381,1.431991222199443,0.002779670592004857,0.018673658858974276,0.7252380793650793,21792.06349206349,23.71,0.8,2.74,21.08,1.49,0.08,4,0.24,1,0.003825368886469637
AMOT,2017,2017.1,22.104838903225808,1.432701990857281,-0.001140794332360019,0.027878157405846853,0.9277417580645163,43279.032258064515,20.9,0.76,2.46,10.1,1.39,0.08,4,0.24,1,0.003619117078854867
AMOT,2017,2017.2,24.76365080952381,2.305108053272389,0.005545558548111675,0.024795214814935518,0.964603031746032,29696.825396825396,30.59,1.04,3.12,16.99,1.27,0.08,4,0.24,1,0.003230541434110068
AMOT,2017,2017.3,26.199365063492063,1.7651747052434552,0.0025109376732420407,0.024447500021847323,0.9693650317460318,21369.84126984127,26.69,0.96,2.73,16.46,1.23,0.08,4,0.24,1,0.003053509113908921
AMOT,2017,2017.4,30.471428444444445,2.6782378437933883,0.003607650873644807,0.020015310277412768,1.108571603174603,32479.365079365078,37.68,1.21,3.54,15.83,1.15,0.08,4,0.24,1,0.002625410231287848
AMOT,2018,2018.1,34.15409832786885,2.919493415778074,0.003008581469047775,0.0258366507921721,1.7909837704918035,44847.54098360656,38.26,1.37,3.93,20.73,1.26,0.12,4,0.24,1,0.0035134875717706513
AMOT,2018,2018.2,44.81984365625,3.7942223392853096,0.0011702442102559392,0.021123209949192076,1.6450000937499993,54017.1875,38.3,1.54,4.71,27.01,1.25,0.12,4,0.25,1,0.0026773855107650813
AMOT,2018,2018.3,48.689841095238094,1.7515538008427454,1.7450730018474193e-5,0.01995595671156867,1.5490476984126982,51965.079365079364,37.78,1.67,5.1,56.73,1.21,0.12,4,0.26,1,0.0024645798240597685
AMOT,2018,2018.4,46.110476047619045,2.731478016784435,-0.004022980259179637,0.02813531815418168,2.4393651111111105,65074.60317460317,26.11,1.34,4.14,133.34,1.8,0.12,4,0.27,1,0.002602445480633816
AMOT,2019,2019.1,41.47213103278688,2.4704090703118107,-0.003928649750794435,0.017102829824522603,1.3663934590163935,47981.96721311475,19.76,0.98,3.04,0,1.92,0.12,4,0.28,1,0.0028935093763359024
AMOT,2019,2019.2,35.92888885714286,1.6174143609869929,0.0015127541693133691,0.01798798839287273,1.0249205396825396,61774.60317460317,21.55,1.04,3.26,95.13,1.79,0.12,4,0.29,1,0.003339930730313786
AMOT,2019,2019.3,36.54640634375,2.6464880854970394,-0.0013733287367610563,0.0227598545407117,1.2846877187499997,36173.4375,20.44,0.93,2.97,32.75,1.71,0.12,4,0.3,1,0.003283496573405824
AMOT,2019,2019.4,41.879062421875,4.951035014929597,0.00472540060292413,0.023188451670322092,1.2628123124999995,35528.125,26.7,1.23,3.89,23.27,1.57,0.12,4,0.31,1,0.002865393661184724
AMOT,2020,2020.1,40.336612903225806,9.424805540255743,-0.008062457392090727,0.04825841781704802,2.0024194516129032,45338.709677419356,13.51,0.61,1.89,11.18,1.83,0.12,4,0.32,1,0.0029749647122801265
AMOT,2020,2020.2,31.27809526984127,4.810261131159034,-8.740310937599832e-4,0.04035348364972176,1.9685714761904758,52090.47619047619,22.31,0.92,2.72,16.55,1.68,0.12,4,0.33,1,0.0038365507542815593
AMOT,2020,2020.3,39.72734390625,3.654024186787809,0.0014639411526709688,0.02125647473224454,1.438124765625,24232.8125,27.32,1.09,2.99,19.24,1.56,0.12,4,0.33999999999999997,1,0.003020589553713439
AMOT,2020,2020.4,43.64458985245901,3.5635539728118464,0.003696029917776348,0.029374099555230897,1.7580331475409834,25290.16393442623,33.84,1.35,3.71,23.84,NA,0.12,4,0.35,1,0.0027494816747198505
APH,2006,2006.4,16.576349317460316,0.5676951621020663,-9.389445150165008e-4,0.013714194632016884,0.38686488888888937,2400050.793650794,20.34,2.1,5.6,24.41,1.43,0.04,4,0.07,1,0.002413076560703684
APH,2007,2007.1,16.389713147540984,0.4504318897953694,0.001117825361037396,0.012297292688127707,0.33344237704918045,2750327.868852459,19.55,2.12,5.42,24.91,1.3,0.04,4,0.08,1,0.0024405552214317654
APH,2007,2007.2,17.59761895238095,0.4208246908883842,0.0015359816747427008,0.012088866212501841,0.36674623809523815,1906406.349206349,19.41,2.26,5.5,30.3,1.2,0.04,4,0.09,1,0.0022730347843216603
APH,2007,2007.3,18.15476185714286,0.8540125451141892,0.001411594279250735,0.01966062890663871,0.5522224285714284,1929774.603174603,20.05,2.43,5.72,28.7,1.19,0.04,4,0.1,1,0.0022032786943036817
APH,2007,2007.4,21.568515578125,1.1558691893054391,-8.652441993724852e-4,0.01381659460983031,0.5419530937499998,1815690.625,21.77,2.72,6,26.76,1.12,0.04,4,0.11,1,0.0018545550738117737
APH,2008,2008.1,19.164508032786884,1.0267660495141688,-0.0011709906800823548,0.025529722458522044,0.7119674098360654,2994413.1147540985,16.56,2.09,4.88,18.28,1.25,0.03,3,0.12,1,0.0015653936927927197
APH,2008,2008.2,22.936640625,1.3116704880104377,0.001991019088727705,0.0165175503257656,0.590937375,2396340.625,18.6,2.38,5.36,21.27,1.16,0.03,3,0,1,0.0013079509109673727
APH,2008,2008.3,23.386953140625,1.4144028329640594,-0.0022391544128055494,0.023301250866166343,0.8784375,3779778.125,15.72,2.04,4.42,19.7,1.06,0.03,3,0.11,1,0.0012827664988941038
APH,2008,2008.4,12.613515703125,2.174288001210947,-0.0028886243681999213,0.05383612008759686,0.9841406093749999,5089675,9.4,1.22,2.75,10.51,1.19,0.03,3,0.11,1,0.002378401129874322
APH,2009,2009.1,13.222868852459017,0.9223956395424873,0.007016215291955513,0.032155397841571315,0.6367213114754098,4240629.508196721,11.72,1.49,3.17,11.26,1.09,0.15,1,0,1,0.011343983039815519
APH,2009,2009.2,16.106507984126985,0.7698568924094102,0.002948909284942011,0.026534523146417764,0.5950000476190475,3039841.26984127,14.17,1.73,3.27,10.81,0.96,0.15,1,0,1,0.009313005658819744
