mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.1729267296715202,10,0.0030891869464722338,Model01
3,1,rmse,standard,0.31247283965604433,10,0.007547176250152555,Model01
3,1,rsq,standard,0.745133176279106,10,0.012777709301454524,Model01
5,1,mae,standard,0.16925937846111946,10,0.0026953843491938495,Model02
5,1,rmse,standard,0.30919414792095773,10,0.006830802895814832,Model02
5,1,rsq,standard,0.7481308219209047,10,0.011162311736954861,Model02
7,1,mae,standard,0.16752373668986298,10,0.002866586938323348,Model03
7,1,rmse,standard,0.30705528009618016,10,0.0075053422279609365,Model03
7,1,rsq,standard,0.7492132170556662,10,0.012320524718977417,Model03
10,1,mae,standard,0.16799362845022722,10,0.0027110927497155514,Model04
10,1,rmse,standard,0.3091222862650874,10,0.007232210965560174,Model04
10,1,rsq,standard,0.7437208413996108,10,0.011274793775543414,Model04
3,3,mae,standard,0.174145088155571,10,0.0032765129106286425,Model05
3,3,rmse,standard,0.31339298156487483,10,0.0076469613422924234,Model05
3,3,rsq,standard,0.7442320792997751,10,0.012560750505875379,Model05
5,3,mae,standard,0.1696899099288917,10,0.002802898934230142,Model06
5,3,rmse,standard,0.3088200502165859,10,0.007498040738533647,Model06
5,3,rsq,standard,0.7493352422376939,10,0.012074484697330379,Model06
7,3,mae,standard,0.1686736850510156,10,0.002874756479352937,Model07
7,3,rmse,standard,0.30832024130368957,10,0.007481608948398444,Model07
7,3,rsq,standard,0.7474226411912863,10,0.011935231964854248,Model07
10,3,mae,standard,0.16907395315402582,10,0.0030702428862427475,Model08
10,3,rmse,standard,0.30998708863397884,10,0.008095336418186988,Model08
10,3,rsq,standard,0.7417599806871817,10,0.012924270373322767,Model08
3,5,mae,standard,0.17718336198198473,10,0.0029214798045594306,Model09
3,5,rmse,standard,0.3160841562174957,10,0.006955108949662164,Model09
3,5,rsq,standard,0.7401735914827424,10,0.011690115838478695,Model09
5,5,mae,standard,0.172722205761988,10,0.0032388146570745515,Model10
5,5,rmse,standard,0.31358044777851063,10,0.0077626623055811516,Model10
5,5,rsq,standard,0.7408946575564515,10,0.012578329439263397,Model10
7,5,mae,standard,0.17047662886717854,10,0.0028788302090342324,Model11
7,5,rmse,standard,0.31180582670060686,10,0.007535462140289186,Model11
7,5,rsq,standard,0.7419614797111533,10,0.011945277018938601,Model11
10,5,mae,standard,0.17037077560229008,10,0.002615209334476739,Model12
10,5,rmse,standard,0.31185795632619767,10,0.00767779761510695,Model12
10,5,rsq,standard,0.739261677779736,10,0.012160535994728003,Model12
3,7,mae,standard,0.17975880341915354,10,0.0033376467835225135,Model13
3,7,rmse,standard,0.3200017372113519,10,0.00736111706900072,Model13
3,7,rsq,standard,0.7337615732382214,10,0.012250040802809654,Model13
5,7,mae,standard,0.17452520948737354,10,0.002991503893536288,Model14
5,7,rmse,standard,0.3139788606765824,10,0.00715863078392582,Model14
5,7,rsq,standard,0.7412830470975319,10,0.011598059170243901,Model14
7,7,mae,standard,0.17219524027127914,10,0.0030377191322966328,Model15
7,7,rmse,standard,0.3120103917875029,10,0.007464774578494211,Model15
7,7,rsq,standard,0.7422678407066103,10,0.011817789832915983,Model15
10,7,mae,standard,0.17170772625752564,10,0.00301391555731869,Model16
10,7,rmse,standard,0.3126055329370825,10,0.00824398208659859,Model16
10,7,rsq,standard,0.7381781646642152,10,0.013652917221292568,Model16
