ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AAMC,2021.2,0.98,3.92,0,1.76,NA
AAMC,2020.4,1.16,4.64,-0.23,2.08,-1.6
AAMC,2020.3,0,4.08,-0.16,4.68,-1.43
AAMC,2020.2,0,3.23,-0.12,0,-1.19
AAMC,2020.1,0,3.01,-0.11,0,-1.23
AAMC,2019.4,0,2.68,-0.09,0,-1.26
AAMC,2019.3,0,1.31,-0.07,0,-1.26
AAMC,2019.2,0,1.2,-0.09,0,-1.26
AAMC,2019.1,0,3.18,1.18,0,0.14
AAMC,2018.4,0,3,-0.23,0,-1.24
AAMC,2018.3,0,5.99,-0.48,0,-1.27
AAMC,2018.2,0,6.73,-0.56,0,-1.27
AAMC,2018.1,0,6.01,-0.53,114.73,-1.26
AAMC,2017.4,0,7.02,-0.66,0,-1.31
AAMC,2017.3,0,6.69,-0.64,343.32,-1.3
AAMC,2017.2,0,7.57,-0.74,77.24,-1.31
AAMC,2017.1,0,6.19,-0.61,252.77,-1.33
AAMC,2016.4,0,4.78,-0.42,0,-1.34
AAMC,2016.3,0,0.96,0.5,0,0.09
AAMC,2016.2,0,0.34,0.43,0,0.08
AAMC,2016.1,0,0.17,0.35,0,0.06
AAMC,2015.4,0,0.18,0.04,0,1.61
AAMC,2015.3,2.45,0.18,0.04,0,1.16
AAMC,2015.2,8.52,1.02,0.23,0,1.02
AAMC,2015.1,8.7,1.2,0.3,0,0.98
AAMC,2014.4,14.66,2.09,0.49,0,0.97
AAMC,2014.3,51.65,5.47,1.08,0,1.04
AAMC,2014.2,126.19,7.75,1.16,0,0.93
AAMC,2014.1,2193.16,19.09,1.7,0,0.48
AAMC,2013.4,0,30.19,2.76,0,0.77
AAMC,2013.3,0,41.49,2.92,0,0.81
AAMC,2013.2,NA,NA,1.52,NA,0.01
AAMC,2013.1,NA,NA,0,NA,0.15
AAMC,2012.4,NA,NA,0,NA,0
AB,2021.2,14.17,Inf,2.51,14.69,NA
AB,2020.4,11.39,0,2.02,11.81,0
AB,2020.3,9.33,0,1.65,9.37,0
AB,2020.2,9.47,0,1.65,9.45,0
AB,2020.1,6.41,0,1.09,6.64,0
AB,2019.4,10.75,0,1.69,11.52,0
AB,2019.3,11.14,0,1.68,10.7,0
AB,2019.2,10.78,0,1.66,10.3,0
AB,2019.1,10.26,0,1.63,9.17,0
AB,2018.4,9.08,0,1.47,7.91,0
AB,2018.3,9.12,0,1.6,9.29,0
AB,2018.2,9.1,0,1.45,8.89,0
AB,2018.1,8.91,0,1.3,9.08,0
AB,2017.4,8.57,0,1.17,8.83,0
AB,2017.3,8.42,0,1.16,8.61,0
AB,2017.2,7.82,0,1.11,8.65,0
AB,2017.1,7.45,0,1.03,8.72,0
AB,2016.4,7.11,0,1.01,9.23,0
AB,2016.3,7.57,0,0.98,8.76,0
AB,2016.2,7.96,0,0.98,8.49,0
AB,2016.1,7.58,0,0.96,8.17,0
AB,2015.4,7.96,0,0.96,7.84,0
AB,2015.3,8.46,0,1.06,8.53,0
AB,2015.2,9.14,0,1.13,9.54,0
AB,2015.1,9.62,0,1.16,10.22,0
AB,2014.4,8.18,0,0.94,8.23,0
AB,2014.3,7.97,0,0.95,8.99,0
AB,2014.2,8.36,0,0.93,8.38,0
AB,2014.1,8.12,0,0.89,7.63,0
AB,2013.4,6.77,0,0.73,7.3,0
AB,2013.3,7.83,0,0.69,6.27,0
AB,2013.2,13.54,0,0.69,7.82,0
AB,2013.1,18.33,0,0.75,8.87,0.01
AB,2012.4,17.77,0,0.6,8.98,0
AB,2012.3,0,0,0.5,8.78,0
AB,2012.2,0,0,0.4,6.13,0
AB,2012.1,0,0,0.47,6.4,0
AB,2011.4,0,0,0.4,4.26,0
AB,2011.3,4.44,0,0.38,4.8,0
AB,2011.2,6.85,0,0.53,6.93,0
AB,2011.1,7.71,0,0.58,7.53,0
AB,2010.4,7.86,0,0.6,6.89,0
AB,2010.3,7.68,0,0.68,3.85,0
AB,2010.2,5.45,0,0.65,4.26,0
AB,2010.1,6.07,0,0.75,6.19,0
AB,2009.4,6.63,0,0.66,8.22,0
AB,2009.3,7.72,0,0.61,3.16,0
AB,2009.2,5.35,0,0.45,2.3,0
AB,2009.1,2.86,0,0.34,1.7,0
AB,2008.4,2.9,0,0.46,2.38,0
AB,2008.3,3.94,0,0.77,0,0
AB,2008.2,5.05,0,1.09,0,0
AB,2008.1,5.51,0,1.26,0,0.01
AB,2007.4,6.31,0,1.51,0,0.01
AB,2007.3,6.64,0,1.7,0,0.01
AB,2007.2,6.96,0,1.67,0,0.01
AB,2007.1,7.46,0,1.72,0,0.01
AB,2006.4,6.88,0,1.52,0,0.01
AB,2006.3,NA,NA,1.33,NA,0
AB,2006.2,NA,NA,1.18,NA,0.01
AB,2006.1,NA,NA,1.27,NA,0.01
AB,2005.4,NA,NA,NA,NA,0.01
AB,2005.3,NA,NA,NA,NA,0.01
AB,2005.2,NA,NA,NA,NA,0.01
AB,2005.1,NA,NA,NA,NA,0.01
AEF,2021.2,Inf,Inf,Inf,Inf,NA
AINC,2021.2,0,0.06,0,0.52,NA
AINC,2020.3,0,0.04,-0.08,0.34,-4.34
AINC,2020.2,0,0.07,-0.16,0.73,-4.87
AINC,2020.1,0,0.04,-0.1,0,-5.28
AINC,2019.4,0,0.21,1.24,0,17.62
AINC,2019.3,0,0.26,0.94,0,5.27
AINC,2019.2,0,0.36,1.12,0,4.97
AINC,2019.1,0,0.63,1.94,0,4.95
AINC,2018.4,0,0.61,1.88,0,4.75
AINC,2018.3,0,0.99,2.84,69.07,5.12
AINC,2018.2,0,0.95,3.18,16.99,2.22
AINC,2018.1,0,1.73,6.27,38.86,2.73
AINC,2017.4,0,2.4,6.29,12.73,2.71
AINC,2017.3,0,1.82,3.79,5.77,1.6
AINC,2017.2,0,1.64,3.15,141.57,1.43
AINC,2017.1,0,1.88,3.11,9.86,1.39
AINC,2016.4,0,1.39,0.96,1.21,0.44
AINC,2016.3,0,1.59,1.08,1.05,0.42
AINC,2016.2,0,1.72,1.15,0.92,0.45
AINC,2016.1,0,1.7,0.7,0.93,0.25
AINC,2015.4,0,1.94,0.78,5.18,0.22
AINC,2015.3,0,2.65,1,0,0.36
AINC,2015.2,NA,NA,1.32,NA,0.45
AINC,2015.1,NA,NA,16.77,NA,2.73
AINC,2014.4,NA,NA,12.54,NA,2.31
AINC,2014.3,NA,NA,NA,NA,0
AINC,2014.2,NA,NA,NA,NA,0
AINC,2014.1,NA,NA,NA,NA,0
AINC,2013.4,NA,NA,NA,NA,-1.41
AINC,2012.4,NA,NA,NA,NA,-1.1
AINC,2011.4,NA,NA,NA,NA,0
AINV,2021.2,0,3.84,0.89,2.08,NA
AINV,2020.4,0,2.87,0.66,1.55,1.54
AINV,2020.3,0,2.05,0.51,3.65,1.63
AINV,2020.2,0,2.17,0.57,0,1.82
AINV,2020.1,0,1.43,0.37,0,1.8
AINV,2019.4,15.77,3.67,0.79,0,1.52
AINV,2019.3,14.49,3.4,0.69,0,1.31
AINV,2019.2,10.45,3.35,0.65,0,1.09
AINV,2019.1,11.38,3.2,0.6,0,0.9
AINV,2018.4,10.75,2.56,0.48,6.83,0.81
AINV,2018.3,12.12,3.29,0.6,9.37,0.74
AINV,2018.2,11.71,3.29,0.6,0,0.85
AINV,2018.1,8.82,2.98,0.54,2.92,0.63
AINV,2017.4,10.94,3.1,0.56,2.8,0.68
AINV,2017.3,10.88,3.23,0.58,2.89,0.66
AINV,2017.2,9.99,3.28,0.59,2.57,0.69
AINV,2017.1,50.08,3.19,0.59,1.39,0.63
AINV,2016.4,0,2.64,0.51,1.34,0.75
AINV,2016.3,0,2.37,0.49,1.21,0.72
AINV,2016.2,0,2.05,0.46,1.27,0.8
AINV,2016.1,0,1.9,0.42,1.62,0.87
AINV,2015.4,0,1.66,0.36,1.49,0.87
AINV,2015.3,0,1.62,0.36,1.58,0.81
AINV,2015.2,49.8,1.97,0.44,2.33,0.82
AINV,2015.1,11.88,2.07,0.45,20.25,0.84
AINV,2014.4,5.25,1.98,0.41,0,0.85
AINV,2014.3,3.1,2.21,0.43,0,0.86
AINV,2014.2,2.83,2.39,0.44,0,0.84
AINV,2014.1,3.08,2.23,0.42,0,0.78
AINV,2013.4,3.04,2.24,0.42,0,0.76
AINV,2013.3,5.44,2.13,0.41,0,0.68
AINV,2013.2,4.89,1.98,0.38,0,0.72
AINV,2013.1,4.46,2.16,0.4,0,0.76
AINV,2012.4,3.22,2.09,0.4,1.85,0.68
AINV,2012.3,2.09,1.91,0.35,1.43,0.62
AINV,2012.2,0,1.74,0.34,1.28,0.72
AINV,2012.1,0,1.51,0.3,2.27,0.65
