mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.46255757915704576,10,0.017872959972765865,Model01
3,1,0.1,rmse,standard,0.5989635852391764,10,0.01864418847403631,Model01
3,1,0.1,rsq,standard,0.44623750462982564,10,0.041207046916306944,Model01
5,1,0.1,mae,standard,0.46317795220877905,10,0.017598823156166423,Model02
5,1,0.1,rmse,standard,0.5994118951796803,10,0.01832663723678257,Model02
5,1,0.1,rsq,standard,0.4455752314348003,10,0.04108692489655917,Model02
7,1,0.1,mae,standard,0.46236295604246147,10,0.017707926711397145,Model03
7,1,0.1,rmse,standard,0.5980331016352127,10,0.01852941778090344,Model03
7,1,0.1,rsq,standard,0.44789021206856716,10,0.04157537047447688,Model03
10,1,0.1,mae,standard,0.4629089791756883,10,0.01762020211154699,Model04
10,1,0.1,rmse,standard,0.5992341932130804,10,0.01847331335734612,Model04
10,1,0.1,rsq,standard,0.4460669757730183,10,0.04128546110835582,Model04
3,3,0.1,mae,standard,0.399251002818618,10,0.013631950431163466,Model05
3,3,0.1,rmse,standard,0.5481073994429474,10,0.01968524005658404,Model05
3,3,0.1,rsq,standard,0.5369000061051028,10,0.03057780202583506,Model05
5,3,0.1,mae,standard,0.39422550842448667,10,0.011409473559175012,Model06
5,3,0.1,rmse,standard,0.5343155958716052,10,0.018399356735159696,Model06
5,3,0.1,rsq,standard,0.5576244250530339,10,0.030455771647615957,Model06
7,3,0.1,mae,standard,0.4028946680014924,10,0.010926109501921084,Model07
7,3,0.1,rmse,standard,0.5486457568046873,10,0.01749031777744408,Model07
7,3,0.1,rsq,standard,0.5321078053997897,10,0.02990520369179208,Model07
10,3,0.1,mae,standard,0.38804635305940355,10,0.010029092056234385,Model08
10,3,0.1,rmse,standard,0.5365312789826714,10,0.01699829292997493,Model08
10,3,0.1,rsq,standard,0.5552026602181501,10,0.02876902294884395,Model08
3,5,0.1,mae,standard,0.382469010208497,10,0.014273525422871027,Model09
3,5,0.1,rmse,standard,0.5353851513763214,10,0.02094735916622313,Model09
3,5,0.1,rsq,standard,0.5572174616656064,10,0.034231576305102436,Model09
5,5,0.1,mae,standard,0.3799617842527768,10,0.009524671458900012,Model10
5,5,0.1,rmse,standard,0.5253993031591424,10,0.01675537671131549,Model10
5,5,0.1,rsq,standard,0.5719101470249999,10,0.032186942003894985,Model10
7,5,0.1,mae,standard,0.3735137555615463,10,0.008170152553258613,Model11
7,5,0.1,rmse,standard,0.5206387868562494,10,0.017326980481711742,Model11
7,5,0.1,rsq,standard,0.5807562095170952,10,0.02925130601167515,Model11
10,5,0.1,mae,standard,0.3909548579269045,10,0.010877576006080834,Model12
10,5,0.1,rmse,standard,0.5394841512540733,10,0.019838543827528095,Model12
10,5,0.1,rsq,standard,0.555394221833922,10,0.033209976858168545,Model12
