ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AGO,2021.2,10.01,3.29,0.54,0,NA
AGO,2020.4,7.2,2.37,NA,NA,1.29
AGO,2020.3,5.38,1.85,0.26,0,1.23
AGO,2020.2,6.59,2.31,0.31,0,1.28
AGO,2020.1,8.59,2.88,0.36,0,1.19
AGO,2019.4,11.77,4.97,0.67,0,1.16
AGO,2019.3,12.46,5.04,0.62,0,1.01
AGO,2019.2,9.6,4.53,0.6,0,1.02
AGO,2019.1,12.17,5.15,0.65,58.42,1.03
AGO,2018.4,7.87,4.12,0.58,8.82,1.08
AGO,2018.3,9.44,4.33,0.65,10.5,1.09
AGO,2018.2,7.51,2.84,0.56,5.78,1.13
AGO,2018.1,6.73,2.74,0.57,11.51,1.07
AGO,2017.4,5.4,2.26,0.54,8.99,1.11
AGO,2017.3,5.09,2.31,0.61,10.48,1.13
AGO,2017.2,4.42,2.7,0.69,39.82,1.17
AGO,2017.1,3.98,2.32,0.64,72.63,1.21
AGO,2016.4,5.29,2.8,0.69,0,1.18
AGO,2016.3,3.14,1.81,0.51,0,1.21
AGO,2016.2,4.29,1.87,0.5,0,1.26
AGO,2016.1,3.67,1.64,0.51,0,1.36
AGO,2015.4,3.36,1.64,0.55,0,1.4
AGO,2015.3,3.06,1.53,0.56,22.35,1.58
AGO,2015.2,2.51,1.41,0.55,7.78,1.67
AGO,2015.1,3.14,1.86,0.63,8.12,1.54
AGO,2014.4,3.58,2.03,0.64,6.99,1.59
AGO,2014.3,3.86,2.06,0.61,7.73,1.87
AGO,2014.2,4.25,2.14,0.72,11.47,1.99
AGO,2014.1,4.15,2.1,0.78,11.6,1.9
AGO,2013.4,4.69,2.39,0.74,15.92,2.18
AGO,2013.3,5.67,2.57,0.62,15.25,2.38
AGO,2013.2,12.54,4.3,0.78,0,2.7
AGO,2013.1,7.5,2.96,0.73,0,2.66
AGO,2012.4,26.09,2.47,0.48,0,2.45
AGO,2012.3,0,2.82,0.46,0,2.55
AGO,2012.2,3.95,1.23,0.49,11.1,2.83
AGO,2012.1,19.63,2.21,0.61,2.96,3.42
AGO,2011.4,2.74,1.13,0.43,3.03,2.81
AGO,2011.3,2.53,1.06,0.35,2.04,2.86
AGO,2011.2,29.5,4.26,0.63,2.5,3.87
AGO,2011.1,6.68,2.51,0.58,9.72,4.01
AGO,2010.4,5.1,2.11,0.72,21.44,4.32
AGO,2010.3,2.82,1.17,0.62,0,3.39
AGO,2010.2,2.86,0.91,0.52,0,3.55
AGO,2010.1,19.79,2.3,0.92,0,3.81
AGO,2009.4,118.64,2.54,0.93,8.23,3.77
AGO,2009.3,0,25.36,0.89,6,4.79
AGO,2009.2,0,0,0.58,3.03,1.76
AGO,2009.1,1.56,0.53,0.24,1.14,1.76
AGO,2008.4,19.11,1.55,0.43,1.9,1.37
AGO,2008.3,0,3.8,0.57,1.86,1.13
AGO,2008.2,0,12.95,0.58,1.78,1.02
AGO,2008.1,0,0,1.01,2.66,1.72
AGO,2007.4,0,0,1.01,3.71,1.26
AGO,2007.3,0,14.07,0.91,5.57,0.96
AGO,2007.2,10.91,5.11,0.93,6.44,0.75
AGO,2007.1,9.54,4.59,0.86,5.85,0.74
AGO,2006.4,9.7,4.58,0.86,5.95,0.78
AGO,2006.3,NA,NA,0.85,NA,0.62
AGO,2006.2,NA,NA,0.87,NA,0.63
AGO,2006.1,NA,NA,0.86,NA,0.6
AGO,2005.4,NA,NA,NA,NA,0.62
AGO,2005.3,NA,NA,NA,NA,0.69
AGO,2005.2,NA,NA,NA,NA,0.71
AGO,2005.1,NA,NA,NA,NA,0.76
AIZ,2021.2,21.13,0.9,1.42,7.53,NA
