avg_price,avg_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,num_per_year,pays_dividend,dividend_yield,BiasTerm
-0.0555666983127594,0.01286429911851883,-0.7419194579124451,0.22171281278133392,0.10454179346561432,0.002015964826568961,0.04198567941784859,0.07832770049571991,0.06112634018063545,0.0021824499126523733,-0.004854072816669941,2.2848199296277016e-4,0.33672234416007996
-0.053130943328142166,0.015119199641048908,-0.745571494102478,0.21377618610858917,0.1053154319524765,0.021700328215956688,0.040636900812387466,0.0790317952632904,0.06360567361116409,0.0027849741745740175,-0.004449843894690275,6.688848370686173e-4,0.33672234416007996
-0.06883656978607178,0.015890926122665405,-0.7454472780227661,0.20623323321342468,0.08436145633459091,-0.009701397269964218,0.024058569222688675,0.07238300889730453,0.06529591977596283,0.0011618288699537516,-0.00367749878205359,0.0011806376278400421,0.33672234416007996
-0.06472372263669968,0.010668661445379257,-0.7489833831787109,0.19075380265712738,0.09164909273386002,-0.021411271765828133,0.01770646497607231,0.05880087986588478,0.01881738193333149,0.001628294587135315,-0.0034410094376653433,9.682971867732704e-4,0.33672234416007996
-0.06618154793977737,0.013377051800489426,-0.748566746711731,0.20839262008666992,0.08537944406270981,-0.005075831897556782,0.028104938566684723,0.07484525442123413,0.06504072993993759,0.0014711683616042137,-0.0036384868435561657,0.0019190390594303608,0.33672234416007996
-0.172662153840065,0.017074991017580032,-0.10601761937141418,0.31346267461776733,0.04828624427318573,-0.168965145945549,0.07778819650411606,-0.027938637882471085,-0.03049146756529808,-0.0014513623900711536,-0.0017712028929963708,0.0014588547637686133,0.33672234416007996
-0.12946322560310364,0.01794895902276039,-0.10734301060438156,0.2708282172679901,0.0327046699821949,-0.0472618043422699,0.05331648141145706,-0.056430213153362274,-0.03838931396603584,-0.0025255263317376375,-0.001143137109465897,0.001155581441707909,0.33672234416007996
-0.1729717254638672,0.011162487789988518,-0.10748740285634995,0.26845791935920715,0.04014990106225014,-0.05044690519571304,0.0551612488925457,-0.0508527047932148,-0.021890126168727875,-0.002268956508487463,-0.001242330763489008,0.001126220216974616,0.33672234416007996
-0.08170584589242935,0.03118712082505226,-0.051961466670036316,0.17530791461467743,0.02024451084434986,0.02286410890519619,0.04456440731883049,-0.09865231812000275,0.019960585981607437,-0.0017150976927950978,-0.0017064606072381139,0.0024369254242628813,0.33672234416007996
-0.14000384509563446,-0.006890369113534689,-0.3937634527683258,0.18753202259540558,-0.010217690840363503,-0.02993936277925968,-7.876154268160462e-4,-0.060476139187812805,0.04393472522497177,-0.001409177086316049,5.416614003479481e-4,-4.02262230636552e-4,0.33672234416007996
-0.15775591135025024,-0.004278069827705622,-0.4307185113430023,0.17670194804668427,-0.005032083950936794,-0.025693055242300034,0.003949600737541914,-0.1162913516163826,0.03418538719415665,-0.0014719682512804866,8.714810246601701e-4,-2.4724783725105226e-4,0.33672234416007996
-0.17453281581401825,0.01275310106575489,-0.046053603291511536,0.17773017287254333,0.01628584787249565,-0.01853976957499981,-0.005539066158235073,-0.12950269877910614,0.018490081652998924,-0.0020807308610528708,-0.0011254900600761175,-0.0014769601402804255,0.33672234416007996
-0.14828263223171234,0.020242488011717796,-0.05182478949427605,0.1700395792722702,0.01141961570829153,0.031847674399614334,0.023795589804649353,-0.08404317498207092,0.01754247397184372,-0.0019915313459932804,2.471452462486923e-4,0.0018538201693445444,0.33672234416007996
-0.07319270074367523,0.03970126435160637,-0.05527354031801224,0.19912798702716827,0.03862108290195465,-0.06565950810909271,0.11791101098060608,-0.05161844938993454,0.0605597160756588,-0.002063531195744872,-0.0017028598813340068,0.002164773875847459,0.33672234416007996
-0.1266912966966629,0.011571505106985569,-0.06027969717979431,0.24017858505249023,0.027503864839673042,-0.19186602532863617,0.08086170256137848,-0.039439208805561066,0.027934368699789047,-0.0017607549671083689,-0.00439057732000947,0.001977078150957823,0.33672234416007996
-0.1802009493112564,0.02704067900776863,-0.05143718793988228,0.21115700900554657,0.038947250694036484,-0.11719147861003876,0.10984667390584946,-0.02458813041448593,0.010388596914708614,-0.0017486519645899534,-0.0029740685131400824,0.0027869022451341152,0.33672234416007996
-0.16215485334396362,0.01603624038398266,-0.047707222402095795,0.23422260582447052,0.030067553743720055,-0.1983158439397812,0.06407297402620316,-0.04608731344342232,-7.052613073028624e-4,-0.0016744688618928194,-0.0019465906079858541,0.0017883210675790906,0.33672234416007996
-0.07044363766908646,7.845344371162355e-4,-0.6478508710861206,0.30769744515419006,0.010918006300926208,0.03511664643883705,0.009080425836145878,-0.03521549701690674,0.02714714966714382,-0.0017949610482901335,-0.0022105437237769365,0.0013596448116004467,0.33672234416007996
-0.1286582201719284,-0.004542873706668615,-0.5186032652854919,0.28630751371383667,0.015723947435617447,-0.12052861601114273,0.001031434047035873,-0.05850249528884888,0.0028059028554707766,-0.002040859078988433,-0.0022708664182573557,0.0013809030642732978,0.33672234416007996
-0.07917813211679459,0.005399602465331554,-0.7207733988761902,0.31133323907852173,0.0036281051579862833,0.019994104281067848,-0.01886034943163395,-0.02783309482038021,0.04515616595745087,-0.0022714929655194283,-0.00214750855229795,0.0014571513747796416,0.33672234416007996
-0.11026784777641296,-0.012293269857764244,-0.4573391377925873,0.19808149337768555,-0.005976949352771044,-0.04164601489901543,-0.03003895841538906,-0.09109106659889221,-0.015085634775459766,-0.0026532234624028206,-0.0038876121398061514,0.0014713421696797013,0.33672234416007996
-0.13781645894050598,0.009134282357990742,-0.03704807162284851,0.19915394484996796,0.013995354995131493,0.017111942172050476,-0.01702066883444786,-0.12401083111763,-0.08049290627241135,-0.0022436492145061493,-0.0010276315733790398,-9.726883145049214e-4,0.33672234416007996
-0.1444884091615677,0.005780417006462812,-0.03487391024827957,0.23387646675109863,0.028354337438941002,0.02031303569674492,0.02796177566051483,-0.12766660749912262,-0.08827728033065796,-0.0018488357309252024,-0.0010731571819633245,-0.0012038849527016282,0.33672234416007996
-0.14941120147705078,0.008841324597597122,-0.023224255070090294,0.22888213396072388,0.029272906482219696,0.020678913220763206,0.03944708779454231,-0.11738785356283188,-0.07176079601049423,-0.0017517824890092015,-0.0011256530415266752,-0.001235703588463366,0.33672234416007996
-0.15298345685005188,0.01282477006316185,-0.056172844022512436,0.1855248361825943,0.0337899774312973,-0.003777735633775592,0.1129385456442833,-0.09183000773191452,0.009619932621717453,-0.0011591101065278053,-0.002231019549071789,0.0025231402833014727,0.33672234416007996
-0.13099722564220428,0.0033061248250305653,-0.8494504690170288,0.17864862084388733,-0.03764733672142029,0.007366279140114784,-0.004812425468116999,-0.007953651249408722,0.020798619836568832,-0.0015438961563631892,-8.205105550587177e-4,8.215159177780151e-4,0.33672234416007996
-0.08556072413921356,0.008650773204863071,-0.7669004201889038,0.1957729458808899,0.10230656713247299,0.04695884510874748,0.026547983288764954,0.05832129716873169,0.06633606553077698,-0.001028317492455244,0.0010524443350732327,0.002336005214601755,0.33672234416007996
-0.07288221269845963,0.00819647777825594,-0.768157958984375,0.19369365274906158,0.05298639088869095,0.050443168729543686,0.008193396031856537,0.08251971006393433,0.07892745733261108,-0.001767961890436709,0.0013650470646098256,0.0017536907689645886,0.33672234416007996
-0.07591641694307327,0.009438627399504185,-0.7637584805488586,0.19148436188697815,0.05552167817950249,0.05300024896860123,0.007987658493220806,0.08008396625518799,0.0759044960141182,-0.0017811887664720416,0.0015562271000817418,0.0018024600576609373,0.33672234416007996
-0.07814085483551025,0.009881238453090191,-0.7520180940628052,0.1827113777399063,0.052731048315763474,-0.019472338259220123,0.013412345200777054,0.07898072898387909,0.023381274193525314,-0.0018608536338433623,9.122318260779139e-6,0.0010540641378611326,0.33672234416007996
-0.07747028768062592,-0.009613647125661373,-0.4721117317676544,0.1425250917673111,-0.01806943491101265,-0.002908001421019435,-0.012066497467458248,-0.07792589068412781,-0.03512808308005333,-0.0034565648529678583,9.833854855969548e-4,2.5396610726602376e-4,0.33672234416007996
-0.08698058873414993,0.005423928610980511,-0.3846724033355713,0.19153699278831482,0.020343422889709473,0.02805785834789276,-0.014572142623364925,-0.06045433506369591,-0.041006214916706085,-0.0019163355464115739,1.3477868924383074e-4,0.0013487116666510701,0.33672234416007996
-0.11916020512580872,-0.004835036117583513,-0.49298033118247986,0.17169488966464996,-0.007762573659420013,0.01620561257004738,-0.013639405369758606,-0.08029680699110031,-0.007384084165096283,-0.0019853028934448957,-3.463862813077867e-4,0.00205426337197423,0.33672234416007996
