mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,2.488000000012107,675,643,223.00000000000003,206,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.03556683835865815,0.24110710502633825,0.22666229651480396,0.613331148257402,0.440890028968362,0.968609865470852,0.1796116504854369,0.561038961038961,0.5897435897435898,0.488677874483627,0.8878923766816144,0.32038834951456313,0.5857988165680473,0.6153846153846154,0.5685527615632601,0.1210762331838565,0.9514563106796117,0.7297297297297297,0.5198135198135199,0.591606428022806,0.05829596412556054,0.9902912621359223,0.8666666666666667,0.5058275058275058
2,2.4479999999748543,675,643,223.00000000000003,206,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.038511350768078545,0.24037098054308093,0.2618114279471211,0.6309057139735605,0.430144330777139,0.9775784753363229,0.18446601941747573,0.56476683937823835,0.5967365967365967,0.514107249101127,0.6098654708520179,0.6262135922330098,0.6384976525821596,0.6177156177156177,0.5638662727091488,0.14349775784753363,0.9514563106796117,0.7619047619047619,0.5314685314685315,0.5927038401876891,0.053811659192825115,0.9854368932038835,0.8,0.5011655011655012
3,3.3859999999403954,675,643,223.00000000000003,206,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04082390255478208,0.2397928454387605,0.28144870534251054,0.6407243526712553,0.478375446201308,0.9372197309417041,0.25728155339805825,0.5773480662983426,0.6107226107226107,0.501829161394005,0.7847533632286996,0.44660194174757284,0.6055363321799307,0.6223776223776224,0.5733149427910265,0.12556053811659193,0.9514563106796117,0.7368421052631579,0.5221445221445221,0.6099770043455754,0.03587443946188341,0.9805825242718447,0.6666666666666666,0.48951048951048953
4,6.412999999942258,675,643,223.00000000000003,206,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.041261026349706076,0.239683565027298,0.2859849229760736,0.6429924614880368,0.45063253235634,0.9551569506726457,0.23300970873786409,0.5741239892183289,0.6083916083916084,0.497530641097474,0.8789237668161435,0.3640776699029126,0.599388379204893,0.6317016317016317,0.5727455794849039,0.13004484304932734,0.9514563106796117,0.7435897435897436,0.5244755244755245,0.604715315376472,0.04932735426008968,0.9805825242718447,0.7333333333333333,0.4965034965034965
5,6.4420000000391155,675,643,223.00000000000003,206,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.040671803778663085,0.23983086994584576,0.28281219272369706,0.6414060963618485,0.454651678711552,0.9551569506726457,0.24271844660194175,0.5772357723577236,0.6130536130536131,0.508336479850443,0.7040358744394619,0.558252427184466,0.6330645161290323,0.634032634032634,0.5649126584694795,0.13901345291479822,0.9514563106796117,0.7560975609756098,0.5291375291375291,0.5988626757410697,0.053811659192825115,0.9805825242718447,0.75,0.4988344988344988
6,7.481000000028871,675,643,223.00000000000003,206,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04058646622147888,0.2398522042302535,0.27680323391237827,0.6384016169561891,0.457710017270434,0.9551569506726457,0.23786407766990292,0.5756756756756757,0.6107226107226107,0.49523080984259,0.8789237668161435,0.36893203883495146,0.6012269938650306,0.634032634032634,0.5664213085530363,0.14798206278026907,0.9514563106796117,0.7674418604651163,0.5337995337995338,0.5977425108314909,0.07623318385650224,0.9805825242718447,0.8095238095238095,0.5104895104895105
7,10.510000000009313,675,643,223.00000000000003,206,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04050883717415721,0.23987161139667013,0.2730427182344588,0.6365213591172294,0.456892912438891,0.9551569506726457,0.23300970873786409,0.5741239892183289,0.6083916083916084,0.493005394056554,0.8923766816143498,0.35436893203883496,0.5993975903614458,0.634032634032634,0.5691542028244674,0.14349775784753363,0.9514563106796117,0.7619047619047619,0.5314685314685315,0.5987827939697491,0.06726457399103139,0.9805825242718447,0.7894736842105263,0.5058275058275058
8,14.555999999982305,675,643,223.00000000000003,206,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.040606236954617736,0.23984726157126898,0.27923522342401386,0.6396176117120069,0.444304310515069,0.9730941704035875,0.1941747572815534,0.566579634464752,0.5990675990675991,0.501003068210995,0.8026905829596412,0.4563106796116505,0.6151202749140894,0.6363636363636364,0.5733336381029418,0.13452914798206278,0.9514563106796117,0.75,0.5268065268065268,0.5973453525490015,0.07174887892376682,0.9805825242718447,0.8,0.5081585081585082
9,1.3869999999878928,675,643,223.00000000000003,206,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.09882544801478343,0.2252925303634115,0.3975986015514039,0.698799300775702,0.438582786654587,0.9596412556053812,0.32038834951456313,0.6045197740112994,0.6526806526806527,0.502544388826335,0.7085201793721974,0.6504854368932039,0.6869565217391305,0.6806526806526807,0.5980417280451381,0.23318385650224216,0.9514563106796117,0.8387096774193549,0.578088578088578,0.642617791183298,0.11659192825112108,0.9805825242718447,0.8666666666666667,0.5314685314685315
10,2.3510000000242144,675,643,223.00000000000003,206,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1027299840278808,0.2243164011591991,0.43256200152955326,0.7162810007647766,0.442020151725463,0.9506726457399103,0.33980582524271846,0.6091954022988506,0.6573426573426573,0.528462376408879,0.6233183856502242,0.7718446601941747,0.7473118279569892,0.6946386946386947,0.5880652561117254,0.24663677130044842,0.9514563106796117,0.8461538461538461,0.585081585081585,0.6416990863230875,0.11210762331838565,0.9805825242718447,0.8620689655172413,0.5291375291375291
