mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,2.727000000013504,221,381,69,117,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.14718432851678576,0.2132005870279866,0.5726575844686079,0.786328792234304,0.361584053720445,0.8405797101449275,0.7692307692307693,0.6823529411764706,0.7956989247311828,0.397596567326643,0.7246376811594203,0.8461538461538461,0.7352941176470589,0.8010752688172043,0.5175811487203767,0.43478260869565216,0.9572649572649573,0.8571428571428571,0.7634408602150538,0.5520807438830437,0.391304347826087,0.9829059829059829,0.9310344827586207,0.7634408602150538
2,4.532000000006519,221,381,69,117,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.14938037982971464,0.21265158277687368,0.5890235942729383,0.7945117971364691,0.3775783824678,0.8115942028985508,0.7948717948717948,0.7,0.8010752688172043,0.387367867400142,0.782608695652174,0.811965811965812,0.7105263157894737,0.8010752688172043,0.5095535397003413,0.43478260869565216,0.9572649572649573,0.8571428571428571,0.7634408602150538,0.5481562699560442,0.37681159420289856,0.9829059829059829,0.9285714285714286,0.7580645161290323
3,5.502000000036787,221,381,69,117,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.15601460253165333,0.21099305301267765,0.5902734380424668,0.7951367190212334,0.380614858354008,0.8115942028985508,0.7777777777777778,0.6829268292682927,0.7903225806451613,0.417796758073895,0.7101449275362319,0.8632478632478633,0.7538461538461538,0.8064516129032258,0.5280845021473696,0.42028985507246375,0.9572649572649573,0.8529411764705882,0.7580645161290323,0.5429313416278835,0.37681159420289856,0.9829059829059829,0.9285714285714286,0.7580645161290323
4,6.787000000011176,221,381,69,117,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.15996696901752117,0.2100049768279715,0.5951825466261162,0.7975912733130581,0.37230166764664,0.8260869565217391,0.7521367521367521,0.6627906976744186,0.7795698924731183,0.423798096619013,0.6956521739130435,0.8547008547008547,0.7384615384615385,0.7956989247311828,0.5295706022851291,0.42028985507246375,0.9572649572649573,0.8529411764705882,0.7580645161290323,0.5483592071305289,0.37681159420289856,0.9829059829059829,0.9285714285714286,0.7580645161290323
5,10.62599999998929,221,381,69,117,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.16032225900602204,0.20991615571850267,0.5940090821980586,0.7970045410990293,0.381451761905772,0.8115942028985508,0.7777777777777778,0.6829268292682927,0.7903225806451613,0.435589113963959,0.6086956521739131,0.8974358974358975,0.7777777777777778,0.7903225806451613,0.5066094436477185,0.43478260869565216,0.9572649572649573,0.8571428571428571,0.7634408602150538,0.5556607354753313,0.34782608695652173,0.9829059829059829,0.9230769230769231,0.7473118279569892
6,7.4170000000158325,221,381,69,117,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1620583193600582,0.20948214741052587,0.5988348678637392,0.7994174339318696,0.373792443438391,0.8115942028985508,0.7777777777777778,0.6829268292682927,0.7903225806451613,0.395562241907825,0.7536231884057971,0.811965811965812,0.7027027027027027,0.7903225806451613,0.5087015904722221,0.43478260869565216,0.9572649572649573,0.8571428571428571,0.7634408602150538,0.5586432246984656,0.3333333333333333,0.9829059829059829,0.92,0.7419354838709677
7,7.540000000037253,221,381,69,117,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.16040090338609125,0.20989649493064677,0.5942937688344514,0.7971468844172257,0.371291625500821,0.8115942028985508,0.7777777777777778,0.6829268292682927,0.7903225806451613,0.388790929127568,0.782608695652174,0.8034188034188035,0.7012987012987013,0.7956989247311828,0.5111366319522455,0.42028985507246375,0.9572649572649573,0.8529411764705882,0.7580645161290323,0.5484925938198185,0.34782608695652173,0.9829059829059829,0.9230769230769231,0.7473118279569892
8,9.973999999987427,221,381,69,117,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.16015350663868533,0.2099583431512406,0.5947589884597757,0.7973794942298879,0.371019622722649,0.8115942028985508,0.7777777777777778,0.6829268292682927,0.7903225806451613,0.390786514365481,0.782608695652174,0.8034188034188035,0.7012987012987013,0.7956989247311828,0.5077253382307682,0.42028985507246375,0.9572649572649573,0.8529411764705882,0.7580645161290323,0.5472197999434603,0.34782608695652173,0.9829059829059829,0.9230769230769231,0.7473118279569892
9,1.8589999999967404,221,381,69,117,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.33732187866415586,0.16566694211151836,0.757127581274563,0.8785637906372815,0.327501383323179,0.8695652173913043,0.8205128205128205,0.7407407407407407,0.8387096774193549,0.443091964355833,0.7681159420289855,0.8888888888888888,0.803030303030303,0.8440860215053764,0.5794596455868222,0.4492753623188406,0.9572649572649573,0.8611111111111112,0.7688172043010753,0.6386382936353363,0.36231884057971014,0.9829059829059829,0.9259259259259259,0.7526881720430108
10,2.717000000004191,221,381,69,117,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3390479274114546,0.1652354366661236,0.7622588843061284,0.8811294421530642,0.316284778457919,0.8695652173913043,0.7948717948717948,0.7142857142857143,0.8225806451612904,0.427149374267516,0.7391304347826086,0.8888888888888888,0.796875,0.8333333333333334,0.5498936300272557,0.5217391304347826,0.9572649572649573,0.8780487804878049,0.7956989247311828,0.6028637598689485,0.4057971014492754,0.9829059829059829,0.9333333333333333,0.7688172043010753
