mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.4233317414046314,10,0.01318439446990272,Model01
3,1,rmse,standard,0.5544963345995304,10,0.0194921393357982,Model01
3,1,rsq,standard,0.7295846714842341,10,0.029283132224716246,Model01
5,1,mae,standard,0.402348001915822,10,0.01688095147279863,Model02
5,1,rmse,standard,0.5298818981785006,10,0.0258063954831563,Model02
5,1,rsq,standard,0.7359533099735044,10,0.03559677397189978,Model02
7,1,mae,standard,0.3910904385682731,10,0.01779013768428909,Model03
7,1,rmse,standard,0.5145105141382659,10,0.026999964106350065,Model03
7,1,rsq,standard,0.7420854746130441,10,0.033538446058708524,Model03
10,1,mae,standard,0.38246977161584195,10,0.02027148800826855,Model04
10,1,rmse,standard,0.5030018493468493,10,0.03129173733893932,Model04
10,1,rsq,standard,0.7489492075993133,10,0.03656670049343043,Model04
3,3,mae,standard,0.4261307765989982,10,0.014876381339181236,Model05
3,3,rmse,standard,0.5568413713202601,10,0.02220117254103981,Model05
3,3,rsq,standard,0.7191326629592003,10,0.03454605298288078,Model05
5,3,mae,standard,0.402895070099773,10,0.01695955639509851,Model06
5,3,rmse,standard,0.5277929692000602,10,0.028089641920914437,Model06
5,3,rsq,standard,0.7370907431245165,10,0.03633958064249238,Model06
7,3,mae,standard,0.39311158273826113,10,0.018449933754760707,Model07
7,3,rmse,standard,0.5188350024587894,10,0.028882794059599554,Model07
7,3,rsq,standard,0.738287940403387,10,0.03624613554025122,Model07
10,3,mae,standard,0.38218476555011405,10,0.019761652471997824,Model08
10,3,rmse,standard,0.5012227784600163,10,0.030276595906231215,Model08
10,3,rsq,standard,0.752826974624913,10,0.03575241900876117,Model08
3,5,mae,standard,0.4372622747874327,10,0.01499483500023692,Model09
3,5,rmse,standard,0.5672522010159881,10,0.022255557827455252,Model09
3,5,rsq,standard,0.7107798893599759,10,0.035656661025904084,Model09
5,5,mae,standard,0.4037440817041882,10,0.015211407891194156,Model10
5,5,rmse,standard,0.532074531749661,10,0.02398515436311369,Model10
5,5,rsq,standard,0.7356107595104668,10,0.03391410386229709,Model10
7,5,mae,standard,0.39924763504452815,10,0.017430654675912975,Model11
7,5,rmse,standard,0.5229403262716663,10,0.027152977338800347,Model11
7,5,rsq,standard,0.73649675679717,10,0.035744379335342705,Model11
10,5,mae,standard,0.38879784790209926,10,0.021259902576218105,Model12
10,5,rmse,standard,0.5093307334558922,10,0.03211912151027358,Model12
10,5,rsq,standard,0.7398273864342668,10,0.03931530463973992,Model12
3,7,mae,standard,0.4397197811170095,10,0.01395317248176847,Model13
3,7,rmse,standard,0.5699470581300581,10,0.02130866545357918,Model13
3,7,rsq,standard,0.705387472736898,10,0.035829517200260376,Model13
5,7,mae,standard,0.41616524689441925,10,0.016689194386913964,Model14
5,7,rmse,standard,0.5422209749643687,10,0.02507986994016195,Model14
5,7,rsq,standard,0.7215143902198451,10,0.03766180256730127,Model14
7,7,mae,standard,0.39803719752290484,10,0.017445380367510005,Model15
7,7,rmse,standard,0.5225342906315084,10,0.027240907209254803,Model15
7,7,rsq,standard,0.7352791343950279,10,0.03640062031546712,Model15
10,7,mae,standard,0.3901379989899294,10,0.019661092642136075,Model16
10,7,rmse,standard,0.5138158390216047,10,0.030006519382421278,Model16
10,7,rsq,standard,0.7383271285317773,10,0.03501639915608929,Model16
