avg_pct_change,sd_pct_change,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,pays_dividend,dividend_yield,response
8.675059277421341e-4,0.010030899747242993,236219.04761904763,3.2,0.44,1.7,6.7,1.56,0,0,0.769281688651908
-8.671876197457912e-4,0.008702574389597175,234206.55737704918,3.73,0.48,1.78,6.05,1.48,0,0,0.7904248737325408
0.0012916519503663006,0.01581901418773139,160165.07936507938,4.09,0.52,1.86,5.25,1.44,0,0,0.41008553020061905
-0.008222388004178698,0.0252972408879822,209787.3015873016,3.31,0.41,1.45,3.03,1.35,0,0,0.5830907735094198
0.00119561784249417,0.018101138694533385,159203.125,3.93,0.46,1.49,3.6,1.21,0,0,0.5313442581525281
-0.002587918897042754,0.0224451712917721,169085.24590163934,4.19,0.44,1.45,3.7,1.32,0,0,0.6002447183407904
0.006142393061061894,0.018894969854841823,247618.75,7.07,0.7,2.29,5.48,2.29,0,0,0.5029975751424408
-0.006122649643761282,0.035731665980377664,265934.375,4.39,0.39,1.33,5.22,2.25,0,0,0.6044505083101953
-0.00843259222758731,0.0528248938296171,312353.125,4.58,0.32,1.29,4.29,2.55,0,0,1.0531747065562365
-0.0015850727972976887,0.032053456040130705,196150.81967213115,3.74,0.35,1.28,9.24,2.39,0,0,1.0558813892603403
-0.0024380387750061383,0.026856126596307525,232390.47619047618,4.19,0.38,1.45,0,2.34,0,0,0.9943127156265877
0.0012070953834923909,0.015198094637441853,211593.75,4.63,0.43,1.68,285.76,2.34,0,0,1.043998594922416
2.8722452205880465e-4,0.012479205920242278,163246.875,5.05,0.53,2.05,0,2.28,0,0,0.8596040933201434
-0.004851134147139686,0.019816266604381936,229649.18032786885,4.97,0.5,1.85,0,2.23,0,0,0.640101596429007
1.1455742038186424e-4,0.02110273251636536,233936.50793650793,4.14,0.51,1.81,14.41,1.95,0,0,0.3589965125806026
0.0024861332125409794,0.015357155468259014,201965.625,4.56,0.63,2.22,7.25,1.8,0,0,0.022155222211218722
-0.001049673362564016,0.009117102668194245,182496.875,4.34,0.66,2.34,4.61,2.29,0,0,-0.35551401906628133
-2.7960605118095347e-4,0.017745883887360814,232522.5806451613,5.11,0.81,2.63,5.16,2.07,0,0,-0.8437216045133752
-0.0020475973255690808,0.01764201946331973,257819.04761904763,4.77,0.75,2.32,4.83,1.93,0,0,-0.7044079897348944
-0.0021668276892691397,0.021497471011611407,185540.625,3.74,0.62,1.82,3.84,1.77,0,0,-0.44498896516582087
0.0021439963606514996,0.01674382003040838,117923.80952380953,4.31,0.7,2.06,5.08,1.78,0,0,-0.28318114452365367
-0.0038523668477373455,0.01513372866121053,227587.09677419355,3.68,0.56,1.61,5.04,1.72,0,0,-0.3275192957008038
0.00034125610684380107,0.018812602786851533,281704.7619047619,3.59,0.51,1.45,6.49,1.74,0,0,-0.1684326442801171
6.155266056129952e-4,0.016043642945672152,173263.49206349207,4.7,0.55,1.59,7.85,1.76,0,0,-0.3264971007847544
0.0017210027274927964,0.018263465770411293,225645.16129032258,4.68,0.52,1.5,8.04,1.77,0,0,-0.28920112760482436
4.3455632416100105e-4,0.010498345570377867,174000,4.89,0.55,1.6,4.7,1.71,0,0,-0.35283642285799816
0.001525115524930342,0.014651854423861634,162406.25,5.41,0.62,1.72,4.1,1.61,0,0,-0.4895106456631648
8.034316776560597e-5,0.013269125328978415,105656.25,5.28,0.65,1.79,4.18,1.59,0,0,-0.47748685558963516
-9.142393127734767e-5,0.010636147675898346,119950,5.58,0.68,1.76,3.97,1.49,0,0,-0.48113580933178496
-3.913737166265714e-5,0.011192540939002077,143377.04918032786,5.99,0.76,1.87,5.22,1.4,0,0,-0.5482374845733995
-0.001021811663700354,0.010713020677476788,169604.7619047619,6.09,0.83,1.96,4.78,1.24,0,0,-0.6805460390488242
-0.002851042847971856,0.014558059983075562,169576.5625,5.19,0.76,1.75,4.12,1.19,0,0,-0.8154508334179337
3.713030074706314e-4,0.025910985811009635,238154.6875,5.01,0.77,1.75,4.1,1.25,0,0,-0.9939389378184817
-0.002134350003709989,0.022495667554853344,254862.29508196723,4.11,0.6,1.35,2.96,1.25,0,0,-1.1930081502626892
