mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.33984892541074957,10,0.010008435919917591,Model01
3,1,rmse,standard,0.47489119878077923,10,0.014936365119148714,Model01
3,1,rsq,standard,0.646456623027234,10,0.02019141307065853,Model01
5,1,mae,standard,0.3308693029154255,10,0.009516602787582467,Model02
5,1,rmse,standard,0.4645445832115023,10,0.014744570622832414,Model02
5,1,rsq,standard,0.6564295175074472,10,0.020287110684491242,Model02
7,1,mae,standard,0.32499725452618544,10,0.009251355681974008,Model03
7,1,rmse,standard,0.4591640472771923,10,0.014882806646147587,Model03
7,1,rsq,standard,0.6624545007768688,10,0.0189695983463227,Model03
10,1,mae,standard,0.3260695594435997,10,0.008590996905390131,Model04
10,1,rmse,standard,0.46138718621881225,10,0.014818951170495498,Model04
10,1,rsq,standard,0.6532551245367482,10,0.02013470196628423,Model04
3,3,mae,standard,0.34082216581723584,10,0.010378718041727688,Model05
3,3,rmse,standard,0.4750153426966243,10,0.015127989711791594,Model05
3,3,rsq,standard,0.6486694848800707,10,0.021430265404728418,Model05
5,3,mae,standard,0.33038505837431786,10,0.008921141492017174,Model06
5,3,rmse,standard,0.4631428564460166,10,0.014995484399121692,Model06
5,3,rsq,standard,0.6599912001335637,10,0.019536282683359323,Model06
7,3,mae,standard,0.32623536534784353,10,0.009035974009071234,Model07
7,3,rmse,standard,0.460103966582361,10,0.01475635197094343,Model07
7,3,rsq,standard,0.6591507506425128,10,0.0201125788939473,Model07
10,3,mae,standard,0.32575161436305095,10,0.008959173301254767,Model08
10,3,rmse,standard,0.4623935253977096,10,0.01512753880647933,Model08
10,3,rsq,standard,0.6522349774033283,10,0.020635753543412717,Model08
3,5,mae,standard,0.3423948770626866,10,0.010173939235367215,Model09
3,5,rmse,standard,0.47525962729340243,10,0.015230434724613348,Model09
3,5,rsq,standard,0.6485625461964899,10,0.019549369642853,Model09
5,5,mae,standard,0.3349014163517136,10,0.009716469149730154,Model10
5,5,rmse,standard,0.4683628756803009,10,0.015173337309204416,Model10
5,5,rsq,standard,0.6505695656129178,10,0.02145919669785989,Model10
7,5,mae,standard,0.32920865935311794,10,0.009198635460713346,Model11
7,5,rmse,standard,0.4636495612998071,10,0.014377739713908124,Model11
7,5,rsq,standard,0.654699443294922,10,0.018835073946926666,Model11
10,5,mae,standard,0.3268886785750076,10,0.008331809670943557,Model12
10,5,rmse,standard,0.4616298894654374,10,0.014801041341487214,Model12
10,5,rsq,standard,0.6529524757457674,10,0.019523508642959594,Model12
3,7,mae,standard,0.34472991401977116,10,0.009355078829170709,Model13
3,7,rmse,standard,0.478254558115907,10,0.014793669479131629,Model13
3,7,rsq,standard,0.6444798919101491,10,0.021111897207025866,Model13
5,7,mae,standard,0.33430329873455716,10,0.010075622118642038,Model14
5,7,rmse,standard,0.46747158072314726,10,0.015749311188140106,Model14
5,7,rsq,standard,0.6517509663515956,10,0.02252795969351875,Model14
7,7,mae,standard,0.331118376453151,10,0.00937681548582214,Model15
7,7,rmse,standard,0.46508955903008686,10,0.01501133749606578,Model15
7,7,rsq,standard,0.6523029597384463,10,0.0221002300059394,Model15
10,7,mae,standard,0.3297835163820414,10,0.008890355681344967,Model16
10,7,rmse,standard,0.4659098432961262,10,0.015298241324021359,Model16
10,7,rsq,standard,0.6475064797073745,10,0.02076713911982856,Model16
