mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.1753992604802878,10,0.005750979616231636,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.24868891821472197,10,0.009925880200730246,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.45638178305006966,10,0.03365850154398977,Preprocessor1_Model01
5,1,0.1,mae,standard,0.1753059018990269,10,0.005735535680959171,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.24831358577997456,10,0.009825633823057489,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.45731737221668656,10,0.0335119427916087,Preprocessor1_Model02
7,1,0.1,mae,standard,0.17529621860385733,10,0.005756054836982662,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.24838017543584606,10,0.009895320900758373,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.4572629024499649,10,0.03322192858986163,Preprocessor1_Model03
10,1,0.1,mae,standard,0.1753164378214885,10,0.005729934311343022,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.24854610372148253,10,0.009895387629933625,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.45673677499422155,10,0.03326102413524861,Preprocessor1_Model04
3,3,0.1,mae,standard,0.11749155392963624,10,0.004656840679181391,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.20287006191188617,10,0.009935225937365582,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.6258180328159293,10,0.0324055166339235,Preprocessor1_Model05
5,3,0.1,mae,standard,0.1162943036723454,10,0.0038841088824375786,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.2026189720865727,10,0.00948301734990735,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.6295441742777975,10,0.02625098789177203,Preprocessor1_Model06
7,3,0.1,mae,standard,0.11522544896891951,10,0.004329482524222854,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.19965598793979966,10,0.009284168035324364,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.6381589281102688,10,0.03183761034871333,Preprocessor1_Model07
10,3,0.1,mae,standard,0.11462124486606586,10,0.004799021056819344,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.19876897238405697,10,0.009884169324673259,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.6407972862573014,10,0.03230677445631753,Preprocessor1_Model08
3,5,0.1,mae,standard,0.10159845437566595,10,0.004669633506550011,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.18403020832018688,10,0.00989017160476869,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.6941766058145212,10,0.026108870119575214,Preprocessor1_Model09
5,5,0.1,mae,standard,0.10026640673060305,10,0.004418131796321027,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.18106128000243177,10,0.01027249786391985,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.7021142876308887,10,0.02984298520506899,Preprocessor1_Model10
7,5,0.1,mae,standard,0.10133707004633294,10,0.003972788406356418,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.17967908428570756,10,0.008987653980844222,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.7069897640436281,10,0.025500675779990184,Preprocessor1_Model11
10,5,0.1,mae,standard,0.10322896370124199,10,0.0033054655879006124,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.18487732322606065,10,0.007068603849618405,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.6873809616439956,10,0.026601929947734478,Preprocessor1_Model12
3,7,0.1,mae,standard,0.10075200099461466,10,0.0033288073949012454,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.17999813709637857,10,0.008953741551805323,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.7087350997096438,10,0.02401952817551323,Preprocessor1_Model13
5,7,0.1,mae,standard,0.1001334169256883,10,0.004897268201409625,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.18181284580195883,10,0.010051187498823274,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.7022819034893177,10,0.027904500839153565,Preprocessor1_Model14
7,7,0.1,mae,standard,0.10158456368695575,10,0.004376549979450076,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.18368684112553496,10,0.009804594161188371,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.6931212394393881,10,0.03122987831297596,Preprocessor1_Model15
10,7,0.1,mae,standard,0.10265845902383117,10,0.004595652129233685,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.18736116515066967,10,0.010769837394266754,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.6745918017784781,10,0.03680920955993024,Preprocessor1_Model16
3,1,0.01,mae,standard,0.21255580775077113,10,0.0062141947294262955,Preprocessor1_Model17
3,1,0.01,rmse,standard,0.28345841477740386,10,0.011819939734186973,Preprocessor1_Model17
3,1,0.01,rsq,standard,0.32966005695026557,10,0.03068311332019426,Preprocessor1_Model17
5,1,0.01,mae,standard,0.2126436683467115,10,0.0060935784966196635,Preprocessor1_Model18
5,1,0.01,rmse,standard,0.28341262011927404,10,0.011794181629588408,Preprocessor1_Model18
5,1,0.01,rsq,standard,0.32589903364329004,10,0.03021208656172252,Preprocessor1_Model18
7,1,0.01,mae,standard,0.2126587450858544,10,0.006076198230630445,Preprocessor1_Model19
