mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.36094263611368665,10,0.011329050652116384,Preprocessor1_Model01
3,1,rmse,standard,0.5235615553532511,10,0.02055230956546313,Preprocessor1_Model01
3,1,rsq,standard,0.6280406375329348,10,0.02210739611548788,Preprocessor1_Model01
5,1,mae,standard,0.3480980826894425,10,0.010805948342355653,Preprocessor1_Model02
5,1,rmse,standard,0.5107201897499698,10,0.020877304573301617,Preprocessor1_Model02
5,1,rsq,standard,0.6381036646595587,10,0.020881253505770966,Preprocessor1_Model02
7,1,mae,standard,0.3442391544410188,10,0.0112987625472855,Preprocessor1_Model03
7,1,rmse,standard,0.5066679529314082,10,0.021813508895532675,Preprocessor1_Model03
7,1,rsq,standard,0.6405538936013404,10,0.02104630656868661,Preprocessor1_Model03
10,1,mae,standard,0.3435405645177619,10,0.010567343468579023,Preprocessor1_Model04
10,1,rmse,standard,0.5089206648236201,10,0.020622542269268813,Preprocessor1_Model04
10,1,rsq,standard,0.6326768046834496,10,0.020924107700529507,Preprocessor1_Model04
3,3,mae,standard,0.3617584933437531,10,0.011767454995979408,Preprocessor1_Model05
3,3,rmse,standard,0.5260495945186492,10,0.02056234865688104,Preprocessor1_Model05
3,3,rsq,standard,0.6249578463569053,10,0.02327020155557254,Preprocessor1_Model05
5,3,mae,standard,0.35037791660108975,10,0.011436050171294483,Preprocessor1_Model06
5,3,rmse,standard,0.5120020790156652,10,0.02041088615380053,Preprocessor1_Model06
5,3,rsq,standard,0.6386506881345658,10,0.019257204228981233,Preprocessor1_Model06
7,3,mae,standard,0.346518802192839,10,0.011093746360357128,Preprocessor1_Model07
7,3,rmse,standard,0.5074640496992314,10,0.021576581591852034,Preprocessor1_Model07
7,3,rsq,standard,0.6422202532624751,10,0.019435534066870968,Preprocessor1_Model07
10,3,mae,standard,0.3447856153926849,10,0.010108227828721384,Preprocessor1_Model08
10,3,rmse,standard,0.5079911243737777,10,0.021302874442639858,Preprocessor1_Model08
10,3,rsq,standard,0.6370398351737766,10,0.018496853784878097,Preprocessor1_Model08
3,5,mae,standard,0.36568887274194095,10,0.01191088708821251,Preprocessor1_Model09
3,5,rmse,standard,0.5298498954034675,10,0.020738493630754234,Preprocessor1_Model09
3,5,rsq,standard,0.6198531973394461,10,0.02320474846228097,Preprocessor1_Model09
5,5,mae,standard,0.35420829287408834,10,0.01137106436456373,Preprocessor1_Model10
5,5,rmse,standard,0.5169974139036393,10,0.020489702946342447,Preprocessor1_Model10
5,5,rsq,standard,0.6295656186050897,10,0.021574932312948266,Preprocessor1_Model10
7,5,mae,standard,0.3464434241857812,10,0.010354133779714303,Preprocessor1_Model11
7,5,rmse,standard,0.5114423052372629,10,0.018997894575557155,Preprocessor1_Model11
7,5,rsq,standard,0.6323276057712801,10,0.019292586393140413,Preprocessor1_Model11
10,5,mae,standard,0.3448571501348686,10,0.010466994062438967,Preprocessor1_Model12
10,5,rmse,standard,0.5119693927804954,10,0.020867866586487125,Preprocessor1_Model12
10,5,rsq,standard,0.6279003832243403,10,0.023400983387157247,Preprocessor1_Model12
3,7,mae,standard,0.3697489548824399,10,0.01184173242970051,Preprocessor1_Model13
3,7,rmse,standard,0.5325730507881643,10,0.021730535668199092,Preprocessor1_Model13
3,7,rsq,standard,0.6181096815976361,10,0.02087822997767751,Preprocessor1_Model13
5,7,mae,standard,0.35570330297694774,10,0.01127208398518627,Preprocessor1_Model14
5,7,rmse,standard,0.5163990397601603,10,0.021109610952185894,Preprocessor1_Model14
5,7,rsq,standard,0.6335523809554784,10,0.019353056178076318,Preprocessor1_Model14
7,7,mae,standard,0.3515149025039272,10,0.011270889686429215,Preprocessor1_Model15
7,7,rmse,standard,0.5140688916214985,10,0.021217803798190372,Preprocessor1_Model15
7,7,rsq,standard,0.6308461802752147,10,0.019819638519224653,Preprocessor1_Model15
10,7,mae,standard,0.35055361235160093,10,0.010838665968081035,Preprocessor1_Model16
10,7,rmse,standard,0.515058767945745,10,0.02138808715622357,Preprocessor1_Model16
10,7,rsq,standard,0.6262246573179702,10,0.01892567934562335,Preprocessor1_Model16
