mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.5028648419046674,10,0.010849644383326838,Model01
3,1,0.1,rmse,standard,0.6806208185952854,10,0.024637002855809168,Model01
3,1,0.1,rsq,standard,0.33975710619094407,10,0.04369155922668502,Model01
5,1,0.1,mae,standard,0.5018274629660796,10,0.010036737304200948,Model02
5,1,0.1,rmse,standard,0.6788454004827851,10,0.023657585738544804,Model02
5,1,0.1,rsq,standard,0.34286254986283027,10,0.04266689518022149,Model02
7,1,0.1,mae,standard,0.5019324868967421,10,0.010108495631276585,Model03
7,1,0.1,rmse,standard,0.6789334455468488,10,0.023568788848426732,Model03
7,1,0.1,rsq,standard,0.3425542385209027,10,0.042642517339426686,Model03
10,1,0.1,mae,standard,0.502226829314136,10,0.010083348620544351,Model04
10,1,0.1,rmse,standard,0.6797122601459216,10,0.023709510175194768,Model04
10,1,0.1,rsq,standard,0.3413980274244713,10,0.04264939755085907,Model04
3,3,0.1,mae,standard,0.39039421030885746,10,0.008406040534430111,Model05
3,3,0.1,rmse,standard,0.5447192526349119,10,0.019859747259556793,Model05
3,3,0.1,rsq,standard,0.5758988233024238,10,0.0330419259908368,Model05
5,3,0.1,mae,standard,0.37211417775815747,10,0.00935257283989955,Model06
5,3,0.1,rmse,standard,0.5261495437545701,10,0.021474504990287278,Model06
5,3,0.1,rsq,standard,0.6034795389514009,10,0.03290320996194001,Model06
7,3,0.1,mae,standard,0.37001019231188764,10,0.009417873435240386,Model07
7,3,0.1,rmse,standard,0.5271755399820539,10,0.023631790746934007,Model07
7,3,0.1,rsq,standard,0.6020562547603473,10,0.03593530342276424,Model07
10,3,0.1,mae,standard,0.3673696506969077,10,0.007793753268289393,Model08
10,3,0.1,rmse,standard,0.5246126443548905,10,0.020560291203700603,Model08
10,3,0.1,rsq,standard,0.6073512031549744,10,0.03204019313706103,Model08
3,5,0.1,mae,standard,0.3746673886132828,10,0.011151346599434286,Model09
3,5,0.1,rmse,standard,0.5332465836777285,10,0.026298812189549672,Model09
3,5,0.1,rsq,standard,0.5970777758871896,10,0.036849022284862976,Model09
5,5,0.1,mae,standard,0.35285995351315036,10,0.00831565050286043,Model10
5,5,0.1,rmse,standard,0.5044800770490616,10,0.020980874057992437,Model10
