mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,5.789000000000215,159,252,49,80,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5895146520146521,0.7947573260073261,0.328777398092032,0.6938775510204082,0.675,0.5666666666666667,0.6821705426356589,0.6068730254469352,0.1836734693877551,0.9875,0.9,0.6821705426356589
2,7.5099999999997635,159,252,49,80,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5940170940170939,0.797008547008547,0.356740946559482,0.6326530612244898,0.75,0.6078431372549019,0.7054263565891473,0.602423224871222,0.10204081632653061,0.9875,0.8333333333333334,0.6511627906976745
3,3.3919999999998254,159,252,49,80,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8385989010989012,0.9192994505494506,0.233568345022798,0.8979591836734694,0.6125,0.5866666666666667,0.7209302325581395,0.5898399336156258,0.40816326530612246,0.9875,0.9523809523809523,0.7674418604651163
4,6.4659999999998945,159,252,49,80,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8521367521367522,0.9260683760683761,0.223220639357006,0.8979591836734694,0.6,0.5789473684210527,0.7131782945736435,0.6153965693927296,0.42857142857142855,0.9875,0.9545454545454546,0.7751937984496124
5,3.4329999999999927,159,252,49,80,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8923840048840048,0.9461920024420024,0.232844923701164,0.8775510204081632,0.675,0.6231884057971014,0.751937984496124,0.6700514712997209,0.3469387755102041,0.9875,0.9444444444444444,0.7441860465116279
6,5.5349999999998545,159,252,49,80,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.900564713064713,0.9502823565323565,0.243241012255628,0.8775510204081632,0.6875,0.6323529411764706,0.7596899224806202,0.644503924034212,0.40816326530612246,0.9875,0.9523809523809523,0.7674418604651163
7,3.5709999999999127,159,252,49,80,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9146825396825398,0.9573412698412699,0.299509599525757,0.8367346938775511,0.75,0.6721311475409836,0.7829457364341085,0.6086611280625017,0.40816326530612246,0.9875,0.9523809523809523,0.7674418604651163
8,6.579000000000178,159,252,49,80,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9186202686202687,0.9593101343101343,0.349086256866805,0.7551020408163265,0.825,0.7254901960784313,0.7984496124031008,0.6447856352966443,0.40816326530612246,0.9875,0.9523809523809523,0.7674418604651163
9,3.4159999999997126,159,252,49,80,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.914194139194139,0.9570970695970695,0.341002144667577,0.7755102040816326,0.8125,0.71698113207547165,0.7984496124031008,0.6112772319521572,0.40816326530612246,0.9875,0.9523809523809523,0.7674418604651163
10,5.407999999999902,159,252,49,80,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9184676434676435,0.9592338217338218,0.351060766055486,0.7551020408163265,0.825,0.7254901960784313,0.7984496124031008,0.6472184531886024,0.42857142857142855,0.9875,0.9545454545454546,0.7751937984496124
11,2.3980000000001382,159,252,49,80,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6100274725274726,0.8050137362637363,0.268493374178435,0.7959183673469388,0.55,0.52,0.6434108527131783,0.578976315606067,0.30612244897959184,0.9875,0.9375,0.7286821705426356
12,4.407999999999902,159,252,49,80,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6048382173382172,0.8024191086691086,0.476941513180208,0.5510204081632653,0.8625,0.7105263157894737,0.7441860465116279,0.568179180996748,0.30612244897959184,0.9875,0.9375,0.7286821705426356
