avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,num_per_year,pays_dividend,dividend_yield,BiasTerm
-0.07846163958311081,0.008811838924884796,-0.0045491596683859825,-0.008795103058218956,0.010736837983131409,0.030065031722187996,0.009470947086811066,-0.00842086598277092,0.013102426193654537,-0.0019472900312393904,-0.04065191000699997,-0.016987377777695656,0.0012521464377641678,-0.01447422057390213,0.33606672286987305
-0.07356241345405579,-2.4818009114824235e-4,-0.0028545274399220943,-0.001074297702871263,7.972077000886202e-4,0.02678314410150051,0.005593119189143181,-0.010700532235205173,0.008719876408576965,-6.757499795639887e-5,-0.05561048164963722,-0.01582883484661579,0.001114708953537047,0.004591301549226046,0.33606672286987305
-0.07334821671247482,-4.7182230628095567e-4,-0.0035832372959703207,-5.652051768265665e-4,0.002796873217448592,0.025180073454976082,0.0044012838043272495,-0.01075662113726139,0.004242285154759884,0.0012074820697307587,-0.02020701766014099,-0.014523062855005264,0.001181985018774867,0.0039037622045725584,0.33606672286987305
-0.05904928967356682,3.5817845491692424e-4,0.0018665245734155178,8.79115323186852e-5,0.0029779202304780483,0.023316653445363045,0.011993211694061756,-0.0024896892718970776,0.028907213360071182,0.005311063025146723,-0.04089862480759621,-0.0166055615991354,0.0015032151713967323,0.015758629888296127,0.33606672286987305
-0.06304965168237686,0.04081570357084274,0.004139012191444635,0.006076086778193712,0.01842915080487728,0.04992811009287834,0.008609063923358917,-0.015035820193588734,0.04739467054605484,0.016657808795571327,0.08041643351316452,-0.014650261960923672,0.005302300211042166,-0.03079214319586754,0.33606672286987305
-0.058386120945215225,0.019850457087159157,0.0036976770497858524,0.005627740174531937,0.025065409019589424,0.032629866153001785,1.8913768872153014e-4,-0.011851024813950062,0.03196992352604866,0.024109486490488052,0.09438081830739975,-0.009177098050713539,0.005333995912224054,0.03245416656136513,0.33606672286987305
-0.06339217722415924,0.02749083936214447,9.01629333384335e-4,7.057938491925597e-4,0.028656262904405594,0.03336149454116821,-0.007257307413965464,-0.02211480215191841,0.035801962018013,0.029786989092826843,0.09115234762430191,-0.010713313706219196,0.00484484201297164,0.01064370945096016,0.33606672286987305
-0.067725270986557,0.00504501536488533,-6.629577255807817e-4,-0.007089940365403891,0.027134036645293236,0.026005908846855164,-0.006082378793507814,-0.008012977428734303,0.019035853445529938,0.012120584957301617,-0.029866445809602737,-0.014002302661538124,0.0014457337092608213,-0.009781379252672195,0.33606672286987305
-0.06085749715566635,0.029320813715457916,0.0038243294693529606,0.0045949420891702175,0.014860152266919613,0.0461508110165596,0.004708240740001202,-0.004450463689863682,0.032769110053777695,-0.0014764273073524237,-0.0014024205738678575,-0.012594293802976608,0.0049894750118255615,-0.0015169186517596245,0.33606672286987305
-0.07293165475130081,0.01807420700788498,4.8284015065291896e-5,-0.01939369924366474,0.017920218408107758,0.05108514055609703,-0.008755997754633427,-0.03907646983861923,-0.012943641282618046,0.03812122344970703,-0.013844769448041916,-0.011902960948646069,0.004501935560256243,-0.02713301032781601,0.33606672286987305
-0.07487978786230087,0.029448064044117928,0.0016165627166628838,-0.003850668901577592,0.01761036552488804,0.04422459378838539,-0.005745547357946634,-0.041320692747831345,0.022871965542435646,-0.007409440353512764,0.09506814181804657,-0.013076658360660076,0.006199022755026817,-0.03431667014956474,0.33606672286987305
