mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,8.230999999999995,192,240,58.00000000000001,82,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5183163265306123,0.7591581632653062,0.376648202316646,0.8275862068965517,0.5365853658536586,0.5581395348837209,0.6571428571428571,0.7040295512070307,0.1724137931034483,0.9878048780487805,0.9090909090909091,0.65
2,10.932999999999993,192,240,58.00000000000001,82,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5258673469387753,0.7629336734693877,0.344702186583838,1,0.35365853658536583,0.5225225225225225,0.6214285714285714,0.6841151458918215,0.1724137931034483,0.9878048780487805,0.9090909090909091,0.65
3,4.6299999999999955,192,240,58.00000000000001,82,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7793197278911566,0.8896598639455783,0.38182083626546,0.9137931034482759,0.7439024390243902,0.7162162162162162,0.8142857142857143,0.7623702400463068,0.2413793103448276,0.9878048780487805,0.9333333333333333,0.6785714285714286
4,11.727000000000032,192,240,58.00000000000001,82,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7989115646258504,0.8994557823129252,0.356213436301816,0.9655172413793104,0.6707317073170732,0.6746987951807228,0.7928571428571428,0.7491647871166539,0.27586206896551724,0.9878048780487805,0.9411764705882353,0.6928571428571428
5,6.060999999999979,192,240,58.00000000000001,82,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8210034013605443,0.9105017006802721,0.444083184655359,0.8275862068965517,0.8658536585365854,0.8135593220338984,0.85,0.857504825179224,0.1896551724137931,0.9878048780487805,0.9166666666666666,0.6571428571428571
6,8.615999999999985,192,240,58.00000000000001,82,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8509863945578231,0.9254931972789116,0.404109059713324,0.9137931034482759,0.7926829268292683,0.7571428571428571,0.8428571428571429,0.7833062973096472,0.27586206896551724,0.9878048780487805,0.9411764705882353,0.6928571428571428
7,3.593999999999994,192,240,58.00000000000001,82,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8709353741496599,0.93546768707483,0.410585404971933,0.9310344827586207,0.8170731707317073,0.782608695652174,0.8642857142857143,0.88956071660661,0.1896551724137931,0.9878048780487805,0.9166666666666666,0.6571428571428571
8,7.581000000000017,192,240,58.00000000000001,82,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.886343537414966,0.943171768707483,0.451290332657679,0.896551724137931,0.8414634146341463,0.8,0.8642857142857143,0.817987476831149,0.27586206896551724,0.9878048780487805,0.9411764705882353,0.6928571428571428
9,3.5499999999999545,192,240,58.00000000000001,82,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8728061224489794,0.9364030612244897,0.410585404971933,0.9310344827586207,0.8170731707317073,0.782608695652174,0.8642857142857143,0.9001222992254383,0.1896551724137931,0.9878048780487805,0.9166666666666666,0.6571428571428571
10,7.538000000000011,192,240,58.00000000000001,82,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8884863945578232,0.9442431972789116,0.451529746964249,0.8793103448275862,0.8536585365853658,0.8095238095238095,0.8642857142857143,0.7927963782896373,0.29310344827586204,0.9878048780487805,0.9444444444444444,0.7
