mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
19,2.298000000000002,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.033414186234458576,0.019220082722962162,0.3934720185331426,0.2840381306543622
20,7.382000000000062,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.04919912822475603,0.03465686164729531,0.39075023934837233,0.2791513614528574
21,4.324000000000069,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.0791898108162582,0.04242014924884274,0.38845656319977934,0.2782324922137079
22,12.448000000000093,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.11652333480035271,0.06979153403034999,0.38317623657382266,0.2703859776090303
23,7.367999999999938,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09401183569528004,0.04953333189699194,0.3866398693632533,0.2765637943738243
24,21.570999999999913,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13769906909336838,0.07911394372411562,0.38078582447812964,0.2681391557776287
25,1.29099999999994,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07137923733042228,0.07222617663378705,0.38180077933194606,0.26703560007694416
26,1.2940000000000964,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07137969914537201,0.07222664087137098,0.3818007071962991,0.2670354556406861
27,2.296000000000049,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.22865868075385853,0.18163072901585686,0.36357498988894776,0.22804529674741678
28,2.300999999999931,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.2286598276649343,0.18163166410365483,0.36357479732258535,0.22804483504755854
29,4.330999999999904,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.49093962458339946,0.3190846697918448,0.3329321182054034,0.19388504561363173
30,5.3559999999999945,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.49094242195968696,0.31908636830104,0.3329315971689874,0.19388444506408756
31,7.376999999999953,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5625568211513032,0.33441966069222406,0.3265658719357821,0.19165468358626686
32,8.427000000000135,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5625599859728436,0.3344212803526009,0.32656549293782167,0.19165408848959115
33,1.2819999999999254,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01766343931021186,0.006702397159222828,0.3950288912615131,0.28883407148712376
34,1.2980000000000018,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01766343931021186,0.006702397159222828,0.3950288912615131,0.28883407148712376
35,2.3059999999998126,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.05697612947711783,0.03928939904459494,0.3896838798627534,0.27754376824895144
36,2.310000000000173,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.05697612947711783,0.03928939904459494,0.3896838798627534,0.27754376824895144
37,4.3400000000001455,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1295038542350755,0.07743237406771908,0.38262038718418623,0.26788858733502285
38,4.329999999999927,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1295038542350755,0.07743237406771908,0.38262038718418623,0.26788858733502285
39,7.388000000000147,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.15490097372871336,0.08706912453112303,0.3798552802358185,0.2660987002399635
40,7.398999999999887,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.15490097372871336,0.08706912453112303,0.3798552802358185,0.2660987002399635
41,1.29099999999994,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0018792198318149378,-0.01096128254978157,0.39860261351768167,0.29381615758321145
42,1.280999999999949,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0018792198318149378,-0.01096128254978157,0.39860261351768167,0.29381615758321145
43,1.2850000000000819,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.006024095598716306,-0.007468474501010736,0.3980502689483742,0.29265088860937405
44,1.2799999999999727,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.006024095598716306,-0.007468474501010736,0.3980502689483742,0.29265088860937405
45,3.634999999999991,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.013822093133637248,-0.0033391756557046293,0.3972752436371541,0.29159861319082814
46,3.3079999999999927,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.013822093133637248,-0.0033391756557046293,0.3972752436371541,0.29159861319082814
47,5.3559999999999945,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01672026574187846,-0.0023080893009888026,0.3970860406156304,0.2913739830334495
48,5.351000000000113,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01672026574187846,-0.0023080893009888026,0.3970860406156304,0.2913739830334495
49,1.2949999999998454,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.030802211333801233,0.022299150740432205,0.39139460900440654,0.28353899120554255
50,1.2860000000000582,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.030802211333801233,0.022299150740432205,0.39139460900440654,0.28353899120554255
51,1.2870000000000346,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0928219298652484,0.0788267094074715,0.3822900906540782,0.26351542389653193
52,1.2899999999999636,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0928219298652484,0.0788267094074715,0.3822900906540782,0.26351542389653193
53,1.290000000000191,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2188907123873679,0.1492750141569067,0.3715871737053508,0.24706210632003214
54,1.2839999999998781,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2188907123873679,0.1492750141569067,0.3715871737053508,0.24706210632003214
55,2.298000000000002,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2725346714854654,0.17091134761002003,0.3654392569242922,0.24252345234919437
56,2.303000000000111,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2725346714854654,0.17091134761002003,0.3654392569242922,0.24252345234919437
57,1.2980000000000018,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006813292879453758,-0.005483537908081981,0.39736810154013774,0.29221640596225074
58,1.2970000000000255,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006813292879453758,-0.005483537908081981,0.39736810154013774,0.29221640596225074
59,1.2729999999999109,100,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.020494814629465452,0.0074815728382834346,0.39517229431767253,0.2878386816251924
60,1.2860000000000582,300,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.020494814629465452,0.0074815728382834346,0.39517229431767253,0.2878386816251924
61,1.2789999999999964,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.048147585492785194,0.022830562414246303,0.39306493875626347,0.283910311822418
62,1.2760000000000673,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.048147585492785194,0.022830562414246303,0.39306493875626347,0.283910311822418
63,2.298999999999978,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05983624194800774,0.02784542474774676,0.3917710840560894,0.2829394229468475
64,2.2950000000000728,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05983624194800774,0.02784542474774676,0.3917710840560894,0.2829394229468475
65,1.280999999999949,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,6.978647472233312e-4,-0.012283827960074767,0.39885973047203127,0.29418180640937575
66,1.2919999999999163,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,6.978647472233312e-4,-0.012283827960074767,0.39885973047203127,0.29418180640937575
67,1.2719999999999345,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.002090027945925499,-0.010932792193334206,0.39863819066243533,0.29372775368569265
68,1.3049999999998363,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.002090027945925499,-0.010932792193334206,0.39863819066243533,0.29372775368569265
69,1.2860000000000582,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0049611442155839125,-0.00934759957621023,0.3984294830619382,0.29333406973794207
70,1.2989999999999782,300,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0049611442155839125,-0.00934759957621023,0.3984294830619382,0.29333406973794207
71,1.29099999999994,100,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006125571868752844,-0.008890253401763193,0.3983441466931556,0.29323748896869173
72,1.2820000000001528,300,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006125571868752844,-0.008890253401763193,0.3983441466931556,0.29323748896869173
