mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,4.099999999998545,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.22968719339729304,0.10503163841586693,0.6660908138929343,1.7759048593134172
2,4.68999999999869,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.2700460278788749,0.12432719169345663,0.6604230969026125,1.7511335035680344
3,3.389999999999418,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6038854911491462,0.3552413288565929,0.5708026059901607,1.0487031325146816
4,5.299999999999272,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6816911854686221,0.41172978030985274,0.5459344903617069,0.9272132160077551
5,4.5900000000001455,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9427549329886181,0.6130287692952077,0.42358302659828384,0.5373002426695493
6,10.489999999997963,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.976545461446204,0.6277106222528563,0.40419449039087024,0.48760791643452345
7,7.239999999997963,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9818833974915337,0.6382150477388109,0.39251510629196573,0.47402909088926426
8,17.049999999999272,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9959258403671849,0.6529756297835626,0.37464339570509914,0.41998598550602456
9,3.1899999999986903,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.1070417424254948,0.053097940970883384,0.6747555095150267,1.886942789966337
10,5.0900000000001455,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13578287580354131,0.0657111610989084,0.6719595064563609,1.857169770205354
11,3.3100000000013097,100,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.29444696687002203,0.18762142682064953,0.6309467783378806,1.5982263283703395
12,5.610000000000582,300,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.37901702915059654,0.23552718717743937,0.6150397867624662,1.4578970512502734
13,5.450000000000728,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5446037133913066,0.370165017399411,0.5686174059477173,1.4129448904449335
14,10.600000000002183,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6760975339634938,0.46314667994786096,0.5292074570525218,1.1701404095124004
15,7.540000000000873,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6209580339569518,0.4033356543829911,0.5513902321141795,1.3818564633780541
16,16.799999999999272,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7616098959455251,0.49988512157393816,0.5082344853433405,1.1313964549760906
17,3.180000000000291,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.016152327826765123,0.002072088131168215,0.6886960601939559,1.9851316699490733
18,3.930000000000291,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.023710941733910085,0.007359669891241705,0.6867737201857776,1.9770509885454204
19,3.3799999999973807,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.04232965582070536,0.02068845923770468,0.6848545240770425,1.9581908610159813
20,5.740000000001601,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.06243418359124775,0.03508990035489101,0.6808177859775821,1.9356525936305613
21,5.399999999997817,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.08110768312634364,0.04803618923548825,0.677201877399123,1.937598237860872
22,10.5099999999984,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.1191451014698579,0.0753424886676658,0.6694910152156875,1.9050923635598571
23,6.369999999998981,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09516883305010215,0.05594565463530132,0.6740872158925862,1.9329112559195383
24,17.599999999998545,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13950480686925448,0.08636141714929035,0.6651089192467569,1.8982259454525134
25,3.1599999999998545,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.09688566704465329,0.05051999022693543,0.6750027338977279,1.8972021375163473
26,3.220000000001164,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0968862797305664,0.050520238827066466,0.6750027300707717,1.8972015265907443
27,3.389999999999418,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.2674008521634611,0.17840126851801952,0.6364933481733527,1.6322360556401239
28,3.4200000000018917,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.2674025943800402,0.178402133275963,0.6364930363734875,1.6322326106095721
29,5.420000000001892,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5039062341269404,0.3362311505954172,0.583209154017392,1.4462849028964484
30,5.440000000002328,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5039090720583344,0.33623293043464597,0.5832084304296029,1.4462803279602037
31,6.290000000000873,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5802881983280666,0.3769571314223219,0.5601574422072538,1.426029057222648
32,7.350000000002183,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5802911848342267,0.37695905154659315,0.5601566509034006,1.4260246439832511
33,3.1599999999998545,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.026804454893489926,0.009829254384947528,0.6858652812769395,1.974455806745067
34,3.1700000000018917,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.026804454893489926,0.009829254384947528,0.6858652812769395,1.974455806745067
35,3.3400000000001455,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07019191761232835,0.041750403962230065,0.6792834548932305,1.9263137108487087
36,3.3099999999976717,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07019191761232835,0.041750403962230065,0.6792834548932305,1.9263137108487087
37,3.9899999999979627,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1378546155020668,0.08774755541006674,0.6658109458705462,1.8922145396832253
38,3.9899999999979627,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1378546155020668,0.08774755541006674,0.6658109458705462,1.8922145396832253
39,6.059999999997672,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.16024322982116102,0.09387814430729002,0.6621533920220932,1.8890926413509452
40,6.06000000000131,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.16024322982116102,0.09387814430729002,0.6621533920220932,1.8890926413509452
41,1.859999999996944,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.002927810115703089,-0.00714027577861942,0.6919033542574301,1.9985924241769206
42,1.8999999999978172,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.002927810115703089,-0.00714027577861942,0.6919033542574301,1.9985924241769206
43,3.25,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.007512854769702315,-0.003740890707777611,0.6912429913690273,1.9939678252076198
44,3.2299999999995634,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.007512854769702315,-0.003740890707777611,0.6912429913690273,1.9939678252076198
45,3.540000000000873,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.014740923953374452,9.813842704268216e-4,0.6899739912346766,1.9901698038592472
46,3.7399999999979627,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.014740923953374452,9.813842704268216e-4,0.6899739912346766,1.9901698038592472
47,5.669999999998254,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.017409310074273154,0.0023732555440272307,0.6894310280565019,1.989401787146886
48,5.400000000001455,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.017409310074273154,0.0023732555440272307,0.6894310280565019,1.989401787146886
49,1.7799999999988358,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04876486115780876,0.025076486686041677,0.6808636876818085,1.9510564100271341
50,1.7799999999988358,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04876486115780876,0.025076486686041677,0.6808636876818085,1.9510564100271341
51,1.7900000000008731,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.12280298256978406,0.08751630572283364,0.6669170906921662,1.8520223033312673
52,1.7800000000024738,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.12280298256978406,0.08751630572283364,0.6669170906921662,1.8520223033312673
53,3.180000000000291,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2315451749355305,0.16151946438570275,0.6427080195846966,1.7856304642445162
54,3.180000000000291,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2315451749355305,0.16151946438570275,0.6427080195846966,1.7856304642445162
55,3.3000000000029104,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.26637188151804514,0.1833741526288084,0.6342026218413074,1.7664373947077447
56,3.3400000000001455,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.26637188151804514,0.1833741526288084,0.6342026218413074,1.7664373947077447
57,1.75,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.011141182003035266,-0.0010961782350555893,0.6898904048680633,1.990577739036532
