mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
48,3.680000000000291,100,15,1,4,1e-4,0.632,20,0.8,0.5938870366984608,0.639595069854467,0.37245330000004495,0.428623026879651
49,3.359999999996944,50,20,1,4,1e-4,0.632,20,0.8,0.5815039670503164,0.6367529348849514,0.3755830021437798,0.43011180252887277
50,3.7700000000004366,100,20,1,4,1e-4,0.632,20,0.8,0.5957802672251016,0.6397216131755636,0.3716255771763066,0.4285136091035364
51,1.8299999999981083,50,3,1,7,1e-4,0.632,20,0.8,0.302632331811975,0.2908460240715862,0.5235554358355471,0.5875890439650663
52,3.2599999999983993,100,3,1,7,1e-4,0.632,20,0.8,0.3037070469261861,0.2833045536394466,0.5262702675009702,0.6050490935777392
53,3.180000000000291,50,7,1,7,1e-4,0.632,20,0.8,0.502010506948008,0.5633909544375193,0.419290056690301,0.39595391355174353
54,3.469999999997526,100,7,1,7,1e-4,0.632,20,0.8,0.5129986633255373,0.5545929241162539,0.41461121012410984,0.38589357933951407
55,3.25,50,10,1,7,1e-4,0.632,20,0.8,0.5781102099353416,0.6509890992101542,0.3736926219437307,0.3538756143963575
56,3.600000000002183,100,10,1,7,1e-4,0.632,20,0.8,0.5898321705094942,0.6420330219030306,0.36841980575408767,0.3440938020783317
57,3.3699999999989814,50,15,1,7,1e-4,0.632,20,0.8,0.5956860087946692,0.6808270926508754,0.35246572816155836,0.3463762996296542
58,5.110000000000582,100,15,1,7,1e-4,0.632,20,0.8,0.6100183550557667,0.671049938811175,0.3490233062204192,0.33323363485338736
59,3.3699999999989814,50,20,1,7,1e-4,0.632,20,0.8,0.5960283126063572,0.6815300638318302,0.3514711764686819,0.3458954575334744
60,4.799999999999272,100,20,1,7,1e-4,0.632,20,0.8,0.6115047376431502,0.6714178876872913,0.34809922522521564,0.3329354519862961
61,3,50,3,1,4,0.001,0.632,20,0.8,0.27520242906686376,0.2517193683174127,0.5485994363492431,0.7342877376169524
62,3.280000000002474,100,3,1,4,0.001,0.632,20,0.8,0.26532945010339504,0.2431615039663213,0.5499173595872628,0.7535017962250969
63,3.1299999999973807,50,7,1,4,0.001,0.632,20,0.8,0.48478350321990626,0.5240747244652946,0.4391130365652239,0.4941401926115947
64,3.3300000000017462,100,7,1,4,0.001,0.632,20,0.8,0.4864505211232042,0.5133541658509243,0.43859789744652167,0.5044897095432145
65,3.1899999999986903,50,10,1,4,0.001,0.632,20,0.8,0.5559990081251731,0.609519783555781,0.40072771890208336,0.4491446195561437
66,3.529999999998836,100,10,1,4,0.001,0.632,20,0.8,0.5641563374959409,0.6070282031553538,0.3960010833185574,0.4502769220146667
67,3.2299999999995634,50,15,1,4,0.001,0.632,20,0.8,0.5802442953604698,0.6366081547501712,0.3768345654745387,0.43008702964742757
68,3.650000000001455,100,15,1,4,0.001,0.632,20,0.8,0.5938870366984608,0.639595069854467,0.37245330000004495,0.428623026879651
69,3.2700000000004366,50,20,1,4,0.001,0.632,20,0.8,0.5815039670503164,0.6367529348849514,0.3755830021437798,0.43011180252887277
70,4.93999999999869,100,20,1,4,0.001,0.632,20,0.8,0.5957802672251016,0.6397216131755636,0.3716255771763066,0.4285136091035364
71,3,50,3,1,7,0.001,0.632,20,0.8,0.302632331811975,0.2908460240715862,0.5235554358355471,0.5875890439650663
72,3.209999999999127,100,3,1,7,0.001,0.632,20,0.8,0.3037070469261861,0.2833045536394466,0.5262702675009702,0.6050490935777392
73,3.610000000000582,50,7,1,7,0.001,0.632,20,0.8,0.502010506948008,0.5633909544375193,0.419290056690301,0.39595391355174353
74,3.4900000000016007,100,7,1,7,0.001,0.632,20,0.8,0.5129986633255373,0.5545929241162539,0.41461121012410984,0.38589357933951407
75,3.220000000001164,50,10,1,7,0.001,0.632,20,0.8,0.5781102099353416,0.6509890992101542,0.3736926219437307,0.3538756143963575
76,3.5199999999967986,100,10,1,7,0.001,0.632,20,0.8,0.5898321705094942,0.6420330219030306,0.36841980575408767,0.3440938020783317
77,3.2999999999992724,50,15,1,7,0.001,0.632,20,0.8,0.5956860087946692,0.6808270926508754,0.35246572816155836,0.3463762996296542
78,5.110000000000582,100,15,1,7,0.001,0.632,20,0.8,0.6100183550557667,0.671049938811175,0.3490233062204192,0.33323363485338736
79,3.3800000000010186,50,20,1,7,0.001,0.632,20,0.8,0.5960283126063572,0.6815300638318302,0.3514711764686819,0.3458954575334744
80,6.119999999998981,100,20,1,7,0.001,0.632,20,0.8,0.6115047376431502,0.6714178876872913,0.34809922522521564,0.3329354519862961
