mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.4534829528271776,10,0.008585378238685989,Model01
3,1,0.1,rmse,standard,0.6133850050882783,10,0.01016636263243176,Model01
3,1,0.1,rsq,standard,0.2947660436309745,10,0.010789254518158008,Model01
5,1,0.1,mae,standard,0.4534877604108547,10,0.008548714407488995,Model02
5,1,0.1,rmse,standard,0.613623168381306,10,0.010094073497704997,Model02
5,1,0.1,rsq,standard,0.29388601885427323,10,0.010552400112329182,Model02
7,1,0.1,mae,standard,0.4536387440495312,10,0.008496329117500073,Model03
7,1,0.1,rmse,standard,0.6135384289476553,10,0.010046923987481613,Model03
7,1,0.1,rsq,standard,0.29408714142718156,10,0.010510553938094289,Model03
10,1,0.1,mae,standard,0.45363113390057525,10,0.008535192997014869,Model04
10,1,0.1,rmse,standard,0.6137961731281844,10,0.010086204189846609,Model04
10,1,0.1,rsq,standard,0.29325166554411075,10,0.010563028714379126,Model04
3,3,0.1,mae,standard,0.34410219644438,10,0.008952059687601805,Model05
3,3,0.1,rmse,standard,0.5313047507530042,10,0.011428064083547618,Model05
3,3,0.1,rsq,standard,0.4598699703245519,10,0.016529209018110523,Model05
5,3,0.1,mae,standard,0.3349150304449831,10,0.007967162943679159,Model06
5,3,0.1,rmse,standard,0.5184546715203906,10,0.010965143308789322,Model06
5,3,0.1,rsq,standard,0.4858279515015799,10,0.015157564459032224,Model06
7,3,0.1,mae,standard,0.33011172021830265,10,0.007084030757986638,Model07
7,3,0.1,rmse,standard,0.5154937413341044,10,0.009917437107738803,Model07
7,3,0.1,rsq,standard,0.49168546531657725,10,0.014390878011244546,Model07
10,3,0.1,mae,standard,0.3295754884057684,10,0.007451448262295657,Model08
10,3,0.1,rmse,standard,0.5155768425018202,10,0.010062112142008037,Model08
10,3,0.1,rsq,standard,0.4914203036257282,10,0.014043624130874587,Model08
3,5,0.1,mae,standard,0.2897512612993946,10,0.008171959778232069,Model09
3,5,0.1,rmse,standard,0.4986518511270498,10,0.011682629849626158,Model09
3,5,0.1,rsq,standard,0.5236969729734666,10,0.016854523075140397,Model09
5,5,0.1,mae,standard,0.2735115114535026,10,0.007347530744792109,Model10
5,5,0.1,rmse,standard,0.48049293803491827,10,0.011250685989224476,Model10
5,5,0.1,rsq,standard,0.5581545615622338,10,0.015686575072967363,Model10
7,5,0.1,mae,standard,0.26926664977859394,10,0.0074219794741875915,Model11
7,5,0.1,rmse,standard,0.4769175542461603,10,0.010847681657617693,Model11
7,5,0.1,rsq,standard,0.564609801078204,10,0.016188676093883185,Model11
10,5,0.1,mae,standard,0.26715598891713693,10,0.008375583760309002,Model12
10,5,0.1,rmse,standard,0.47688980782652873,10,0.012517761184782391,Model12
10,5,0.1,rsq,standard,0.5643037413317141,10,0.017878494573296697,Model12
3,7,0.1,mae,standard,0.2689695186856758,10,0.009103395452184733,Model13
3,7,0.1,rmse,standard,0.48981084341723624,10,0.011976189006652337,Model13
3,7,0.1,rsq,standard,0.5405852166275332,10,0.01610560527007053,Model13
5,7,0.1,mae,standard,0.25135433962426434,10,0.008775411362404036,Model14
5,7,0.1,rmse,standard,0.46852656181135777,10,0.012633550227541016,Model14
5,7,0.1,rsq,standard,0.5797033891111265,10,0.017205589527564805,Model14
7,7,0.1,mae,standard,0.24614794476025081,10,0.008169126960689173,Model15
7,7,0.1,rmse,standard,0.46541943697669813,10,0.01217035054106526,Model15
7,7,0.1,rsq,standard,0.5852031117370926,10,0.017002915026183705,Model15
10,7,0.1,mae,standard,0.24417808933738847,10,0.006882264097888994,Model16
10,7,0.1,rmse,standard,0.46469078536169667,10,0.011039487961650508,Model16
10,7,0.1,rsq,standard,0.5868306666219149,10,0.017065939746572313,Model16
3,1,0.01,mae,standard,0.5287430890381751,10,0.007803469657025126,Model17
3,1,0.01,rmse,standard,0.6859137020027264,10,0.00937569889736627,Model17
3,1,0.01,rsq,standard,0.1358841173178684,10,0.011534470911699905,Model17
5,1,0.01,mae,standard,0.5287606742589124,10,0.00781804563263176,Model18
5,1,0.01,rmse,standard,0.6857809220151854,10,0.009396543573666902,Model18
