mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.34588091697285206,10,0.010963101872799412,Model01
3,1,rmse,standard,0.49831333684278234,10,0.015448821662365013,Model01
3,1,rsq,standard,0.6656249995357216,10,0.01980238977613488,Model01
5,1,mae,standard,0.3366228571136824,10,0.011270479769324047,Model02
5,1,rmse,standard,0.49187487350908027,10,0.016232842150571834,Model02
5,1,rsq,standard,0.664876803484467,10,0.021287707173513477,Model02
7,1,mae,standard,0.33607780021093286,10,0.01004177623932793,Model03
7,1,rmse,standard,0.49196171521790827,10,0.014685760882733241,Model03
7,1,rsq,standard,0.6607914553362843,10,0.020936024887905927,Model03
10,1,mae,standard,0.33603825549067046,10,0.01047050987517172,Model04
10,1,rmse,standard,0.49715280278265533,10,0.015450619382200872,Model04
10,1,rsq,standard,0.6486112668723089,10,0.023137429709580697,Model04
3,3,mae,standard,0.3450554950130639,10,0.010583407126680417,Model05
3,3,rmse,standard,0.4958653403513819,10,0.014764793126174925,Model05
3,3,rsq,standard,0.6698552777803547,10,0.02003310763966816,Model05
5,3,mae,standard,0.3392417973884691,10,0.010405960369400214,Model06
5,3,rmse,standard,0.4926125025800677,10,0.014625605425378347,Model06
5,3,rsq,standard,0.6649596892640716,10,0.019183768484355736,Model06
7,3,mae,standard,0.33648615246780256,10,0.009927667678230041,Model07
7,3,rmse,standard,0.4950354544403717,10,0.014491147824193083,Model07
7,3,rsq,standard,0.6564046673635764,10,0.019403832520547226,Model07
10,3,mae,standard,0.3380152034318434,10,0.010309869186915122,Model08
10,3,rmse,standard,0.4972301850557529,10,0.01471283726483392,Model08
10,3,rsq,standard,0.6501677934904011,10,0.021640859494007573,Model08
3,5,mae,standard,0.34891522251127827,10,0.0105198093691491,Model09
3,5,rmse,standard,0.5016013570943783,10,0.015002718375047353,Model09
3,5,rsq,standard,0.6632004322750087,10,0.020767667135793928,Model09
5,5,mae,standard,0.34079657875497577,10,0.010045454545871375,Model10
5,5,rmse,standard,0.49617780306433595,10,0.014848064032647847,Model10
5,5,rsq,standard,0.660337340050757,10,0.02053576666231484,Model10
7,5,mae,standard,0.34234704173416786,10,0.010741014376726647,Model11
7,5,rmse,standard,0.5001963654945311,10,0.015174942814466477,Model11
7,5,rsq,standard,0.6490518535792807,10,0.021502251952190056,Model11
10,5,mae,standard,0.33986512284183495,10,0.010558667997827365,Model12
10,5,rmse,standard,0.4999112102949348,10,0.015371378516972706,Model12
10,5,rsq,standard,0.6465349548491743,10,0.024407818703111716,Model12
3,7,mae,standard,0.35484321325103324,10,0.010830008187441245,Model13
3,7,rmse,standard,0.5098955076716587,10,0.01547006716492573,Model13
3,7,rsq,standard,0.6494049466089015,10,0.020912545470534526,Model13
5,7,mae,standard,0.3450801148134016,10,0.009928215757245335,Model14
5,7,rmse,standard,0.5003351299638851,10,0.01533824862100208,Model14
5,7,rsq,standard,0.6548376331512544,10,0.020365372938517316,Model14
7,7,mae,standard,0.34373098814280645,10,0.010568917109277537,Model15
7,7,rmse,standard,0.5009798297920457,10,0.01591742962483746,Model15
7,7,rsq,standard,0.6498134414904576,10,0.02260514878412174,Model15
10,7,mae,standard,0.34385440603542966,10,0.010395810837936918,Model16
10,7,rmse,standard,0.505876507730611,10,0.015110607689207443,Model16
10,7,rsq,standard,0.6377751381209714,10,0.0232478788643985,Model16
