mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.4580000000000837,320,333,106,107.00000000000001,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6841403903903904,0.8420701951951952,0.482514667726447,0.78301886792452835,0.7009345794392523,0.7217391304347827,0.7417840375586855,0.6634883443369431,0.09433962264150944,0.9813084112149533,0.8333333333333334,0.539906103286385
2,8.42599999999993,320,333,106,107.00000000000001,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7233671171171172,0.8616835585585586,0.518621097738272,0.7264150943396226,0.8130841121495327,0.7938144329896907,0.7699530516431925,0.6965409819991067,0.14150943396226415,0.9813084112149533,0.8823529411764706,0.5633802816901409
3,4.405999999999949,320,333,106,107.00000000000001,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9088870120120118,0.9544435060060059,0.491898248135646,0.8773584905660378,0.822429906542056,0.8303571428571429,0.8497652582159625,0.7590475972682377,0.3018867924528302,0.9813084112149533,0.9411764705882353,0.6431924882629108
4,10.473999999999705,320,333,106,107.00000000000001,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9442567567567568,0.9721283783783784,0.524276460201622,0.8584905660377359,0.8785046728971962,0.875,0.8685446009389671,0.7988572843032972,0.32075471698113206,0.9813084112149533,0.9444444444444444,0.6525821596244131
5,7.434999999999945,320,333,106,107.00000000000001,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.603121852671241,0.8490566037735849,0.897196261682243,0.8910891089108911,0.8732394366197183,0.8327093761209086,0.5566037735849056,0.9813084112149533,0.9672131147540983,0.7699530516431925
6,16.56100000000015,320,333,106,107.00000000000001,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.636780668718146,0.8490566037735849,0.9158878504672897,0.9090909090909091,0.8826291079812206,0.8691228987308076,0.6037735849056604,0.9813084112149533,0.9696969696969697,0.7934272300469484
7,10.487999999999829,320,333,106,107.00000000000001,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.560589993292824,0.8773584905660378,0.897196261682243,0.8942307692307693,0.8873239436619719,0.8541870575708446,0.6509433962264151,0.9813084112149533,0.971830985915493,0.8169014084507042
8,23.95400000000018,320,333,106,107.00000000000001,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.677142456757379,0.839622641509434,0.9345794392523364,0.9270833333333334,0.8873239436619719,0.916531647121111,0.6320754716981132,0.9813084112149533,0.9710144927536232,0.8075117370892019
9,3.3780000000001564,320,333,106,107.00000000000001,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4594125375375375,0.7297062687687688,0.446920872283394,0.7452830188679245,0.5700934579439252,0.632,0.6572769953051644,0.5957881449950484,0.07547169811320754,0.9906542056074766,0.8888888888888888,0.5352112676056338
10,8.438000000000102,320,333,106,107.00000000000001,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5435998498498498,0.7717999249249249,0.428312624299444,0.9056603773584906,0.3177570093457944,0.5680473372781065,0.6103286384976526,0.6072761896927249,0.08490566037735849,0.9813084112149533,0.8181818181818182,0.5352112676056338
11,4.39200000000028,320,333,106,107.00000000000001,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8131662912912911,0.9065831456456456,0.480635255203932,0.8301886792452831,0.7663551401869159,0.7787610619469026,0.7981220657276995,0.6193929778974402,0.16981132075471697,0.9813084112149533,0.9,0.5774647887323944
12,10.477000000000317,320,333,106,107.00000000000001,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8333990240240241,0.916699512012012,0.476010578307464,0.8301886792452831,0.7663551401869159,0.7787610619469026,0.7981220657276995,0.6654814517695181,0.16981132075471697,0.9813084112149533,0.9,0.5774647887323944
13,7.416000000000167,320,333,106,107.00000000000001,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9981043543543542,0.9990521771771771,0.495231232118945,0.8584905660377359,0.8785046728971962,0.875,0.8685446009389671,0.6300545145308895,0.49056603773584906,0.9813084112149533,0.9629629629629629,0.7370892018779343
14,19.610000000000127,320,333,106,107.00000000000001,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9990990990990993,0.9995495495495497,0.493693688594044,0.8679245283018868,0.8785046728971962,0.8761904761904762,0.8732394366197183,0.6866711948232137,0.5,0.9813084112149533,0.9636363636363636,0.7417840375586855
15,10.478999999999814,320,333,106,107.00000000000001,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.545436692375576,0.8301886792452831,0.9252336448598131,0.9166666666666666,0.8779342723004695,0.6237704247903557,0.5660377358490566,0.9813084112149533,0.967741935483871,0.7746478873239436
16,27.702000000000226,320,333,106,107.00000000000001,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.573797229954262,0.8301886792452831,0.9345794392523364,0.9263157894736842,0.8826291079812206,0.6728131465838737,0.5943396226415094,0.9813084112149533,0.9692307692307692,0.7887323943661971
17,3.36200000000008,320,333,106,107.00000000000001,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4465090090090089,0.7232545045045045,0.484296271716608,0.7452830188679245,0.5981308411214953,0.6475409836065574,0.6713615023474179,0.5019042440913497,0.07547169811320754,0.9906542056074766,0.8888888888888888,0.5352112676056338
18,9.436999999999898,320,333,106,107.00000000000001,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.44536411411411403,0.722682057057057,0.481560002233905,0.7452830188679245,0.5981308411214953,0.6475409836065574,0.6713615023474179,0.507410622272218,0.07547169811320754,0.9906542056074766,0.8888888888888888,0.5352112676056338
19,4.414000000000215,320,333,106,107.00000000000001,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7693224474474476,0.8846612237237238,0.487174162671903,0.8018867924528302,0.7383177570093458,0.7522123893805309,0.7699530516431925,0.5071001533442681,0.14150943396226415,0.9813084112149533,0.8823529411764706,0.5633802816901409
20,11.51299999999992,320,333,106,107.00000000000001,300,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7692286036036038,0.8846143018018019,0.485317311150413,0.8018867924528302,0.7383177570093458,0.7522123893805309,0.7699530516431925,0.5146895027137669,0.1509433962264151,0.9813084112149533,0.8888888888888888,0.568075117370892
21,7.4409999999998035,320,333,106,107.00000000000001,100,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9936186186186187,0.9968093093093093,0.49006476990033,0.8773584905660378,0.8317757009345794,0.8378378378378378,0.8544600938967136,0.5080458406447824,0.49056603773584906,0.9813084112149533,0.9629629629629629,0.7370892018779343
22,18.628999999999905,320,333,106,107.00000000000001,300,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9949230480480482,0.9974615240240241,0.492591141605013,0.8490566037735849,0.8878504672897196,0.8823529411764706,0.8685446009389671,0.5135831241549089,0.5283018867924528,0.9813084112149533,0.9655172413793104,0.755868544600939
23,10.498999999999796,320,333,106,107.00000000000001,100,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.495897908731981,0.8490566037735849,0.9065420560747663,0.9,0.8779342723004695,0.5075623535340199,0.5377358490566038,0.9813084112149533,0.9661016949152542,0.7605633802816901
24,27.75,320,333,106,107.00000000000001,300,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.496486784581584,0.8679245283018868,0.897196261682243,0.8932038834951457,0.8826291079812206,0.51520996930857,0.5849056603773585,0.9813084112149533,0.96875,0.784037558685446
25,3.382000000000062,320,333,106,107.00000000000001,100,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.45658783783783785,0.7282939189189189,0.450446214938047,0.7452830188679245,0.5700934579439252,0.632,0.6572769953051644,0.5863988192701308,0.07547169811320754,0.9906542056074766,0.8888888888888888,0.5352112676056338
26,3.3700000000003456,320,333,106,107.00000000000001,300,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.45658783783783785,0.7282939189189189,0.450445798258675,0.7452830188679245,0.5700934579439252,0.632,0.6572769953051644,0.5863995297477896,0.07547169811320754,0.9906542056074766,0.8888888888888888,0.5352112676056338
