mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,1.487999999999829,50,3,1,4,1e-4,0.632,4,0.8,0.25934187136367093,0.2478205220937012,0.64303020835141,0.9527595192063472
2,2.2730000000001382,100,3,1,4,1e-4,0.632,4,0.8,0.26075415954833703,0.24862843747624508,0.6444017270565527,0.9538429161240441
3,1.2770000000000437,50,7,1,4,1e-4,0.632,4,0.8,0.41956390954061284,0.4706106828827482,0.5258174414772071,0.6782823911356191
4,2.2830000000003565,100,7,1,4,1e-4,0.632,4,0.8,0.4319366550588456,0.47763064467903227,0.5232488048513366,0.6783480225466354
5,1.2960000000002765,50,10,1,4,1e-4,0.632,4,0.8,0.46864602377932896,0.5390336804627373,0.47624114288749614,0.5953345419484399
6,3.2900000000004184,100,10,1,4,1e-4,0.632,4,0.8,0.4869949482969953,0.545750553897695,0.47599798880669225,0.6031268911735544
7,2.27599999999984,50,15,1,4,1e-4,0.632,4,0.8,0.5151515837433591,0.5941997230109402,0.44067066879243333,0.5516896466167401
8,3.299999999999727,100,15,1,4,1e-4,0.632,4,0.8,0.5358345305073154,0.60351768800011385,0.44008948299378114,0.5566263159647428
9,2.2669999999998254,50,20,1,4,1e-4,0.632,4,0.8,0.523366077018655,0.6083447227547516,0.4304794341563361,0.540075625290796
10,4.304000000000087,100,20,1,4,1e-4,0.632,4,0.8,0.545035884985145,0.6162663927294184,0.42964194181038456,0.545403899980664
11,1.2739999999998872,50,3,1,7,1e-4,0.632,4,0.8,0.30018572452406034,0.30957434841729714,0.615848372057341,0.8670661791270895
12,2.3070000000002437,100,3,1,7,1e-4,0.632,4,0.8,0.307021563625022,0.3089109475161338,0.6176372238468256,0.8689307600114203
13,1.2890000000002146,50,7,1,7,1e-4,0.632,4,0.8,0.47074256949935034,0.5268517847681126,0.48997746096510325,0.610751477508614
14,2.2799999999997453,100,7,1,7,1e-4,0.632,4,0.8,0.4932871307736475,0.542756457441278,0.48715119863011525,0.6070745892464808
15,2.298000000000229,50,10,1,7,1e-4,0.632,4,0.8,0.5271026980491289,0.5983993675224709,0.4472550156388728,0.5337189343509857
16,3.2919999999999163,100,10,1,7,1e-4,0.632,4,0.8,0.5531321847868427,0.6139276719653721,0.4427571949577911,0.5339630629279633
17,2.268000000000029,50,15,1,7,1e-4,0.632,4,0.8,0.5597816790275874,0.6458634675123948,0.4153865841360141,0.502838292461848
18,4.309999999999945,100,15,1,7,1e-4,0.632,4,0.8,0.590150586068602,0.6614206243256809,0.41070807917852,0.501342768637572
19,2.268999999999778,50,20,1,7,1e-4,0.632,4,0.8,0.5650211365320266,0.6586592510762481,0.40618957682949713,0.4927265364392527
20,4.380000000000109,100,20,1,7,1e-4,0.632,4,0.8,0.5984421976791039,0.6717973415299885,0.40343373659661597,0.4939074683528322
21,1.2550000000001091,50,3,1,4,0.001,0.632,4,0.8,0.25934187136367093,0.2478205220937012,0.64303020835141,0.9527595192063472
22,2.2959999999998217,100,3,1,4,0.001,0.632,4,0.8,0.26075415954833703,0.24862843747624508,0.6444017270565527,0.9538429161240441
23,1.288000000000011,50,7,1,4,0.001,0.632,4,0.8,0.41956390954061284,0.4706106828827482,0.5258174414772071,0.6782823911356191
24,2.2799999999997453,100,7,1,4,0.001,0.632,4,0.8,0.4319366550588456,0.47763064467903227,0.5232488048513366,0.6783480225466354
25,2.3089999999997417,50,10,1,4,0.001,0.632,4,0.8,0.4685929999964521,0.5388218205423335,0.47640043776085983,0.595566799582695
26,3.312000000000353,100,10,1,4,0.001,0.632,4,0.8,0.48694607908509546,0.5452742356582778,0.47629866445353664,0.603622105535582
27,2.3530000000000655,50,15,1,4,0.001,0.632,4,0.8,0.5164017216687211,0.5929638717828289,0.4422441886605098,0.552887822108333
28,4.403999999999996,100,15,1,4,0.001,0.632,4,0.8,0.5383647032555458,0.6020201931770521,0.4408057243871435,0.5573186534071621
29,2.338999999999942,50,20,1,4,0.001,0.632,4,0.8,0.5259050101984566,0.607659693066791,0.43174632070381,0.5402614943408682
30,4.346999999999753,100,20,1,4,0.001,0.632,4,0.8,0.5471926736951391,0.6150982021733089,0.4304721291839705,0.5461537773931352
31,1.2779999999997926,50,3,1,7,0.001,0.632,4,0.8,0.30018572452406034,0.30957434841729714,0.615848372057341,0.8670661791270895
32,2.2840000000001055,100,3,1,7,0.001,0.632,4,0.8,0.307021563625022,0.3089109475161338,0.6176372238468256,0.8689307600114203
33,1.2650000000003274,50,7,1,7,0.001,0.632,4,0.8,0.47074256949935034,0.5268517847681126,0.48997746096510325,0.610751477508614
34,3.293999999999869,100,7,1,7,0.001,0.632,4,0.8,0.4932871307736475,0.542756457441278,0.48715119863011525,0.6070745892464808
35,2.286000000000058,50,10,1,7,0.001,0.632,4,0.8,0.5271026980491289,0.5983993675224709,0.4472550156388728,0.5337189343509857
36,3.3040000000000873,100,10,1,7,0.001,0.632,4,0.8,0.553202327875858,0.6138566446276061,0.44275991159583167,0.5339640870576583
37,2.2799999999997453,50,15,1,7,0.001,0.632,4,0.8,0.5592958708916831,0.645786355795678,0.4154495288147804,0.5028712501751808
38,4.315000000000055,100,15,1,7,0.001,0.632,4,0.8,0.5899949528165962,0.6611339882145095,0.41078714106916514,0.5012743863994982
39,2.3160000000002583,50,20,1,7,0.001,0.632,4,0.8,0.566504748962737,0.657905840330353,0.4066690108369851,0.4936211934426556
