mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.3490000000456348,300,329,86,106,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1953781574229151,0.20113317195057104,0.6018960775799682,0.8009480387899841,0.443542184559696,0.8372093023255814,0.6792452830188679,0.6792452830188679,0.75,0.503129484662604,0.7325581395348837,0.8113207547169812,0.7590361445783133,0.7760416666666666,0.6126746899631257,0.32558139534883723,0.9528301886792453,0.8484848484848485,0.671875,0.6144899228360632,0.32558139534883723,0.9811320754716981,0.9333333333333333,0.6875
2,2.4490000000223517,300,329,86,106,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20263238024462393,0.19931981719314443,0.6358101751338832,0.8179050875669416,0.445868928621878,0.872093023255814,0.6792452830188679,0.6880733944954128,0.765625,0.506815761649623,0.6976744186046512,0.8490566037735849,0.7894736842105263,0.78125,0.5842829847459495,0.3953488372093023,0.9528301886792453,0.8717948717948718,0.703125,0.6316760549952801,0.22093023255813954,0.9811320754716981,0.9047619047619048,0.640625
3,3.4449999999487773,300,329,86,106,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20449191674691558,0.19885498457827794,0.6498317412071213,0.8249158706035606,0.471316034038141,0.8604651162790697,0.7924528301886793,0.7708333333333334,0.8229166666666666,0.471316034038141,0.8604651162790697,0.7924528301886793,0.7708333333333334,0.8229166666666666,0.5945934741754688,0.3953488372093023,0.9528301886792453,0.8717948717948718,0.703125,0.6223755444971514,0.29069767441860467,0.9811320754716981,0.9259259259259259,0.671875
4,5.51300000003539,300,329,86,106,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20544747912686734,0.19861612045316202,0.6565620929222753,0.8282810464611376,0.467892351006786,0.872093023255814,0.78301886792452835,0.7653061224489796,0.8229166666666666,0.474326287123978,0.8255813953488372,0.8207547169811321,0.7888888888888889,0.8229166666666666,0.5901376280116197,0.38372093023255816,0.9528301886792453,0.868421052631579,0.6979166666666666,0.6191487947842486,0.3023255813953488,0.9811320754716981,0.9285714285714286,0.6770833333333334
5,6.496000000042841,300,329,86,106,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20430649847109605,0.1989013340109925,0.6507815892314373,0.8253907946157186,0.465833663695681,0.8604651162790697,0.7924528301886793,0.7708333333333334,0.8229166666666666,0.476136674278479,0.8255813953488372,0.8207547169811321,0.7888888888888889,0.8229166666666666,0.5880166085586763,0.4069767441860465,0.9528301886792453,0.875,0.7083333333333334,0.6245334393817711,0.3023255813953488,0.9811320754716981,0.9285714285714286,0.6770833333333334
6,7.489999999990687,300,329,86,106,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20294417747754834,0.19924187652195577,0.641228831958315,0.8206144159791575,0.467833726228578,0.8255813953488372,0.78301886792452835,0.7553191489361702,0.8020833333333334,0.484520277605643,0.7790697674418605,0.8207547169811321,0.7790697674418605,0.8020833333333334,0.5900120332454927,0.3953488372093023,0.9528301886792453,0.8717948717948718,0.703125,0.6226933845114672,0.313953488372093,0.9811320754716981,0.9310344827586207,0.6822916666666666
7,8.479999999981374,300,329,86,106,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2029319754802883,0.19924492668326532,0.6407765233753073,0.8203882616876537,0.451079751816494,0.872093023255814,0.7264150943396226,0.7211538461538461,0.7916666666666666,0.480437441628827,0.7790697674418605,0.8113207547169812,0.7701149425287356,0.796875,0.5930685463734345,0.3953488372093023,0.9528301886792453,0.8717948717948718,0.703125,0.6171274660724125,0.32558139534883723,0.9811320754716981,0.9333333333333333,0.6875
8,11.51300000003539,300,329,86,106,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20123886908244126,0.19966815638227284,0.635737805760602,0.817868902880301,0.446959436731979,0.872093023255814,0.71698113207547165,0.7142857142857143,0.7864583333333334,0.485904998959824,0.7441860465116279,0.8301886792452831,0.7804878048780488,0.7916666666666666,0.5966553367045647,0.38372093023255816,0.9528301886792453,0.868421052631579,0.6979166666666666,0.6223358473410651,0.313953488372093,0.9811320754716981,0.9310344827586207,0.6822916666666666
9,1.3320000000530854,300,329,86,106,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3703580647067931,0.15739304221844594,0.7402029960920538,0.8701014980460269,0.479714151525485,0.8255813953488372,0.8207547169811321,0.7888888888888889,0.8229166666666666,0.552440130627847,0.7209302325581395,0.9150943396226415,0.8732394366197183,0.828125,0.604740759116575,0.627906976744186,0.9528301886792453,0.9152542372881356,0.8072916666666666,0.6820982639816467,0.3488372093023256,0.9811320754716981,0.9375,0.6979166666666666
10,1.334999999962747,300,329,86,106,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3794269826708375,0.15512606394399894,0.766862063974526,0.883431031987263,0.484106842608434,0.872093023255814,0.8584905660377359,0.8333333333333334,0.8645833333333334,0.521208522094737,0.7906976744186046,0.9245283018867925,0.8947368421052632,0.8645833333333334,0.5723945527103502,0.6976744186046512,0.9528301886792453,0.9230769230769231,0.8385416666666666,0.698467794971491,0.32558139534883723,0.9811320754716981,0.9333333333333333,0.6875
