mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.23137675407412708,10,0.019149710046599832,Model01
3,1,rmse,standard,0.3385587417138697,10,0.028482422282676848,Model01
3,1,rsq,standard,0.7546807017237283,10,0.044074111430047774,Model01
5,1,mae,standard,0.22076015265383608,10,0.018808264141464387,Model02
5,1,rmse,standard,0.3239261432086164,10,0.028314735572629736,Model02
5,1,rsq,standard,0.7720737111464777,10,0.04264064445825217,Model02
7,1,mae,standard,0.22262175769824105,10,0.018391790635145133,Model03
7,1,rmse,standard,0.32643774529903813,10,0.028968098330984095,Model03
7,1,rsq,standard,0.768290907464749,10,0.04121681232463268,Model03
10,1,mae,standard,0.22225233824154736,10,0.018371474582305206,Model04
10,1,rmse,standard,0.32883250583436224,10,0.029648965739003736,Model04
10,1,rsq,standard,0.7644072067700298,10,0.041715536212628294,Model04
3,3,mae,standard,0.2322788729850362,10,0.019628978174187944,Model05
3,3,rmse,standard,0.3373285517801935,10,0.028884523852187784,Model05
3,3,rsq,standard,0.7611492669474949,10,0.040395688310115384,Model05
5,3,mae,standard,0.22218930600738807,10,0.018074153462317652,Model06
5,3,rmse,standard,0.3249465403987073,10,0.02696511433638389,Model06
5,3,rsq,standard,0.7744820827773464,10,0.03930523820734568,Model06
7,3,mae,standard,0.2210957518309293,10,0.018534627544333816,Model07
7,3,rmse,standard,0.32747108211665105,10,0.028502991566260794,Model07
7,3,rsq,standard,0.7687115425391889,10,0.04121726578127492,Model07
10,3,mae,standard,0.21992437264433867,10,0.018425969334318854,Model08
10,3,rmse,standard,0.3265979886423312,10,0.02956830922580066,Model08
10,3,rsq,standard,0.768766447583327,10,0.04123538265954135,Model08
3,5,mae,standard,0.23318643204473652,10,0.01845481568110598,Model09
3,5,rmse,standard,0.34064804608745997,10,0.027870801868692723,Model09
3,5,rsq,standard,0.7542398323720189,10,0.04296816254417567,Model09
5,5,mae,standard,0.22391685574504028,10,0.018580363823467796,Model10
5,5,rmse,standard,0.3282125970344961,10,0.02840969343365777,Model10
5,5,rsq,standard,0.7697716612624805,10,0.04160112940038945,Model10
7,5,mae,standard,0.22462307326861367,10,0.017616145171760363,Model11
7,5,rmse,standard,0.3325052741471584,10,0.027967083483293114,Model11
7,5,rsq,standard,0.7599191191243874,10,0.04461040892029714,Model11
10,5,mae,standard,0.2198361435960323,10,0.01798202758926161,Model12
10,5,rmse,standard,0.32837955739159685,10,0.029083371172785182,Model12
10,5,rsq,standard,0.7636764187766988,10,0.0410204949590412,Model12
3,7,mae,standard,0.23845208899398274,10,0.019234924465461472,Model13
3,7,rmse,standard,0.3447318543809255,10,0.027985480434831327,Model13
3,7,rsq,standard,0.7491911373715499,10,0.044963513221514984,Model13
5,7,mae,standard,0.22994944231956602,10,0.01880502870217251,Model14
5,7,rmse,standard,0.3364256856330335,10,0.02856557367981999,Model14
5,7,rsq,standard,0.7592003601979127,10,0.0418228036484124,Model14
7,7,mae,standard,0.22573441381593795,10,0.018132309408673962,Model15
7,7,rmse,standard,0.33262569852170587,10,0.028721460241481207,Model15
7,7,rsq,standard,0.7586986474803825,10,0.04140112842492081,Model15
10,7,mae,standard,0.22371712617456763,10,0.017368345457987464,Model16
10,7,rmse,standard,0.32990273110172846,10,0.027732543131254717,Model16
10,7,rsq,standard,0.7615212357717599,10,0.040608369425656196,Model16
