mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.3330000000423752,250.99999999999997,552,86,201,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.03943100059671001,0.24014205317815004,0.5370672484734125,0.7685336242367062,0.315302472409036,0.7325581395348837,0.6467661691542289,0.4701492537313433,0.6724738675958188,0.435538981083028,0.27906976744186046,0.9303482587064676,0.631578947368421,0.735191637630662,0.4577036427490944,0.1744186046511628,0.9552238805970149,0.625,0.7212543554006968,0.47845645570735446,0.08139534883720931,0.9800995024875622,0.6363636363636364,0.710801393728223
2,2.3940000000293367,250.99999999999997,552,86,201,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.044416366669532414,0.23889571268067827,0.5438549938412349,0.7719274969206175,0.309026189924824,0.7790697674418605,0.6218905472636815,0.46853146853146854,0.6689895470383276,0.452502364766493,0.2558139534883721,0.9402985074626866,0.6470588235294118,0.735191637630662,0.4597086979550385,0.20930232558139536,0.9502487562189055,0.6428571428571429,0.7282229965156795,0.47254184306403924,0.08139534883720931,0.9800995024875622,0.6363636363636364,0.710801393728223
3,4.447000000043772,250.99999999999997,552,86,201,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.044428217332080355,0.23889275001746768,0.5445888041512699,0.7722944020756349,0.315956895633753,0.7441860465116279,0.6417910447761194,0.47058823529411764,0.6724738675958188,0.444245496808799,0.27906976744186046,0.9402985074626866,0.6666666666666666,0.7421602787456446,0.4634167274118098,0.23255813953488372,0.9502487562189055,0.6666666666666666,0.735191637630662,0.4792277814356877,0.09302325581395349,0.9800995024875622,0.6666666666666666,0.7142857142857143
4,6.396000000007916,250.99999999999997,552,86,201,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04468724838038962,0.2388279923084259,0.5522020861178814,0.7761010430589407,0.300990221412709,0.7674418604651163,0.6119402985074627,0.4583333333333333,0.6585365853658537,0.411938366238528,0.3953488372093023,0.8905472636815921,0.6071428571428571,0.7421602787456446,0.4606724414838841,0.20930232558139536,0.9502487562189055,0.6428571428571429,0.7282229965156795,0.47795619549229024,0.09302325581395349,0.9800995024875622,0.6666666666666666,0.7142857142857143
5,9.467000000004191,250.99999999999997,552,86,201,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04385475011497675,0.23903611670432845,0.5481857850459944,0.7740928925229972,0.30357129855615,0.7558139534883721,0.6218905472636815,0.46099290780141844,0.662020905923345,0.444301507842524,0.27906976744186046,0.9353233830845771,0.6486486486486487,0.7386759581881533,0.45916040154266163,0.22093023255813954,0.9502487562189055,0.6551724137931034,0.7317073170731707,0.4736840982291892,0.10465116279069768,0.9800995024875622,0.6923076923076923,0.7177700348432056
6,11.505000000004657,250.99999999999997,552,86,201,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.043503336897680045,0.23912396993670215,0.5457157271273947,0.7728578635636973,0.303679312616996,0.7558139534883721,0.6218905472636815,0.46099290780141844,0.662020905923345,0.457214346696589,0.2441860465116279,0.9502487562189055,0.6774193548387096,0.7386759581881533,0.45721434669658945,0.2441860465116279,0.9502487562189055,0.6774193548387096,0.7386759581881533,0.47676908953331343,0.09302325581395349,0.9800995024875622,0.6666666666666666,0.7142857142857143
7,14.559000000008382,250.99999999999997,552,86,201,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04416230029205592,0.2389592292230283,0.5483594098068507,0.7741797049034254,0.304202546843993,0.7558139534883721,0.6218905472636815,0.46099290780141844,0.662020905923345,0.455065884413888,0.2441860465116279,0.9502487562189055,0.6774193548387096,0.7386759581881533,0.4550658844138881,0.2441860465116279,0.9502487562189055,0.6774193548387096,0.7386759581881533,0.4754597940670612,0.05813953488372093,0.9800995024875622,0.5555555555555556,0.7038327526132404
8,17.634000000020023,250.99999999999997,552,86,201,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04542641522475177,0.23864320074867684,0.549977723615588,0.774988861807794,0.310308784471868,0.7441860465116279,0.6368159203980099,0.46715328467153283,0.6689895470383276,0.452885233846315,0.2441860465116279,0.9502487562189055,0.6774193548387096,0.7386759581881533,0.4528852338463148,0.2441860465116279,0.9502487562189055,0.6774193548387096,0.7386759581881533,0.4779062691749715,0.05813953488372093,0.9800995024875622,0.5555555555555556,0.7038327526132404
9,1.3119999999762513,250.99999999999997,552,86,201,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2521965156062457,0.18695071798865695,0.7464357784941165,0.8732178892470582,0.312603316024145,0.7790697674418605,0.736318407960199,0.5583333333333333,0.7491289198606271,0.407325526725113,0.5,0.8905472636815921,0.6615384615384615,0.7735191637630662,0.47991400157908126,0.27906976744186046,0.9502487562189055,0.7058823529411765,0.7491289198606271,0.5384731471476051,0.1511627906976744,0.9800995024875622,0.7647058823529411,0.7317073170731707
10,2.3619999999646097,250.99999999999997,552,86,201,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2699502857740327,0.18251227908172385,0.7898649002804203,0.8949324501402102,0.219780739095861,0.9534883720930233,0.5621890547263682,0.4823529411764706,0.6794425087108014,0.401978845516212,0.5232558139534884,0.8855721393034826,0.6617647058823529,0.7770034843205574,0.48534082980048315,0.2441860465116279,0.9502487562189055,0.6774193548387096,0.7386759581881533,0.5305937078018864,0.16279069767441862,0.9800995024875622,0.7777777777777778,0.735191637630662
11,4.37300000002142,250.99999999999997,552,86,201,100,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.28197015176608875,0.17950731504472947,0.8085213722252798,0.9042606861126399,0.284008540885547,0.813953488372093,0.6865671641791045,0.5263157894736842,0.7247386759581882,0.406946647836404,0.4883720930232558,0.900497512437811,0.6774193548387096,0.7770034843205574,0.4770556988374658,0.2558139534883721,0.9502487562189055,0.6875,0.7421602787456446,0.522942486173314,0.1744186046511628,0.9800995024875622,0.7894736842105263,0.7386759581881533
