ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
AMZN,2006,2006.4,37.81444419047619,3.4212397007467445,0.0037462747743695806,0.015208144113652568,1.0223810793650796,7576636.507936508,87.69,1.57,37.9,34.43,9.12,0,0,0,0,0
AMZN,2007,2007.1,38.559016393442626,1.2017080759188605,0.0015392988312720696,0.014499381699302276,0.9454102622950821,7058422.950819672,67.44,1.47,46.1,32.61,9.37,0,0,0,0,0
AMZN,2007,2007.2,60.8004763015873,11.119625053892694,0.006403026878395913,0.023415300305294314,1.7609523015873016,14528858.73015873,93.71,2.37,51.37,41.47,6.24,0,0,0,0,0
AMZN,2007,2007.3,79.48619044444445,7.207895537555475,0.0012158312788020063,0.01962441848342695,2.493174873015874,8930396.825396825,107.07,3,50.8,49.39,5.07,0,0,0,0,0
AMZN,2007,2007.4,88.819375265625,5.261234459738727,-1.659616191002922e-4,0.021558745429934634,2.9368750937500003,8425737.5,82.71,2.64,32.2,33.26,4.42,0,0,0,0,0
AMZN,2008,2008.1,74.38409837704918,7.399081841825561,0.001032515644294938,0.033030064655767355,3.7968855737704916,11348177.049180327,59.42,1.9,20.23,38.06,3,0,0,0,0,0
AMZN,2008,2008.2,78.0662503125,3.2080778241121513,0.001157482434438953,0.021381038484271236,2.797186671875001,7864504.6875,53.14,1.82,14.01,37.86,1.84,0,0,0,0,0
AMZN,2008,2008.3,76.820468875,5.800458295208186,2.5812549484986036e-4,0.03568223012489847,3.8829687187500004,8708142.1875,49.84,1.72,12.35,31.7,1.6,0,0,0,0,0
AMZN,2008,2008.4,50.46046890625,7.340383469145091,0.005344160002285614,0.05755421348365542,4.445781078125,11973757.8125,34.19,1.15,8.21,16.24,2.11,0,0,0,0,0
AMZN,2009,2009.1,61.62081967213115,7.632318161319611,0.00589254236257018,0.0320624213353913,3.0265582131147535,10139750.819672132,46.78,1.6,10.8,21.92,1.39,0,0,0,0,0
AMZN,2009,2009.2,80.0412696031746,3.5979428416515318,0.0026541152657986043,0.02105392945924599,2.949999444444443,7535250.793650794,55.04,1.78,11.1,23.34,1.36,0,0,0,0,0
AMZN,2009,2009.3,84.79296871875,4.435819957575663,0.002718510803444726,0.017125145937141185,2.2593751875,6503220.3125,54.92,1.88,11.28,21.17,1.5,0,0,0,0,0
AMZN,2009,2009.4,121.35625015625,17.09521358298478,0.0010762789596093806,0.018840831620961288,3.341406296875,9943634.375,66.27,2.42,11.36,20.36,1.63,0,0,0,0,0
AMZN,2010,2010.1,125.8045901147541,6.341154133492177,-7.910449596006883e-4,0.016925940743349993,3.561803754098361,9820481.967213115,59.55,2.26,10.78,25.41,1.14,0,0,0,0,0
