ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
AKYA,2021,2021.3,16.795294019607844,1.3695829124312917,-0.006772461786611051,0.04091472207034925,1.1118821764705877,107247.05882352941,Inf,Inf,4.55,Inf,NA,0,0,0,0,0
ALC,2020,2020.1,57.485967612903224,6.083305582468244,0.005588689898386908,0.019862179003466488,1.3547580645161295,1350014.5161290322,0,3.3,0,80.81,0.42,0,0,0,0,0
ALC,2020,2020.2,56.62349217460317,4.55223847959622,-3.6359418492108427e-4,0.015067969971553876,1.3554445238095236,1456934.9206349207,0,4.1,0,172.55,0.46,0,0,0,0,0
ALC,2020,2020.3,58.8270313125,2.0991167786708202,-4.2984036294192794e-4,0.010497265226234957,1.01220315625,1230575,0,4.09,0,125.39,0.47,0,0,0,0,0
ALC,2020,2020.4,62.5620313125,2.645072815097102,-0.001102658577849739,0.009352262954150826,0.9917027812499994,944076.5625,0,4.72,0,92.19,0.47,0,0,0,0,0
ALC,2021,2021.1,70.79344240983606,2.811272264529967,-7.428278235857743e-4,0.008921758074572461,1.1065905245901648,1055149.1803278688,0,4.97,0,74.99,0.45,0,0,0,0,0
ALC,2021,2021.2,71.23079342857143,2.5941893410889105,-2.5488496466152244e-5,0.007361524833038963,0.8993812222222229,762100,1171,4.41,0,44.21,0.46,0,0,0,0,0
ALC,2021,2021.3,75.08921562745098,5.717199608414902,3.690306353763703e-4,0.006729699102080717,0.8775098039215675,836103.9215686275,1439.5,5.43,Inf,54.34,NA,0,0,0,0,0
ANGO,2006,2006.4,21.93920646031746,0.9561453581674471,0.001221443433380449,0.021205864270496814,0.705079365079365,182317.46031746033,37.38,3.52,2.5,74.62,0.14,0,0,0,0,0
ANGO,2007,2007.1,23.783114918032787,2.1146116369775503,-0.0020004548421066453,0.027470486241299826,0.792459,488437.7049180328,0,4.1,1.73,0,0.14,0,0,0,0,0
ANGO,2007,2007.2,16.795555634920635,0.6364640734358524,-3.7503191377659016e-4,0.018557827320098665,0.5219047936507938,476158.7301587302,0,2.54,1.13,98.14,0.14,0,0,0,0,0
ANGO,2007,2007.3,18.895555507936507,0.7611657990820115,-6.236141901077555e-4,0.023201774284713213,0.752857126984127,294020.6349206349,0,2.89,1.37,397.14,0.13,0,0,0,0,0
ANGO,2007,2007.4,19.5151563125,1.048324318503762,-0.0016043881263442424,0.020735019995074967,0.7206250937499998,181659.375,0,2.81,1.35,121.46,0.14,0,0,0,0,0
ANGO,2008,2008.1,16.581147524590165,3.5686851481426722,-0.00341354430605848,0.03548658111134996,0.7603278688524588,271578.68852459016,30.15,2.32,1.13,21.67,0.12,0,0,0,0,0
ANGO,2008,2008.2,14.290625015625,1.10519250150234,2.4843541569849687e-4,0.02287354198798766,0.5428125312500001,248054.6875,34.42,2.26,1.06,19.65,0.15,0,0,0,0,0
ANGO,2008,2008.3,15.467656265625,1.077808999498479,-7.222162026153608e-4,0.026434298947187504,0.76953125,201260.9375,37.34,2.31,1.11,18.45,0.1,0,0,0,0,0
ANGO,2008,2008.4,12.23328125,1.131947408458482,0.0015394351070139119,0.04570153098249322,0.9731250156250001,178576.5625,27.74,1.62,0.8,18.06,0.08,0,0,0,0,0
ANGO,2009,2009.1,11.972950819672132,1.1964271035912093,-0.0012727963819143626,0.03277806708070279,0.6734426229508196,136075.40983606558,38.29,1.54,0.79,21.56,0.09,0,0,0,0,0
ANGO,2009,2009.2,12.901904761904762,0.6359672773658912,0.002605461421838999,0.027666435192880607,0.5723809523809523,173622.22222222222,30,1.55,0.81,19.35,0.1,0,0,0,0,0
ANGO,2009,2009.3,12.87,0.7018773012655033,0.003840627752016836,0.017124939425549587,0.43703125,172776.5625,31.59,1.58,0.84,20.61,0.09,0,0,0,0,0
ANGO,2009,2009.4,15.248281265625,0.5964486603718485,6.371990362440988e-4,0.012917057970563929,0.37703128124999996,146550,37.02,1.86,1,17.1,0.07,0,0,0,0,0
ANGO,2010,2010.1,16.25688537704918,0.5223586725386482,-0.0013242989854233998,0.013355018227376766,0.37901636065573774,159452.45901639343,34.6,1.92,1.04,15.25,0.07,0,0,0,0,0
ANGO,2010,2010.2,15.252698428571428,0.6549026313302961,-3.334219063693408e-4,0.013324506242658546,0.36730160317460314,107169.84126984127,29.54,1.69,0.93,10.48,0.08,0,0,0,0,0
ANGO,2010,2010.3,15.264843765625,0.6632364038755005,0.0013752788996589814,0.017946910201363693,0.47437503124999986,135587.5,31.06,1.74,0.96,10.55,0.06,0,0,0,0,0
ANGO,2010,2010.4,14.690625,0.6082654887151699,1.736110237700244e-4,0.01506015297794237,0.33953123437499994,99659.375,28.51,1.6,0.87,10.04,0.07,0,0,0,0,0
